EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
300,2679,2642,gamma,0.064416,-1.428220,-92.000000,1.391347,47.810332,-98.694260,-0.112000,-0.732412,0.671587,780.497209,0.000000
201,2616,1,proton,452.024119,-2.868586,-92.000000,1.314800,80.436433,-80.796674,0.157716,-0.973408,0.166142,780.184210,0.000000
302,1,0,proton,470.786890,0.841758,-92.000000,2.052849,89.639778,-85.532450,0.077893,-0.996942,0.006287,779.760095,0.000000
302,2751,2722,gamma,0.151353,-0.557632,-92.200000,2.421552,65.700644,138.428237,-0.681847,0.604772,0.411504,788.997387,9.237291
302,2807,2795,neutron,0.009578,1.438011,-92.200000,2.961892,64.452672,59.424301,0.458943,0.776781,0.431257,1789.726607,1009.966511
302,2882,2871,gamma,0.212529,0.752035,-92.200000,2.120950,38.469362,111.230467,-0.225274,0.579875,0.782941,799.440958,19.680863
302,2912,2881,gamma,0.148193,0.095067,-92.000000,0.525141,145.319540,-65.607864,0.234985,-0.518210,-0.822338,835.352342,55.592247
302,2968,2839,gamma,0.369174,1.549267,-92.200000,0.332145,107.095677,49.771220,0.617305,0.729738,-0.293968,826.454398,46.694303
302,2967,2839,neutron,1.392758,0.046646,-92.200000,0.086596,121.087600,135.194213,-0.607600,0.603495,-0.516348,929.216753,149.456658
302,2975,2967,neutron,0.008142,-0.493188,-92.200000,0.505899,91.340519,156.994126,-0.920213,0.390719,-0.023394,2952.761474,2173.001379
302,2966,2839,gamma,0.355829,0.773911,-92.200000,0.215920,113.660588,110.208192,-0.316395,0.859557,-0.401318,826.785909,47.025814
302,3080,3048,neutron,0.223876,1.634593,-92.000000,2.563672,95.776019,-45.732430,0.694466,-0.712452,-0.100640,954.850937,175.090842
2,2738,2605,neutron,0.000375,2.604017,-92.000000,0.442355,94.869948,-62.323402,0.462804,-0.882386,-0.084894,24024.922016,0.000000
