EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
0,proton,29787.487112,96.119407,1.690595,-92.000000,-2.800100,89.907010,-90.043585,-0.000761,-0.999998,0.001623
200,neutron,17625.182511,838.190349,0.904646,-92.000000,2.496106,88.712291,-89.035966,0.016821,-0.999606,0.022473
300,pi+,1053.677601,1626.739999,2.324657,-92.000000,1.241974,93.858590,-94.430898,-0.077082,-0.994751,-0.067294
100,gamma,0.216195,2793.525651,2.123777,-92.200000,1.700520,140.323017,132.210652,-0.428954,0.472893,-0.769656
301,pi-,13388.883494,96.212258,-0.547901,-92.000000,0.425108,90.104013,-90.733286,-0.012798,-0.999916,-0.001815
201,pi+,1843.054213,3452.435815,0.250648,-92.000000,-2.217461,94.513827,-98.526954,-0.147815,-0.985879,-0.078700
302,proton,29794.822669,1007.922230,-0.426896,-92.000000,-0.442031,89.937833,-90.125881,-0.002197,-0.999997,0.001085
101,proton,17934.710450,191.588078,-1.294770,-92.000000,2.742645,88.756185,-89.756609,0.004247,-0.999755,0.021707
1,neutron,0.000002,5030.392984,-0.064170,-92.000000,-2.604429,120.633532,-57.790020,0.458637,-0.728022,-0.509545
2,neutron,22723.231257,126.655980,-2.058045,-92.000000,0.593736,90.908283,-90.310191,-0.005413,-0.999860,-0.015852
102,neutron,20992.931612,0.000000,1.687744,-92.000000,0.720152,90.358598,-89.706417,0.005124,-0.999967,-0.006259
202,neutron,1.411952,336.075298,1.962243,-92.000000,2.743459,91.917294,-35.326393,0.815415,-0.577910,-0.033457
203,proton,29784.804934,121.949748,-2.968171,-92.000000,-2.406758,89.878638,-90.075420,-0.001316,-0.999997,0.002118
103,e+,2214.710593,2183.246021,0.560601,-92.000000,2.936791,91.028640,-93.292220,-0.057419,-0.998189,-0.017952
303,gamma,0.111878,4056.768738,-0.513477,-92.000000,0.168763,100.929103,-82.632019,0.125915,-0.973755,-0.189594
104,neutron,1.304845,613.324634,0.536165,-92.000000,1.131657,68.764036,-24.013521,0.851423,-0.379319,0.362210
3,gamma,0.075673,4239.295358,-1.973734,-92.200000,-2.840553,74.435433,77.543238,0.207793,0.940651,0.268324
204,neutron,0.039811,4555.507167,-2.980982,-92.200000,-2.593039,25.413441,54.494082,0.249243,0.349350,0.903235
304,e+,44.973973,540.531591,-1.902410,-92.000000,0.759379,108.712796,-85.462591,0.074928,-0.944170,-0.320825
305,proton,29407.516680,115.445276,1.094240,-92.000000,2.732189,91.344828,-90.065888,-0.001150,-0.999724,-0.023470
205,proton,29836.715269,870.850226,1.870139,-92.000000,-2.329431,89.999584,-89.942681,0.001000,-0.999999,0.000007
105,neutron,9055.887783,4699.606623,-1.955322,-92.000000,-0.292928,85.557385,-89.339658,0.011490,-0.996929,0.077461
4,gamma,1.343620,4173.841401,-2.325614,-92.000000,1.399237,53.600933,-106.947889,-0.234631,-0.769947,0.593406
5,proton,29833.251452,96.114835,2.434032,-92.000000,-1.480448,90.063759,-90.035759,-0.000624,-0.999999,-0.001113
206,proton,29826.088022,3245.735266,-0.619252,-92.000000,-0.795842,90.068280,-90.004712,-0.000082,-0.999999,-0.001192
106,pi+,3088.820894,2063.615509,-1.883496,-92.000000,2.637834,79.183648,-77.000032,0.220954,-0.957059,0.187662
306,neutron,23.629006,6019.151782,-0.211521,-92.000000,0.109305,72.632253,-69.506170,0.334145,-0.894004,0.298504
6,nu_mu,396.510791,0.000000,0.453964,-92.000000,2.691631,90.384031,-88.828465,0.020445,-0.999769,-0.006703
307,proton,29826.035077,127.412512,-1.415093,-92.000000,-1.249619,90.141211,-90.061343,-0.001071,-0.999996,-0.002465
107,proton,29826.702038,1270.456133,1.017428,-92.000000,0.654798,90.059324,-90.004196,-0.000073,-0.999999,-0.001035
207,proton,16348.515117,114.469637,1.430829,-92.000000,2.508760,89.940417,-90.577039,-0.010071,-0.999949,0.001040
108,proton,29727.195595,143.680920,-0.717921,-92.000000,1.589004,89.974959,-90.046670,-0.000815,-1.000000,0.000437
308,proton,29774.498330,1098.299454,-1.649872,-92.000000,1.654145,89.834511,-90.051496,-0.000899,-0.999995,0.002888
309,proton,29756.637143,98.609654,1.742843,-92.000000,-2.372441,89.969163,-90.033062,-0.000577,-1.000000,0.000538
109,neutron,1.027434,1263.506785,-1.278836,-92.000000,1.284060,107.068573,-82.478933,0.125126,-0.947730,-0.293516
208,gamma,0.059762,3348.435529,3.000000,-92.000990,-1.390668,111.231334,-120.757639,-0.476696,-0.801011,-0.362134
110,proton,29766.539361,435.152851,0.729766,-92.000000,-1.370676,89.941444,-90.002435,-0.000043,-0.999999,0.001022
209,proton,29801.852147,92.011626,-0.991190,-92.000000,-0.054849,90.030812,-89.990510,0.000166,-1.000000,-0.000538
210,proton,29820.952591,107.702072,-0.507788,-92.000000,-1.335795,89.960689,-90.044872,-0.000783,-0.999999,0.000686
310,gamma,0.476544,1754.226966,2.760173,-92.000000,0.042010,103.724855,-86.400764,0.060985,-0.969530,-0.237260
111,neutron,1.417565,1367.783931,-0.998109,-92.000000,-1.883178,77.068825,-93.065195,-0.052116,-0.973245,0.223780
311,gamma,0.300496,100.844168,0.373765,-92.000000,-0.490040,109.929374,-128.406585,-0.584034,-0.736694,-0.340862
7,neutron,2.414931,7163.211113,1.336029,-92.000000,1.797975,62.535432,-74.196154,0.241651,-0.853756,0.461200
312,neutron,21129.105821,1685.379557,1.817953,-92.000000,2.995091,88.622830,-89.851160,0.002597,-0.999708,0.024034
313,proton,29788.437281,87.409784,-1.745711,-92.000000,1.178068,89.940933,-89.996005,0.000070,-0.999999,0.001031
314,proton,29782.526207,99.726693,-1.350568,-92.000000,0.680629,89.957748,-89.885744,0.001994,-0.999998,0.000737
8,proton,16073.729090,1435.702394,-1.854202,-92.000000,2.316380,92.188650,-92.368463,-0.041296,-0.998417,-0.038190
211,neutron,257.523043,2176.604169,2.543562,-92.000000,1.142392,85.446003,-95.180306,-0.090005,-0.992771,0.079399
9,proton,29714.219508,179.928000,1.545404,-92.000000,0.026853,89.996147,-90.034506,-0.000602,-1.000000,0.000067
10,proton,29822.132384,92.971625,-0.249534,-92.000000,0.467955,90.040437,-90.003542,-0.000062,-1.000000,-0.000706
112,pi-,3811.087519,2875.315248,0.847448,-92.000000,-2.282648,91.532817,-95.908057,-0.102896,-0.994332,-0.026750
11,neutron,12.712695,123.804856,1.436449,-92.000000,-1.626438,140.166194,-99.962053,-0.110815,-0.630905,-0.767906
315,neutron,58.585358,3676.779269,2.688578,-92.000000,-2.661770,101.682162,-31.901722,0.831370,-0.517517,-0.202482
113,proton,29816.108696,1963.680054,2.187021,-92.000000,-1.212809,90.036566,-89.995019,0.000087,-1.000000,-0.000638
316,gamma,0.296835,1184.097552,-0.075310,-92.000000,1.124457,110.977946,-124.214342,-0.525021,-0.772129,-0.358009
12,neutron,84.885901,2278.539914,0.716868,-92.000000,1.862123,85.469681,-119.160699,-0.485738,-0.870528,0.078987
212,proton,349.305025,3853.923243,1.224750,-92.000000,-0.916051,72.251570,-114.188804,-0.390243,-0.868783,0.304838
317,proton,29834.239053,894.958633,2.630290,-92.000000,1.116258,90.143882,-89.870252,0.002265,-0.999994,-0.002511
13,proton,9778.777217,572.226603,0.990556,-92.000000,-0.790554,92.303260,-87.712625,0.039879,-0.998396,-0.040189
213,neutron,1606.934415,2015.084714,1.194244,-92.000000,2.180734,83.692859,-79.961936,0.173247,-0.978732,0.109858
114,proton,111.301553,4558.418448,0.109362,-92.000000,2.756451,75.985651,-108.616898,-0.309737,-0.919467,0.242165
115,proton,29835.799854,114.330981,1.830493,-92.000000,0.013427,89.831835,-89.964238,0.000624,-0.999995,0.002935
14,kaon+,8025.364400,2292.942539,-0.654815,-92.000000,-0.229096,87.973590,-84.745346,0.091525,-0.995175,0.035360
318,proton,8874.055227,3682.343974,0.125905,-92.000000,1.988119,94.384326,-92.863702,-0.049814,-0.995829,-0.076446
15,proton,6570.472944,88.904008,-2.049743,-92.000000,1.406935,88.111610,-91.449166,-0.025276,-0.999137,0.032953
16,proton,29813.505982,103.079824,-1.673221,-92.000000,0.802188,90.132506,-89.785968,0.003736,-0.999990,-0.002313
214,neutron,1.910838,4143.007381,0.636807,-92.000000,1.212629,108.281127,-88.922600,0.017854,-0.949361,-0.313680
116,gamma,0.172646,1126.774833,1.290115,-92.000000,-0.049128,107.400309,-114.846660,-0.400963,-0.865910,-0.299046
17,proton,29808.374639,876.738294,-2.758709,-92.000000,1.226897,90.005144,-90.015668,-0.000273,-1.000000,-0.000090
117,proton,29825.029468,116.423270,0.013545,-92.000000,-0.664201,89.959737,-90.067853,-0.001184,-0.999999,0.000703
319,proton,29810.619532,3309.364944,1.286786,-92.000000,0.262315,90.008474,-90.047340,-0.000826,-1.000000,-0.000148
118,proton,29828.045258,1487.845929,2.677939,-92.000000,0.199526,89.857291,-89.981718,0.000319,-0.999997,0.002491
119,proton,29832.526245,538.284828,0.126046,-92.000000,-2.463545,90.046827,-89.957938,0.000734,-0.999999,-0.000817
120,proton,29841.754011,87.662224,-0.956382,-92.000000,-2.369640,90.158971,-89.969303,0.000536,-0.999996,-0.002775
215,neutron,0.000108,3669.982696,1.212231,-92.000000,1.687105,132.432344,-105.232638,-0.193921,-0.712144,-0.674719
320,pi-,407.493027,3136.013764,-0.041166,-92.000000,2.008582,78.791285,-68.033283,0.366933,-0.909712,0.194384
121,gamma,0.391838,2503.548504,1.298112,-92.000000,-1.319071,120.480526,-87.657958,0.035217,-0.861082,-0.507245
18,neutron,361.955890,4562.995925,0.711763,-92.000000,-1.059740,80.640423,-60.630566,0.483910,-0.859874,0.162630
122,proton,29809.210090,1363.908704,0.093107,-92.000000,0.246440,89.968302,-90.013757,-0.000240,-1.000000,0.000553
123,proton,29813.122479,88.700293,-2.614215,-92.000000,1.751364,89.885231,-90.054547,-0.000952,-0.999998,0.002003
124,proton,29756.271835,117.467344,1.908318,-92.000000,0.648215,89.927001,-89.956179,0.000765,-0.999999,0.001274
216,gamma,554.751829,4435.038088,2.791840,-92.000000,-1.195594,100.341038,-78.228800,0.200690,-0.963068,-0.179507
