EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
201,1,0,mu-,2594.955725,-0.091503,-92.099900,-0.259090,90.050134,-90.080267,-0.001401,-0.999999,-0.000875,637.921393,0.000000
207,1,0,mu-,2591.855531,0.550719,-92.099900,0.102526,90.218825,-90.099345,-0.001734,-0.999991,-0.003819,637.926251,0.000000
114,1,0,mu-,2592.525155,0.264477,-92.099900,-0.033899,89.895910,-90.060027,-0.001048,-0.999998,0.001817,637.925358,0.000000
60,1,0,mu-,2596.528999,-0.207762,-92.099900,0.060060,90.221305,-90.075010,-0.001309,-0.999992,-0.003862,637.922945,0.000000
82,1,0,mu-,2596.495431,-0.022075,-92.099900,-0.136937,90.023174,-89.770350,0.004008,-0.999992,-0.000404,637.922749,0.000000
191,1,0,mu-,2595.360066,0.239510,-92.099900,0.161616,90.234352,-90.063878,-0.001115,-0.999991,-0.004090,637.924683,0.000000
631,1,0,mu-,2589.309760,0.471473,-92.099900,-0.291107,89.768347,-89.824247,0.003067,-0.999987,0.004043,637.924199,0.000000
531,1,0,mu-,2591.676873,0.024115,-92.099900,0.251560,89.781375,-90.077742,-0.001357,-0.999992,0.003816,637.926672,0.000000
640,1,0,mu-,2592.267072,0.017889,-92.099900,0.298933,90.258352,-90.125263,-0.002186,-0.999987,-0.004509,637.924315,0.000000
584,1,0,mu-,2597.460586,0.633963,-92.099900,0.277389,89.943731,-90.135979,-0.002373,-0.999997,0.000982,637.923699,0.000000
592,1,0,mu-,2597.258519,-0.181812,-92.099900,0.260005,89.580450,-90.061986,-0.001082,-0.999973,0.007322,637.927690,0.000000
496,1,0,mu-,2574.191127,-0.582020,-92.099900,0.124593,89.768519,-90.254149,-0.004436,-0.999982,0.004040,637.931290,0.000000
497,1,0,mu-,2578.167139,-0.331962,-92.099900,-0.013837,90.349457,-89.970728,0.000511,-0.999981,-0.006099,637.935099,0.000000
1006,1,0,mu-,2550.790778,0.063752,-92.099900,0.206267,89.931542,-90.036296,-0.000633,-0.999999,0.001195,637.926727,0.000000
909,1,0,mu-,2596.122556,0.040577,-92.099900,-0.230456,89.742757,-89.562280,0.007640,-0.999961,0.004490,637.935831,0.000000
1152,1,0,mu-,2595.069635,0.678344,-92.099900,-0.229852,89.857073,-90.122780,-0.002143,-0.999995,0.002495,637.922169,0.000000
1159,1,0,mu-,2597.443647,-0.366558,-92.099900,-0.123501,90.071670,-90.021112,-0.000368,-0.999999,-0.001251,637.921386,0.000000
1159,1745,1,e-,0.026669,-0.502606,-92.100100,-0.093550,83.188887,69.098167,0.354250,0.927600,0.118597,639.214766,1.293379
982,1,0,mu-,2588.259752,0.314726,-92.099900,-0.080686,89.963993,-89.966102,0.000592,-1.000000,0.000628,637.923946,0.000000
1300,1,0,mu-,2595.266294,-0.606172,-92.099900,0.314340,90.428641,-90.119922,-0.002093,-0.999970,-0.007481,637.952616,0.000000
1228,1,0,mu-,2580.961835,-0.336554,-92.099900,0.320290,89.707141,-89.895388,0.001826,-0.999985,0.005111,637.927657,0.000000
1243,1,0,mu-,2597.314618,0.332360,-92.099900,0.054461,89.454080,-90.163355,-0.002851,-0.999951,0.009528,637.935321,0.000000
1347,1,0,mu-,2567.144258,-0.497705,-92.099900,0.191819,89.887311,-90.645949,-0.011274,-0.999935,0.001967,637.934682,0.000000
1452,1,0,mu-,2586.581856,-0.068272,-92.099900,-0.309542,90.033385,-89.935735,0.001122,-0.999999,-0.000583,637.924668,0.000000
1353,1,0,mu-,2587.629445,-0.523531,-92.099900,0.236601,89.751869,-89.919003,0.001414,-0.999990,0.004331,637.923441,0.000000
1475,1,0,mu-,2594.026797,0.304860,-92.099900,0.144870,90.210758,-89.991165,0.000154,-0.999993,-0.003678,637.924012,0.000000
1281,1,0,mu-,2550.579983,0.018400,-92.099900,-0.070554,90.195198,-90.049570,-0.000865,-0.999994,-0.003407,637.924574,0.000000
1288,1834,1,e-,0.377077,0.608947,-92.099900,0.192004,74.308531,-136.150321,-0.694284,-0.666951,0.270457,643.674337,0.000000
1399,1,0,mu-,2597.357398,-0.614897,-92.099900,0.286994,90.122344,-90.040684,-0.000710,-0.999997,-0.002135,637.928980,0.000000
1298,1,0,mu-,2596.267189,0.547381,-92.099900,0.035304,90.123040,-89.836641,0.002851,-0.999994,-0.002147,637.924767,0.000000
1702,1,0,mu-,2593.118064,0.416841,-92.099900,-0.305712,89.705723,-90.384991,-0.006719,-0.999964,0.005136,637.926355,0.000000
1926,1660,1,e-,5.319583,0.124166,-92.099900,0.043165,124.386207,-79.148727,0.155362,-0.810493,-0.564768,640.739260,0.000000
1926,2078,1660,gamma,0.045640,0.123939,-92.099900,0.304138,112.199606,-73.862710,0.257337,-0.889392,-0.377834,640.315226,-0.424034
1933,1,0,mu-,2542.198494,0.241715,-92.099900,-0.278904,90.168967,-89.634491,0.006379,-0.999975,-0.002949,637.931970,0.000000
1948,1278,1,anti_nu_e,795.669335,-0.108427,-92.099900,-0.072539,90.802580,-90.142294,-0.002483,-0.999899,-0.014007,637.815453,0.000000
1756,1,0,mu-,2596.509176,-0.635268,-92.099900,0.045358,90.016313,-90.188154,-0.003284,-0.999995,-0.000285,637.922216,0.000000
2308,1,0,mu-,2594.542961,0.525577,-92.099900,-0.198370,90.283248,-89.443926,0.009705,-0.999941,-0.004944,637.939708,0.000000
2121,1,0,mu-,2590.854716,0.671191,-92.099900,-0.226550,89.640508,-90.201038,-0.003509,-0.999974,0.006274,637.925483,0.000000
2134,1,0,mu-,2576.456505,-0.512256,-92.099900,0.217315,90.191132,-89.849151,0.002633,-0.999991,-0.003336,637.935649,0.000000
2148,1,0,mu-,2594.149996,-0.169191,-92.099900,-0.095839,89.674263,-89.763996,0.004119,-0.999975,0.005685,637.933374,0.000000
2355,1,0,mu-,2591.630767,-0.653203,-92.099900,0.335747,89.963976,-89.702427,0.005194,-0.999986,0.000629,637.929037,0.000000
2180,1,0,mu-,2594.138119,-0.382648,-92.099900,-0.192000,89.774261,-89.856297,0.002508,-0.999989,0.003940,637.924544,0.000000
2488,1504,1,nu_mu,547.838128,-0.050939,-92.099900,0.309470,90.225695,-88.334451,0.029065,-0.999570,-0.003939,637.887437,0.000000
2699,1,0,mu-,2586.854281,0.233083,-92.099900,0.268637,89.467678,-90.229562,-0.004006,-0.999949,0.009291,637.934785,0.000000
2973,1,0,mu-,2585.452694,0.427244,-92.099900,-0.153685,89.838187,-89.892996,0.001868,-0.999994,0.002824,637.928234,0.000000
2877,1,0,mu-,2589.682707,0.048511,-92.099900,0.196137,89.985777,-90.250683,-0.004375,-0.999990,0.000248,637.925765,0.000000
2976,1791,1,e-,0.164390,-0.594959,-92.099900,0.170977,119.327715,-114.521781,-0.361845,-0.793196,-0.489804,639.481603,0.000000
3178,1,0,mu-,2595.750558,-0.682382,-92.099900,-0.095118,90.205549,-91.156617,-0.020185,-0.999790,-0.003587,638.005503,0.000000
3092,1,0,mu-,2593.383908,0.359807,-92.099900,0.106473,90.037308,-90.093394,-0.001630,-0.999998,-0.000651,637.922760,0.000000
3303,1802,1,e-,1.556118,-0.103627,-92.099900,-0.288730,61.229554,-95.808398,-0.088709,-0.872055,0.481302,638.430677,0.000000
3317,1,0,mu-,2590.596460,-0.453754,-92.099900,-0.200790,89.719200,-89.775367,0.003921,-0.999980,0.004901,637.926819,0.000000
3413,1,0,mu-,2595.988613,0.480615,-92.099900,0.170219,90.071076,-89.928509,0.001248,-0.999998,-0.001241,637.922881,0.000000
3432,1,0,mu-,2600.239558,-0.337150,-92.099900,0.011342,89.987319,-89.628933,0.006476,-0.999979,0.000221,637.922416,0.000000
3573,1,0,mu-,2591.867755,-0.016947,-92.099900,-0.156899,90.013135,-89.788710,0.003688,-0.999993,-0.000229,637.922906,0.000000
3578,1,0,mu-,2586.158795,0.531385,-92.099900,0.082999,89.842042,-90.198267,-0.003460,-0.999990,0.002757,637.924578,0.000000
3814,1,0,mu-,2593.045357,0.669193,-92.099900,-0.037030,89.964662,-89.729804,0.004716,-0.999989,0.000617,637.924115,0.000000
3820,1,0,mu-,2593.351488,0.437670,-92.099900,-0.145172,90.176423,-89.850141,0.002616,-0.999992,-0.003079,637.924832,0.000000
3734,1,0,mu-,2584.075197,0.068582,-92.099900,0.147723,90.038358,-89.719541,0.004895,-0.999988,-0.000669,637.930340,0.000000
3738,1,0,mu-,2553.374772,-0.061129,-92.099900,-0.054727,89.722509,-89.934210,0.001148,-0.999988,0.004843,637.939380,0.000000
3935,1,0,mu-,2590.564776,-0.172853,-92.099900,-0.322325,90.044695,-90.275732,-0.004812,-0.999988,-0.000780,637.929650,0.000000
3852,1,0,mu-,2593.059142,-0.479889,-92.099900,-0.342260,89.854685,-90.177945,-0.003106,-0.999992,0.002536,637.924529,0.000000
3968,1,0,mu-,2596.002306,0.527847,-92.099900,-0.271316,90.150607,-90.151203,-0.002639,-0.999993,-0.002629,637.923429,0.000000
3682,1,0,mu-,2596.553495,-0.434615,-92.099900,-0.164877,89.911213,-90.281322,-0.004910,-0.999987,0.001550,637.922397,0.000000
3874,1753,1,e-,0.641659,-0.364523,-92.099900,-0.298399,143.124450,-122.403081,-0.321566,-0.506646,-0.799941,658.303672,0.000000
3786,1,0,mu-,2566.380638,-0.627874,-92.099900,0.297922,90.369543,-89.989446,0.000184,-0.999979,-0.006450,637.933243,0.000000
3786,1801,1,e-,0.955355,-0.512603,-92.099900,0.231916,101.479848,-75.316168,0.248414,-0.947987,-0.199023,638.127097,0.193853
3979,1732,1,e-,104.055585,-0.729044,-92.099900,0.259915,95.484444,-89.262874,0.012806,-0.995340,-0.095575,637.987792,0.000000
4013,1,0,mu-,2588.976138,0.165481,-92.099900,-0.153677,90.170998,-90.356400,-0.006220,-0.999976,-0.002984,637.928750,0.000000
4013,1855,1,e-,0.197733,0.389200,-92.099900,0.052246,68.862916,-108.839338,-0.301190,-0.882752,0.360601,639.009602,1.080852
4215,1,0,mu-,2592.553858,-0.701298,-92.099900,0.087845,89.976229,-89.958315,0.000728,-1.000000,0.000415,637.923267,0.000000
4038,1,0,mu-,2595.877235,-0.498673,-92.099900,-0.037948,90.349616,-90.403158,-0.007036,-0.999957,-0.006102,637.932053,0.000000
4049,1,0,mu-,2591.063835,-0.147692,-92.099900,0.060574,90.119715,-90.404180,-0.007054,-0.999973,-0.002089,637.927481,0.000000
4247,1,0,mu-,2598.761704,0.153278,-92.099900,0.244848,90.090295,-90.064474,-0.001125,-0.999998,-0.001576,637.921584,0.000000
4163,1,0,mu-,2594.091511,0.446607,-92.099900,0.194517,89.884324,-90.049358,-0.000861,-0.999998,0.002019,637.922733,0.000000
4071,1,0,mu-,2593.058206,-0.559120,-92.099900,-0.114248,90.203039,-89.904284,0.001671,-0.999992,-0.003544,637.922045,0.000000
4269,1,0,mu-,2594.127560,-0.482257,-92.099900,0.107524,89.261252,-89.587688,0.007196,-0.999891,0.012893,637.950530,0.000000
