EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
300,gamma,265.370259,559.858496,-0.826551,-92.000000,2.005630,89.031489,-85.771980,0.073715,-0.997136,0.016903
0,neutron,109.800532,437.912637,-1.505392,-92.000000,-2.793329,105.640106,-112.874618,-0.374323,-0.887244,-0.269594
301,gamma,0.096627,1116.448032,2.568570,-92.000000,-2.335371,29.722018,-66.014706,0.201541,-0.452981,0.868441
201,neutron,7484.606140,702.300271,1.947554,-92.000000,-2.219827,90.016503,-90.805256,-0.014054,-0.999901,-0.000288
1,pi+,729.000577,556.971273,0.698859,-92.000000,-1.706353,82.947856,-82.968631,0.121487,-0.984971,0.122773
2,neutron,7485.000000,0.000000,2.415473,-92.000000,-2.681595,90.000000,-90.000000,0.000000,-1.000000,0.000000
100,gamma,0.577422,110.465728,-1.719802,-92.000000,-1.892250,108.532542,-123.282821,-0.520315,-0.792621,-0.317843
202,gamma,0.182599,540.328299,1.776375,-92.000000,0.118304,97.208536,-100.521031,-0.181153,-0.975417,-0.125481
101,pi+,895.942686,603.393452,-0.072170,-92.000000,0.280721,101.155477,-70.352760,0.329875,-0.923986,-0.193472
3,gamma,0.588471,1051.993168,-1.208867,-92.000000,-2.632741,119.789583,-100.175143,-0.153313,-0.854206,-0.496816
203,neutron,83.951756,790.677189,-2.745305,-92.000000,-2.762774,126.329908,-118.349795,-0.382551,-0.708997,-0.592434
204,gamma,0.099040,287.441088,-2.453803,-92.200000,-0.813310,100.299077,15.471445,0.948235,0.262460,-0.178786
205,neutron,7485.000000,0.315392,2.215420,-92.000000,-1.027731,90.000000,-90.000000,0.000000,-1.000000,0.000000
4,gamma,5.255589,576.509786,0.653219,-92.000000,0.546965,65.330332,-90.955136,-0.015148,-0.908603,0.417386
206,neutron,0.035966,94.039505,1.599525,-92.000000,-0.854895,109.877298,-132.755214,-0.638423,-0.690516,-0.340007
