EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
306,gamma,0.130937,0.277058,-0.044905,-92.000000,0.373567,93.199930,-105.198917,-0.261762,-0.963517,-0.055820
105,neutron,40.851603,29.620103,2.652125,-92.000000,-0.182030,73.493731,-93.008935,-0.050328,-0.957467,0.284120
207,neutron,0.640631,0.237510,-0.110649,-92.000000,0.018744,105.085285,-110.681044,-0.340995,-0.903321,-0.260257
2,neutron,0.762584,2.283535,1.819546,-92.000000,2.910555,110.005533,-69.303959,0.332085,-0.879022,-0.342111
110,neutron,41.162203,6.227590,-2.167983,-92.000000,-0.685302,100.817515,-82.243225,0.132570,-0.973242,-0.187682
313,gamma,7.085874,6.487630,1.514093,-92.000000,0.270206,74.440031,-51.587605,0.598546,-0.754842,0.268247
211,neutron,39.942537,0.410660,1.445104,-92.000000,2.159207,81.781828,-82.656915,0.126498,-0.981614,0.142943
5,gamma,0.115723,0.115723,1.750518,-92.000000,2.676689,74.527345,-130.179676,-0.621804,-0.736335,0.266778
212,neutron,0.000001,0.161227,1.045425,-92.000000,1.023407,93.071456,-118.757827,-0.480417,-0.875402,-0.053581
213,neutron,41.237301,22.877866,-0.591456,-92.000000,-0.614900,81.419680,-60.184481,0.491644,-0.857920,0.149196
10,gamma,0.064234,0.064234,-0.686426,-92.000000,-2.629356,39.005508,-107.168257,-0.185784,-0.601351,0.777085
114,neutron,41.487098,10.984807,0.406342,-92.000000,-0.996510,80.700370,-76.500562,0.230368,-0.959592,0.161597
25,neutron,5.156643,2.224970,-0.888763,-92.000000,-1.760995,122.644981,-73.565198,0.238230,-0.807626,-0.539432
329,neutron,1.328379,0.148284,-0.249955,-92.200000,-1.549196,136.373546,39.307398,0.533858,0.437072,-0.723853
232,gamma,0.238901,0.129865,0.277540,-92.000000,2.290058,88.200943,-122.878924,-0.542598,-0.839406,0.031394
241,neutron,14.469027,0.000000,0.118685,-92.000000,2.370878,76.134181,-80.817955,0.154922,-0.958419,0.239649
244,gamma,0.510999,0.257702,0.231096,-92.000000,-0.960528,105.520519,-127.081618,-0.580965,-0.768686,-0.267583
132,gamma,0.053747,0.053747,1.686193,-92.000000,-1.073756,78.577536,-51.687474,0.607672,-0.769100,0.198042
250,neutron,42.000000,0.376046,2.521260,-92.000000,-1.330080,90.000000,-90.000000,0.000000,-1.000000,0.000000
36,neutron,40.660116,0.123015,1.130303,-92.000000,-2.220600,83.170216,-82.974285,0.121447,-0.985448,0.118920
263,neutron,41.796844,0.000000,1.639582,-92.000000,-1.757165,76.218090,-97.720078,-0.130466,-0.962407,0.238227
44,neutron,40.732839,0.635866,-0.685532,-92.000000,-2.454634,92.163805,-96.851160,-0.119205,-0.992151,-0.037757
354,gamma,0.474121,0.284442,2.828185,-92.000000,-0.865206,120.813893,-92.352654,-0.035255,-0.858112,-0.512251
60,gamma,0.972031,1.020161,-1.128566,-92.000000,-0.602356,95.675639,-94.363584,-0.075712,-0.992213,-0.098897
61,gamma,0.510999,0.510999,1.207074,-92.000000,2.702013,46.817719,-102.199121,-0.154083,-0.712715,0.684322
361,neutron,2.736003,1.732428,-0.910048,-92.000000,0.056352,63.679363,-124.757526,-0.511000,-0.736397,0.443394
65,gamma,0.372927,0.209918,0.697097,-92.000000,0.305731,71.942836,-67.366895,0.365875,-0.877529,0.309966
374,neutron,42.000000,9.033821,0.372361,-92.000000,-2.438777,90.000000,-90.000000,0.000000,-1.000000,0.000000
162,neutron,41.847672,39.767581,-0.504769,-92.000000,-0.340558,89.871070,-102.914394,-0.223494,-0.974703,0.002250
164,gamma,0.725330,0.725330,-1.334511,-92.000000,1.375228,104.666211,-74.971784,0.250846,-0.934330,-0.253187
72,neutron,40.129243,6.274696,0.657809,-92.000000,0.155676,80.790773,-75.767304,0.242692,-0.956811,0.160040
74,neutron,2.421812,1.407039,-1.511389,-92.000000,-1.766034,94.796595,-101.887892,-0.205276,-0.975125,-0.083619
84,gamma,0.262020,0.262020,-0.804187,-92.000000,1.463051,102.394200,-116.444442,-0.434951,-0.874499,-0.214636
85,gamma,0.303841,0.171050,-1.896861,-92.200000,-2.758408,108.963861,90.433103,-0.007149,0.945697,-0.324972
87,neutron,41.731977,0.778122,-1.206403,-92.000000,1.255098,76.381849,-102.080023,-0.203394,-0.950365,0.235450
173,gamma,0.209241,0.231426,-0.835654,-92.000000,-1.065543,117.127953,-85.488434,0.070007,-0.887233,-0.455979
92,neutron,41.959608,11.917058,-1.821131,-92.000000,-0.510326,95.363193,-82.432901,0.131111,-0.986952,-0.093469
400,gamma,4.639430,4.366996,0.283002,-92.000000,-0.873143,112.192554,-108.137558,-0.288238,-0.879912,-0.377720
96,neutron,0.330942,3.683022,-2.836948,-92.000000,2.041869,65.946073,-105.887075,-0.249971,-0.878282,0.407596
97,neutron,42.000000,20.540577,1.771934,-92.000000,-2.088054,90.000000,-90.000000,0.000000,-1.000000,0.000000
406,gamma,0.063932,1.880132,0.300947,-92.000000,1.291413,78.956928,-73.065010,0.285893,-0.938922,0.191547
503,neutron,41.894950,0.667528,-1.435064,-92.000000,1.674425,98.703452,-97.249233,-0.124733,-0.980583,-0.151320
384,gamma,0.208830,0.082948,1.475427,-92.000000,-0.063200,88.335787,-50.570043,0.634867,-0.772076,0.029042
184,neutron,41.467577,31.937224,2.489741,-92.000000,0.248320,80.666706,-90.714279,-0.012301,-0.986685,0.162177
387,neutron,2.567796,2.443740,-1.022144,-92.000000,1.716292,19.542411,-48.528823,0.221523,-0.250641,0.942394
511,neutron,0.481697,0.415258,-0.215276,-92.000000,-0.703951,30.960999,-67.654641,0.195590,-0.475824,0.857518
701,neutron,3.027236,0.816580,-2.256860,-92.000000,1.355877,78.112738,-91.562939,-0.026690,-0.978191,0.205987
431,neutron,0.618556,0.434836,-2.638536,-92.000000,-2.178694,89.143412,-118.576422,-0.478277,-0.878082,0.014950
434,neutron,3.205553,2.251634,-1.367135,-92.000000,2.217013,67.352735,-136.276685,-0.666962,-0.637882,0.385057
435,neutron,41.820766,31.794225,-2.219951,-92.000000,-0.603883,87.228480,-113.922738,-0.405030,-0.913024,0.048353
705,neutron,41.913798,0.000000,-0.411245,-92.000000,-0.442321,95.451319,-77.836344,0.209752,-0.973129,-0.095000
611,gamma,0.938762,0.680942,2.978589,-92.000000,2.227143,59.068887,-89.215535,0.011744,-0.857706,0.514007
708,neutron,0.003636,0.001385,0.782689,-92.000000,2.778798,71.349332,-53.671804,0.561300,-0.763330,0.319797
613,gamma,0.042941,0.042941,-0.770796,-92.000000,2.518718,116.959437,-157.158176,-0.821430,-0.346003,-0.453360
443,neutron,21.028522,14.868203,2.119613,-92.000000,1.465783,53.489979,-85.710784,0.060114,-0.801502,0.594963
445,neutron,7.191698,6.691855,0.002019,-92.000000,1.144770,58.595486,-61.546697,0.406648,-0.750411,0.521077
446,neutron,2.974675,0.604090,2.935899,-92.000000,1.847127,123.980857,-58.463998,0.433713,-0.706758,-0.558916
456,gamma,0.508769,0.884636,-0.419764,-92.000000,-2.127426,73.083480,-60.138178,0.476365,-0.829703,0.290978
459,neutron,41.704034,19.289427,0.571201,-92.000000,-0.607445,106.731524,-95.222584,-0.087172,-0.953689,-0.287887
615,gamma,0.510922,0.340386,1.505026,-92.000000,2.930959,73.527252,-41.227172,0.721232,-0.631995,0.283559
462,neutron,20.658114,19.523635,-0.441861,-92.000000,0.897314,55.602205,-121.829040,-0.435165,-0.701056,0.564935
464,neutron,40.382138,0.000000,2.433942,-92.000000,2.121865,95.277115,-92.124565,-0.036915,-0.995077,-0.091973
727,neutron,3.403574,0.414472,0.629990,-92.000000,-0.701450,76.546074,-98.608560,-0.145575,-0.961601,0.232663
619,neutron,41.663148,1.449958,-1.581384,-92.000000,-2.912071,94.559224,-109.856874,-0.338597,-0.937568,-0.079490
729,neutron,0.008685,0.001125,2.349647,-92.000000,2.904397,53.865787,-72.638089,0.241004,-0.770841,0.589679
622,neutron,0.040495,0.003106,-2.636610,-92.000000,1.792606,46.521335,-102.587561,-0.158138,-0.708189,0.688084
521,gamma,0.051924,0.051924,-1.086595,-92.000000,1.529947,138.640227,-126.623861,-0.394197,-0.530326,-0.750575
472,gamma,4.521947,1.186167,2.148466,-92.000000,0.370838,67.262818,-91.635503,-0.026323,-0.921912,0.386505
523,gamma,0.088334,6.029956,-0.059904,-92.000000,2.651435,58.334658,-94.705200,-0.069817,-0.848260,0.524957
628,gamma,0.321868,0.321868,-2.849718,-92.000000,0.820246,87.957772,-87.401069,0.045316,-0.998337,0.035636
474,gamma,2.574765,2.574765,-0.027632,-92.000000,0.964988,89.102473,-103.718578,-0.237124,-0.971353,0.015664
475,neutron,2.862994,2.778603,1.358845,-92.000000,-0.473386,124.647755,-158.843065,-0.767211,-0.296919,-0.568530
631,neutron,0.395587,0.058641,2.843152,-92.000000,2.087586,93.374643,-41.353154,0.749350,-0.659553,-0.058865
735,neutron,41.827813,0.441805,0.989561,-92.000000,0.891117,80.615032,-78.981627,0.188566,-0.968428,0.163067
636,neutron,41.869539,17.115199,0.489534,-92.000000,-1.524857,86.809662,-102.205838,-0.211097,-0.975880,0.055653
530,neutron,41.401661,0.471276,0.476771,-92.000000,-1.995365,117.444662,-79.256683,0.165430,-0.871901,-0.460892
531,neutron,6.561915,3.766521,1.334650,-92.000000,1.137316,89.747675,-47.594229,0.674370,-0.738380,0.004404
637,gamma,3.296587,0.000000,-1.839612,-92.000000,2.830855,74.024722,-110.722298,-0.340174,-0.899185,0.275223
494,gamma,0.566022,0.417095,0.208022,-92.000000,-1.975207,112.929392,-55.120016,0.526674,-0.755532,-0.389596
546,gamma,0.134583,0.134583,-0.766300,-92.000000,0.310906,77.371195,-119.054898,-0.473898,-0.853006,0.218634
642,neutron,42.000000,8.299305,-0.725620,-92.000000,-0.169817,90.000000,-90.000000,0.000000,-1.000000,0.000000
552,gamma,0.191705,5.343430,0.834303,-92.000000,2.629288,72.924844,-108.570816,-0.304438,-0.906146,0.293626
648,neutron,0.000000,0.000000,1.356190,-92.000000,2.004004,91.872128,-99.800890,-0.170134,-0.984879,-0.032669
816,neutron,41.624157,1.666486,0.728010,-92.000000,0.030823,101.681930,-108.197383,-0.305823,-0.930309,-0.202478
756,neutron,20.965232,0.111519,1.979461,-92.000000,-0.162961,77.991308,-72.237793,0.298391,-0.931490,0.208060
762,neutron,0.000756,0.000000,-2.295077,-92.000000,1.353109,93.608878,-137.284705,-0.733277,-0.677011,-0.062945
763,neutron,0.192506,0.134345,2.544059,-92.200000,2.130261,82.070839,116.923946,-0.448478,0.883084,0.137949
829,neutron,39.925680,9.297371,-2.983420,-92.000000,2.631009,89.609516,-95.194129,-0.090528,-0.995871,0.006815
768,neutron,41.942587,0.189485,1.045301,-92.000000,-1.894532,82.991857,-101.236954,-0.193411,-0.973502,0.122010
666,gamma,0.101525,0.101525,1.561089,-92.000000,0.359013,82.891251,-30.810385,0.852265,-0.508261,0.123753
837,neutron,41.689624,12.580892,1.553378,-92.000000,1.464788,92.324144,-106.735279,-0.287713,-0.956858,-0.040553
671,neutron,41.786165,9.372554,1.518799,-92.000000,-0.673530,107.950316,-78.070352,0.196649,-0.930778,-0.308192
840,neutron,21.140233,8.696009,0.570751,-92.000000,-0.944805,72.271810,-77.560823,0.205174,-0.930152,0.304502
841,neutron,42.000000,0.553779,-0.419842,-92.000000,-0.119835,90.000000,-90.000000,0.000000,-1.000000,0.000000
842,neutron,42.000000,32.563907,-0.932643,-92.000000,-2.179874,90.000000,-90.000000,0.000000,-1.000000,0.000000
777,neutron,41.946404,16.015019,-1.198378,-92.000000,2.007736,88.705220,-96.523609,-0.113584,-0.993271,0.022596
785,neutron,5.324976,1.014850,-0.994075,-92.000000,0.277193,109.358663,-159.352441,-0.882861,-0.332682,-0.331481
685,gamma,1.562818,1.562818,-1.309466,-92.000000,-0.780829,92.222572,-80.971277,0.156812,-0.986867,-0.038781
570,neutron,41.378533,10.476249,-1.628687,-92.000000,0.012721,86.699818,-94.318628,-0.075178,-0.995507,0.057567
787,gamma,3.207220,3.207220,-2.035939,-92.000000,-1.046109,83.606734,-86.000601,0.069312,-0.991361,0.111352
571,neutron,2.095941,4.474299,1.622894,-92.000000,-1.610081,31.684379,-70.387812,0.176298,-0.494768,0.850954
574,neutron,41.460768,7.043505,2.598231,-92.000000,0.875387,70.867774,-72.255458,0.287939,-0.899817,0.327749
788,neutron,1.792695,1.434443,2.915796,-92.000000,0.978136,110.447129,-66.653775,0.371318,-0.860280,-0.349343
695,gamma,0.151316,0.035156,-0.410469,-92.000000,-2.685249,40.524731,-154.926941,-0.588547,-0.275358,0.760126
578,neutron,41.926632,0.242615,-2.901519,-92.000000,2.064477,86.208189,-104.280644,-0.246132,-0.966978,0.066131
579,gamma,0.050130,0.050130,-3.000000,-92.124996,-1.457432,68.525232,-45.329716,0.654221,-0.661794,0.366091
905,neutron,41.611858,16.040311,-1.665605,-92.000000,-0.749419,89.334097,-116.286129,-0.442824,-0.896533,0.011622
1001,gamma,0.289413,0.289413,-0.239482,-92.000000,-1.771870,114.241431,-72.220309,0.278432,-0.868273,-0.410582
858,gamma,0.456167,0.707571,-2.747848,-92.000000,-1.548294,84.861092,-130.622919,-0.648461,-0.755960,0.089571
918,neutron,2.180280,0.349598,-2.030401,-92.000000,-0.071666,65.750712,-75.922324,0.221776,-0.884384,0.410708
925,neutron,42.000000,11.047178,-2.494042,-92.000000,-1.476712,90.000000,-90.000000,0.000000,-1.000000,0.000000
583,gamma,8.864626,1.470459,2.881920,-92.000000,-1.683467,120.946811,-60.008988,0.428706,-0.742810,-0.514242
873,neutron,8.810899,2.048833,-2.376977,-92.000000,1.602417,103.851059,-106.014434,-0.267857,-0.933242,-0.239399
879,neutron,41.738948,0.000000,-2.961353,-92.000000,0.519854,99.507480,-103.920455,-0.237270,-0.957298,-0.165176
880,neutron,0.152258,0.019382,-2.496576,-92.000000,2.084026,85.349744,-123.269103,-0.546766,-0.833351,0.081073
882,neutron,2.307818,0.464286,-0.345339,-92.000000,1.641425,62.500937,-89.318836,0.010545,-0.886956,0.461734
592,gamma,0.068961,0.068961,-1.403103,-92.000000,-0.193751,72.444594,-81.240564,0.145194,-0.942305,0.301628
596,gamma,0.510999,0.510999,2.278131,-92.000000,-0.590362,104.142800,-72.774993,0.287149,-0.926198,-0.244339
599,neutron,35.545452,13.365298,0.644964,-92.000000,1.763963,71.745936,-91.626702,-0.026959,-0.949294,0.313231
893,neutron,0.000034,0.000000,0.815806,-92.000000,-0.367913,87.467142,-47.530391,0.674539,-0.736915,0.044192
1103,neutron,41.429519,13.201244,0.180159,-92.000000,-2.279673,113.042726,-95.087389,-0.081600,-0.916588,-0.391417
1024,neutron,42.000000,12.185053,2.178839,-92.000000,1.002717,90.000000,-90.000000,0.000000,-1.000000,0.000000
1026,neutron,41.645410,7.649797,-2.450671,-92.000000,2.019554,103.613206,-88.105447,0.032131,-0.971375,-0.235366
1029,gamma,0.109887,0.040231,0.007647,-92.000000,1.793715,65.652656,-63.649470,0.404386,-0.816399,0.412267
1033,gamma,2.085759,2.085759,-0.978606,-92.000000,0.822429,69.199809,-122.058809,-0.496195,-0.792267,0.355110
956,neutron,38.626361,8.846227,2.002358,-92.000000,2.269419,78.174402,-73.114980,0.284287,-0.936580,0.204933
1037,gamma,5.630711,4.930475,-1.868428,-92.000000,1.144399,91.084157,-106.774506,-0.288554,-0.957277,-0.018921
1039,gamma,0.550424,0.460651,0.451703,-92.000000,-2.879202,91.603469,-118.028471,-0.469726,-0.882369,-0.027982
1118,neutron,41.435831,0.000000,0.831053,-92.000000,0.961228,78.901865,-74.237881,0.266564,-0.944400,0.192490
1041,neutron,42.000000,4.134087,2.241539,-92.000000,-2.663406,90.000000,-90.000000,0.000000,-1.000000,0.000000
1043,neutron,7.735651,3.816650,0.807428,-92.000000,2.788731,63.928343,-49.477859,0.583627,-0.682805,0.439495
967,gamma,0.509259,0.292370,0.333322,-92.000000,-1.515573,94.749847,-122.258275,-0.531904,-0.842747,-0.082806
968,neutron,0.002502,0.000822,-0.601631,-92.000000,0.733665,69.966438,-73.768582,0.262605,-0.902044,0.342571
969,gamma,0.140571,0.140571,-1.431058,-92.000000,-0.013129,62.872420,-74.389610,0.239492,-0.857165,0.455973
1216,gamma,1.409860,1.409860,-0.773722,-92.000000,0.732453,98.664198,-129.669971,-0.631080,-0.760950,-0.150643
1218,neutron,42.000000,11.273003,-0.960000,-92.000000,-1.631366,90.000000,-90.000000,0.000000,-1.000000,0.000000
1221,gamma,0.928385,0.891591,-1.844543,-92.000000,-1.550314,71.154138,-83.102077,0.113662,-0.939541,0.323023
986,gamma,0.974302,0.799699,-1.338241,-92.000000,2.969295,104.495065,-159.204787,-0.905098,-0.343728,-0.250297
987,neutron,41.520911,0.000000,-0.103961,-92.000000,2.961421,84.606393,-67.181349,0.386099,-0.917656,0.093997
1226,neutron,40.616803,18.516406,1.141103,-92.000000,0.527812,74.741286,-92.830527,-0.047641,-0.963570,0.263178
1302,neutron,0.000238,0.000000,2.306602,-92.000000,-0.635134,35.640541,-174.730335,-0.580235,-0.053517,0.812689
1239,neutron,0.006909,0.000272,-0.531180,-92.000000,-1.964318,70.401790,-29.532407,0.819672,-0.464360,0.335422
1307,neutron,42.000000,8.980192,2.890123,-92.000000,2.289460,90.000000,-90.000000,0.000000,-1.000000,0.000000
1308,gamma,0.132267,0.132267,2.412385,-92.000000,0.465020,69.979904,-84.560287,0.089070,-0.935341,0.342350
1130,neutron,41.894677,0.154195,1.070831,-92.000000,-0.634301,76.222145,-105.041979,-0.252059,-0.937948,0.238158
1315,gamma,0.203580,0.131991,1.218385,-92.000000,1.678198,93.151027,-21.621664,0.928232,-0.367919,-0.054968
1316,neutron,40.327395,0.157884,-0.249838,-92.000000,0.426230,98.483046,-123.974629,-0.552712,-0.820212,-0.147517
1321,neutron,39.388242,13.081794,2.104284,-92.000000,-0.731484,125.926230,-82.304461,0.108436,-0.802480,-0.586743
1063,neutron,42.000000,17.394830,-0.588646,-92.000000,-2.834066,90.000000,-90.000000,0.000000,-1.000000,0.000000
1331,gamma,0.461968,15.400157,-2.936353,-92.000000,0.944946,48.535863,-94.124257,-0.053894,-0.747430,0.662151
1065,gamma,0.527797,0.242282,-1.887094,-92.000000,-2.118043,102.805383,-83.284488,0.114031,-0.968438,-0.221640
1250,gamma,0.741884,0.600998,-1.928221,-92.000000,-0.387359,94.721962,-90.155349,-0.002702,-0.996602,-0.082321
1335,gamma,0.510999,0.321825,-0.921479,-92.000000,-1.890224,105.781252,-81.023076,0.150155,-0.950520,-0.271965
1254,neutron,40.953691,0.690418,-0.395209,-92.000000,0.142845,76.231919,-120.255360,-0.489378,-0.838969,0.237992
1346,neutron,22.579508,6.988236,-2.787622,-92.000000,0.973801,63.418682,-99.660971,-0.150080,-0.881617,0.447468
1351,gamma,1.476179,1.434459,-0.621130,-92.000000,-1.101875,93.494304,-94.305985,-0.074943,-0.995323,-0.060949
1358,neutron,0.534634,0.105626,2.724205,-92.000000,-0.969780,69.932674,-154.979985,-0.851147,-0.397258,0.343124
1262,neutron,41.706984,18.867413,0.651197,-92.000000,-0.223497,93.041841,-65.954755,0.406884,-0.911937,-0.053065
1361,gamma,0.051008,0.051008,-1.322094,-92.000000,-0.714388,74.853618,-116.373190,-0.428785,-0.864797,0.261286
1269,neutron,38.096430,16.393704,2.885200,-92.000000,-1.388976,106.878433,-85.103520,0.081679,-0.953431,-0.290342
1370,gamma,0.274070,0.183736,-0.184843,-92.200000,-2.702069,28.610253,157.750352,-0.443195,0.181313,0.877897
1075,neutron,41.521745,0.483653,1.591831,-92.000000,-1.980713,106.429472,-109.217361,-0.315713,-0.905721,-0.282835
1078,neutron,41.559728,3.421537,1.765219,-92.000000,0.810513,73.559836,-82.490854,0.125342,-0.950890,0.283014
1378,neutron,40.489758,19.339591,1.262363,-92.000000,2.812391,72.701135,-57.807691,0.508664,-0.807985,0.297356
1082,neutron,41.215568,19.272575,1.281639,-92.000000,0.838512,59.491345,-82.324504,0.115071,-0.853833,0.507669
1380,gamma,1.099974,1.776388,-2.657124,-92.200000,-0.389770,139.648976,87.312519,0.030359,0.646757,-0.762092
1083,neutron,40.816423,0.395229,-2.934028,-92.000000,-0.483847,93.958101,-97.554807,-0.131161,-0.988955,-0.069027
1383,gamma,0.070088,0.070088,-0.782881,-92.000000,0.879872,113.880773,-89.112511,0.014163,-0.914280,-0.404835
1088,gamma,0.130360,9.138336,-1.876885,-92.000000,-0.138739,67.810557,-100.279957,-0.165241,-0.911077,0.377670
1384,gamma,0.170044,1.020719,0.506753,-92.000000,2.460043,84.193129,-74.857532,0.259880,-0.960326,0.101176
1386,neutron,2.491147,0.658386,2.540724,-92.000000,-0.215228,85.730326,-68.552068,0.364641,-0.928167,0.074451
1091,neutron,27.412290,13.071337,-2.085493,-92.000000,-2.208043,120.938231,-91.267814,-0.018978,-0.857512,-0.514114
1094,neutron,0.000020,0.000000,-1.522116,-92.000000,-1.320440,112.664197,-83.433085,0.105532,-0.916725,-0.385329
1285,gamma,0.235515,0.164803,0.616450,-92.000000,1.139604,86.832861,-90.613025,-0.010683,-0.998415,0.055249
1291,neutron,4.466674,4.284505,1.286069,-92.000000,0.626137,87.523502,-47.404999,0.676180,-0.735469,0.043210
1391,neutron,41.879153,0.000000,-2.500356,-92.000000,2.749899,82.041405,-99.188804,-0.158150,-0.977659,0.138457
1165,gamma,0.185384,0.185384,-1.553787,-92.000000,2.732879,133.045276,-136.026623,-0.525940,-0.507422,-0.682576
1168,neutron,0.000011,0.000000,-0.925394,-92.000000,-0.574195,66.540306,-129.108646,-0.578652,-0.711811,0.398104
1169,neutron,42.000000,22.203330,1.155009,-92.000000,-0.705716,90.000000,-90.000000,0.000000,-1.000000,0.000000
1410,gamma,0.165609,0.165609,2.755285,-92.000000,0.470299,76.882863,-69.085165,0.347666,-0.909739,0.226943
1172,gamma,0.081801,0.003783,-1.287910,-92.000000,-0.752251,106.071272,-137.555428,-0.709091,-0.648501,-0.276833
1600,neutron,41.820747,0.000000,1.161850,-92.000000,-1.538726,73.119438,-100.129548,-0.168296,-0.941996,0.290378
1423,gamma,0.320624,0.320624,-1.522243,-92.000000,-0.482539,118.271080,-127.512878,-0.536303,-0.698599,-0.473644
1424,neutron,41.280250,17.506248,2.005029,-92.000000,2.107317,88.591928,-70.457598,0.334403,-0.942110,0.024573
1509,gamma,6.499160,6.276978,-0.127010,-92.000000,0.149494,113.212310,-70.576465,0.305629,-0.866744,-0.394139
1178,neutron,41.950175,3.003797,-0.063664,-92.000000,-2.618341,98.023112,-83.528565,0.111605,-0.983902,-0.139573
1179,gamma,0.088363,0.197998,-2.402424,-92.200000,-1.445105,167.924179,123.990982,-0.116959,0.173458,-0.977872
1520,neutron,17.386253,7.121987,-1.642377,-92.000000,-2.752421,105.828239,-72.342019,0.291833,-0.916754,-0.272754
1610,neutron,40.938527,15.761052,-0.179731,-92.000000,1.097544,87.168662,-116.040292,-0.438467,-0.897389,0.049396
1611,neutron,41.757275,16.720950,1.041897,-92.000000,-1.685135,87.826154,-80.739716,0.160804,-0.986257,0.037932
1443,gamma,2.517215,2.327164,0.973096,-92.000000,1.611898,79.020515,-97.588657,-0.129643,-0.973097,0.190458
1190,gamma,0.117157,0.117157,-2.629896,-92.000000,2.623648,88.729301,-94.205815,-0.073321,-0.997062,0.022176
1615,neutron,40.181839,8.375497,1.745200,-92.000000,-2.098222,125.134624,-78.168730,0.167674,-0.800428,-0.575500
1191,gamma,0.733097,0.733097,0.925202,-92.000000,1.601952,73.497373,-52.801919,0.579668,-0.763738,0.284059
1445,gamma,1.246144,0.972454,3.000000,-92.165126,0.571758,83.114530,-150.475073,-0.863866,-0.489248,0.119885
1618,neutron,41.788604,10.534604,2.731521,-92.000000,1.109316,86.981834,-74.198925,0.271921,-0.960878,0.052653
1194,neutron,42.000000,18.643055,0.580339,-92.000000,0.640997,90.000000,-90.000000,0.000000,-1.000000,0.000000
1448,neutron,0.002895,0.000898,-1.778633,-92.000000,0.349185,71.148038,-44.776317,0.671783,-0.666558,0.323124
1628,gamma,0.130993,0.130993,-0.086773,-92.000000,2.912356,127.688197,-59.393893,0.402902,-0.681105,-0.611364
1709,neutron,31.710833,1.884905,0.862423,-92.000000,-0.123497,83.515830,-49.893280,0.640092,-0.759953,0.112929
1638,neutron,41.216747,0.000000,-0.561702,-92.000000,1.297637,103.931173,-76.192664,0.231638,-0.942539,-0.240756
1724,gamma,0.175721,0.175721,-0.500660,-92.000000,-1.517223,98.565558,-98.193915,-0.140934,-0.978751,-0.148941
1528,neutron,42.000000,17.445407,-0.108706,-92.000000,-2.106990,90.000000,-90.000000,0.000000,-1.000000,0.000000
1455,neutron,41.869224,0.496515,-2.023619,-92.000000,0.917352,73.294608,-90.775809,-0.012969,-0.957708,0.287451
1457,neutron,41.509757,21.187900,1.040524,-92.000000,0.645738,65.387197,-67.165371,0.352814,-0.837892,0.416484
1531,neutron,41.643301,0.308508,0.148682,-92.000000,1.844344,92.907838,-116.212194,-0.441128,-0.896009,-0.050730
1460,gamma,0.191232,0.087631,-0.303986,-92.000000,0.468869,103.493110,-100.555966,-0.178139,-0.955942,-0.233328
1535,neutron,41.755352,0.000000,0.312597,-92.000000,-1.617406,94.247707,-74.352629,0.268975,-0.960295,-0.074069
1536,neutron,0.306339,0.041228,1.131236,-92.000000,-2.029444,114.684935,-100.899303,-0.171805,-0.892227,-0.417628
1540,neutron,0.870637,0.585135,1.485168,-92.200000,-1.534202,44.684068,22.337742,0.650429,0.267261,0.710995
1733,neutron,41.769573,0.195649,-0.366339,-92.000000,-1.875454,89.968468,-83.138085,0.119477,-0.992837,0.000550
1475,neutron,41.352543,17.426060,-0.350290,-92.000000,-0.477477,86.073889,-118.161168,-0.470846,-0.879555,0.068470
