EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
398,proton,254.843432,220.965474,1.564169,-92.000000,-2.092576,88.941663,-89.476997,0.009126,-0.999788,0.018470
94,proton,255.411937,255.411937,-2.286869,-92.000000,0.675366,90.121623,-90.025655,-0.000448,-0.999998,-0.002123
192,proton,256.674360,228.669516,-2.863552,-92.000000,0.658337,91.180175,-91.191285,-0.020786,-0.999572,-0.020596
399,proton,256.361496,256.361496,2.683460,-92.000000,2.075902,86.720766,-94.316754,-0.075147,-0.995530,0.057202
193,proton,255.034091,255.034091,-0.569372,-92.000000,-0.416469,91.513524,-89.438435,0.009798,-0.999603,-0.026413
96,proton,227.161917,227.161917,-1.304432,-92.000000,1.676500,91.964475,-88.866027,0.019779,-0.999217,-0.034280
502,proton,255.622975,255.622975,2.205381,-92.000000,-2.619035,89.976779,-88.447601,0.027091,-0.999633,0.000405
404,proton,256.420267,256.420267,-1.278012,-92.000000,1.305530,90.191527,-90.434729,-0.007587,-0.999966,-0.003343
197,proton,254.369533,254.369533,1.202904,-92.000000,-1.015795,90.308278,-88.353393,0.028734,-0.999573,-0.005380
504,proton,253.414205,211.844328,1.021342,-92.000000,-0.976075,91.144821,-89.982002,0.000314,-0.999800,-0.019980
406,proton,257.626154,257.626154,0.837009,-92.000000,-1.718067,89.079159,-90.599071,-0.010454,-0.999816,0.016071
600,proton,256.021414,256.021414,-1.862128,-92.000000,1.009266,89.171363,-91.045597,-0.018246,-0.999729,0.014462
601,proton,256.143405,256.143405,0.023561,-92.000000,-2.252551,90.595689,-89.676310,0.005649,-0.999930,-0.010397
507,proton,245.749330,194.122332,0.974612,-92.000000,2.930657,81.418296,-86.902246,0.053435,-0.987359,0.149220
409,proton,254.378839,254.378839,2.657250,-92.000000,-1.886681,91.009718,-89.565850,0.007576,-0.999816,-0.017622
508,proton,256.120220,256.097825,1.761210,-92.000000,1.788400,88.179362,-88.563733,0.025052,-0.999181,0.031771
411,proton,253.939284,253.939284,0.085508,-92.000000,2.119400,88.908726,-89.535610,0.008104,-0.999786,0.019045
705,proton,258.127121,258.127121,-2.325847,-92.000000,-0.959061,91.116775,-90.470435,-0.008209,-0.999776,-0.019490
607,proton,256.873115,256.873115,2.294258,-92.000000,-2.216248,90.686556,-88.050434,0.034017,-0.999349,-0.011982
706,proton,257.314195,247.556763,1.516245,-92.000000,1.095955,91.040449,-89.248863,0.013107,-0.999749,-0.018158
414,proton,254.394621,254.394621,1.493503,-92.000000,1.578926,88.507599,-88.544747,0.025388,-0.999338,0.026044
514,proton,255.381734,255.381734,-1.995690,-92.000000,0.018645,91.659712,-90.455833,-0.007952,-0.999549,-0.028963
708,proton,253.576902,245.171064,1.302073,-92.000000,1.232078,89.724726,-88.924158,0.018776,-0.999812,0.004804
415,proton,256.524763,256.524763,-1.360459,-92.000000,1.571712,90.866593,-90.806470,-0.014073,-0.999787,-0.015124
515,e-,0.176154,0.011876,-3.000000,-92.093857,0.318364,91.305590,60.743868,0.488588,0.872217,-0.022785
517,proton,255.484274,246.882464,-0.799762,-92.000000,-1.914513,89.281455,-89.140289,0.015003,-0.999809,0.012541
710,proton,253.151732,253.151732,1.195646,-92.000000,-1.904667,89.869847,-89.900296,0.001740,-0.999996,0.002272
417,proton,257.878806,257.878806,-0.754723,-92.000000,0.663507,91.235408,-91.781734,-0.031085,-0.999284,-0.021560
