EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
116,proton,104.943461,84.966130,1.222729,-92.000000,0.579421,91.704438,-89.912161,0.001532,-0.999556,-0.029744
118,proton,109.149131,109.149131,-1.592370,-92.000000,0.563552,90.296453,-88.099117,0.033170,-0.999436,-0.005174
19,proton,107.144793,98.616478,-0.767659,-92.000000,0.453785,92.437858,-91.099210,-0.019166,-0.998911,-0.042536
20,proton,105.695214,105.695214,-0.993022,-92.000000,0.984788,89.016874,-88.802210,0.020901,-0.999634,0.017158
320,proton,105.622004,105.687355,2.730490,-92.000000,1.993335,89.682267,-89.015962,0.017174,-0.999837,0.005545
220,proton,104.541487,104.541487,1.634719,-92.000000,0.708702,91.536088,-89.396347,0.010532,-0.999585,-0.026807
221,proton,105.623207,72.388254,2.714548,-92.000000,2.638893,89.377189,-89.151127,0.014814,-0.999831,0.010870
223,proton,103.222234,103.222234,2.016826,-92.000000,0.470280,87.874900,-89.927189,0.001270,-0.999311,0.037081
24,proton,105.852929,105.852929,-0.096919,-92.000000,0.349675,88.558654,-90.103384,-0.001804,-0.999682,0.025154
323,proton,109.207004,109.207004,-1.549532,-92.000000,-0.395833,88.387846,-89.156589,0.014714,-0.999496,0.028134
125,proton,106.860676,106.860676,2.980296,-92.000000,-0.162060,92.574200,-89.905271,0.001652,-0.998990,-0.044913
225,proton,102.139445,102.139445,-2.600072,-92.000000,1.266414,93.786728,-87.636412,0.041151,-0.996968,-0.066043
26,proton,106.831509,106.831509,-0.723636,-92.000000,-2.848782,92.227364,-91.394646,-0.024320,-0.998948,-0.038865
226,proton,107.081816,107.081816,0.611254,-92.000000,-2.270972,89.378044,-90.684757,-0.011950,-0.999870,0.010855
30,proton,105.382738,105.382738,0.086545,-92.000000,1.236398,94.748492,-84.855954,0.089352,-0.992554,-0.082782
330,proton,106.919709,106.919709,-0.827517,-92.000000,-0.851132,93.411706,-89.371962,0.010942,-0.998168,-0.059510
132,proton,101.197819,101.197819,0.565364,-92.000000,-0.937127,91.189543,-89.162575,0.014612,-0.999678,-0.020760
234,proton,106.416472,106.416472,2.366905,-92.000000,1.009291,90.469687,-88.154921,0.032196,-0.999448,-0.008197
137,proton,105.614491,105.614491,-0.424442,-92.000000,2.108469,86.946237,-88.775779,0.021335,-0.998352,0.053273
236,proton,105.408057,105.408057,-0.336647,-92.000000,1.570420,89.222738,-89.377275,0.010867,-0.999849,0.013565
237,proton,104.295066,104.295066,-0.196636,-92.000000,-1.555660,92.023867,-91.374164,-0.023966,-0.999089,-0.035316
238,proton,105.456971,105.456971,-1.165250,-92.000000,1.354282,85.895324,-88.905700,0.019049,-0.997253,0.071579
140,proton,104.505527,104.505527,2.060346,-92.000000,-1.040073,90.709693,-88.694055,0.022789,-0.999664,-0.012386
41,proton,104.887614,104.887614,-2.832802,-92.000000,-1.756453,91.753436,-89.622000,0.006594,-0.999510,-0.030598
42,proton,105.939239,105.939239,-0.722542,-92.000000,-2.091314,91.469891,-89.292068,0.012351,-0.999595,-0.025652
143,proton,103.179093,103.179093,2.686177,-92.000000,0.513901,89.966079,-87.963148,0.035542,-0.999368,0.000592
242,proton,103.896382,103.921398,-0.216034,-92.000000,0.225246,88.480119,-87.418545,0.045024,-0.998634,0.026524
146,proton,105.154721,105.154721,-1.973059,-92.000000,-2.954876,96.822086,-91.737852,-0.030112,-0.992463,-0.118787
350,proton,103.212730,103.212730,-2.614557,-92.000000,-0.557107,89.663511,-89.870570,0.002259,-0.999980,0.005873
149,proton,107.369533,107.378905,0.779847,-92.000000,1.587150,88.792684,-90.222594,-0.003884,-0.999770,0.021070
150,proton,105.904100,105.904100,0.020379,-92.000000,1.371869,86.726737,-92.445155,-0.042593,-0.997460,0.057098
352,proton,105.630182,105.630182,2.797136,-92.000000,0.833232,88.932297,-87.112613,0.050364,-0.998557,0.018634
52,proton,104.776877,104.862671,0.543664,-92.000000,1.312655,90.079689,-89.671675,0.005730,-0.999983,-0.001391
152,proton,107.252221,107.252221,-0.316760,-92.000000,1.487345,87.946791,-90.112835,-0.001968,-0.999356,0.035828
251,proton,107.444617,107.444617,2.568352,-92.000000,0.031976,89.000014,-89.192428,0.014092,-0.999748,0.017452
54,proton,105.521177,105.521177,2.151694,-92.000000,-0.384888,92.667767,-87.786738,0.038577,-0.998171,-0.046545
56,proton,109.190515,109.190515,2.217100,-92.000000,-0.404063,86.853030,-88.749733,0.021787,-0.998254,0.054897
357,proton,106.334765,69.131856,-1.196859,-92.000000,-1.981490,91.829720,-92.079232,-0.036263,-0.998832,-0.031929
158,proton,104.828385,104.828385,2.440771,-92.000000,-0.694628,89.281185,-87.904840,0.036556,-0.999253,0.012545
61,proton,103.706143,103.706143,1.026602,-92.000000,-2.060653,90.748882,-90.741095,-0.012933,-0.999831,-0.013070
262,proton,103.696506,103.696506,-0.215295,-92.000000,-0.640209,89.065389,-92.351156,-0.041018,-0.999025,0.016311
364,proton,107.582559,107.582559,-0.527556,-92.000000,2.818163,89.712323,-89.855675,0.002519,-0.999984,0.005021
365,proton,104.632226,104.632226,-2.845510,-92.000000,-1.843971,92.789593,-91.975277,-0.034427,-0.998221,-0.048668
165,proton,109.495641,109.495641,-0.197269,-92.000000,1.779464,88.984646,-89.630136,0.006454,-0.999822,0.017720
366,proton,103.971513,103.971513,-0.449487,-92.000000,-0.206138,87.599096,-87.583793,0.042121,-0.998234,0.041891
266,proton,107.849655,70.780735,2.832933,-92.000000,-2.205909,91.652940,-90.983760,-0.017162,-0.999437,-0.028845
268,proton,106.649953,106.649953,1.006503,-92.000000,-2.023020,89.704954,-91.049246,-0.018312,-0.999819,0.005150
368,proton,104.690454,104.690454,-0.219983,-92.000000,-1.509036,89.952851,-89.501454,0.008701,-0.999962,0.000823
369,proton,109.626927,87.838773,-0.960974,-92.000000,2.869027,88.380869,-90.850531,-0.014838,-0.999491,0.028255
270,proton,105.205102,105.205102,-1.326601,-92.000000,0.052504,89.571208,-93.031270,-0.052879,-0.998573,0.007484
371,proton,104.547548,104.547548,-0.215945,-92.000000,1.775360,89.745374,-90.922683,-0.016103,-0.999860,0.004444
272,proton,105.324325,105.324325,-0.358222,-92.000000,-0.698942,90.923099,-88.984488,0.017721,-0.999713,-0.016110
274,proton,102.234842,102.234842,1.166208,-92.000000,1.920263,88.035905,-89.149702,0.014831,-0.999302,0.034273
174,proton,104.305802,104.305802,-1.694922,-92.000000,-2.152427,90.997232,-89.358217,0.011199,-0.999786,-0.017404
376,proton,105.984705,68.508570,1.244327,-92.000000,-1.924240,90.785614,-90.914856,-0.015965,-0.999779,-0.013711
176,proton,107.107159,107.107159,1.020084,-92.000000,-2.518402,94.241524,-86.453533,0.061689,-0.995351,-0.073961
378,proton,104.114705,104.236009,2.383297,-92.000000,2.268097,91.995707,-88.985996,0.017686,-0.999237,-0.034825
380,proton,104.095020,104.095020,-1.834047,-92.000000,-1.044839,92.060225,-89.152301,0.014785,-0.999244,-0.035950
79,proton,104.023007,104.023007,-1.300687,-92.000000,-0.596861,90.769144,-90.323205,-0.005640,-0.999894,-0.013424
181,proton,108.166716,108.166716,2.385682,-92.000000,0.783811,88.866009,-88.365207,0.028523,-0.999397,0.019791
80,proton,107.150537,107.150537,0.028807,-92.000000,0.481038,87.483217,-93.926063,-0.068403,-0.996691,0.043912
385,proton,105.190378,105.190378,0.147699,-92.000000,2.458389,90.753145,-90.784034,-0.013682,-0.999820,-0.013144
85,proton,105.730629,105.730629,-1.886006,-92.000000,-2.368430,91.830321,-90.950386,-0.016578,-0.999352,-0.031940
186,proton,108.437171,108.437171,-2.340025,-92.000000,0.945535,88.273541,-89.713301,0.005002,-0.999534,0.030128
288,proton,105.718660,105.718660,1.160253,-92.000000,1.704196,88.834397,-87.995920,0.034963,-0.999182,0.020342
387,proton,104.476690,104.476690,-2.575009,-92.000000,0.675058,89.342261,-91.699059,-0.029648,-0.999494,0.011479
88,proton,104.958763,104.987678,2.598804,-92.000000,1.299320,89.801775,-90.967259,-0.016881,-0.999852,0.003460
388,proton,108.593651,108.593651,1.459613,-92.000000,-0.632720,92.277656,-79.736075,0.178042,-0.983220,-0.039742
392,proton,102.151555,102.151555,-0.812074,-92.000000,2.571005,90.721876,-90.495272,-0.008643,-0.999883,-0.012599
294,proton,106.389697,106.397176,-2.052986,-92.000000,2.427273,89.863299,-91.004926,-0.017538,-0.999843,0.002386
194,proton,103.908931,103.908931,-2.593272,-92.000000,-0.190426,90.534699,-90.953046,-0.016632,-0.999818,-0.009332
296,proton,104.006488,104.006488,2.401016,-92.000000,0.287508,90.026225,-90.425307,-0.007423,-0.999972,-0.000458
95,proton,103.736258,103.737961,0.072068,-92.000000,2.815610,87.739101,-88.569339,0.024948,-0.998910,0.039450
395,neutron,6.155785,3.574710,2.485208,-92.000000,-2.618658,114.971626,-58.563293,0.472800,-0.773456,-0.422169
297,proton,106.217135,106.217135,-1.049038,-92.000000,-0.035035,88.965534,-90.931689,-0.016258,-0.999705,0.018054
196,proton,105.935242,105.935242,0.627187,-92.000000,-1.638829,92.278404,-87.402488,0.045284,-0.998183,-0.039755
98,proton,108.697924,108.697924,-1.137897,-92.000000,1.023230,88.481699,-89.748239,0.004393,-0.999639,0.026496
398,proton,101.813467,101.813467,-0.217502,-92.000000,-1.037824,91.239907,-98.379369,-0.145693,-0.989093,-0.021639
198,proton,105.359291,105.359291,-1.561393,-92.000000,1.497829,89.227882,-88.199279,0.031420,-0.999415,0.013476
402,proton,106.606460,84.103199,2.283843,-92.000000,0.085748,91.204429,-89.038068,0.016784,-0.999638,-0.021020
602,proton,105.769294,86.241863,-0.240226,-92.000000,0.534640,89.457462,-92.148234,-0.037483,-0.999252,0.009469
503,proton,104.120548,104.120548,2.520965,-92.000000,0.997507,90.804635,-88.453606,0.026984,-0.999537,-0.014043
702,proton,107.932248,107.932248,0.741869,-92.000000,1.098912,70.202869,-89.315863,0.011234,-0.940831,0.338691
405,proton,109.854698,109.854698,-1.166001,-92.000000,1.102781,86.761327,-88.919572,0.018826,-0.998225,0.056495
504,proton,106.258906,105.047016,1.581630,-92.000000,-2.987470,89.937020,-88.921865,0.018816,-0.999822,0.001099
406,proton,108.202300,108.202300,1.967208,-92.000000,1.943807,90.218048,-88.311477,0.029466,-0.999559,-0.003806
704,proton,105.118743,105.118743,-0.384939,-92.000000,-0.094431,88.646916,-90.068022,-0.001187,-0.999720,0.023614
605,proton,105.317616,105.317616,0.643370,-92.000000,1.103582,91.547911,-91.352423,-0.023593,-0.999357,-0.027013
705,proton,106.406613,106.406613,0.653088,-92.000000,-2.457575,92.239249,-89.123259,0.015290,-0.999119,-0.039072
606,proton,107.335472,107.335472,-0.980103,-92.000000,2.802876,87.290942,-89.661357,0.005904,-0.998865,0.047264
509,proton,109.378880,109.378880,1.274685,-92.000000,0.721888,88.916486,-90.202271,-0.003530,-0.999815,0.018910
707,proton,107.294679,107.294679,-2.422479,-92.000000,1.939210,89.896647,-91.383588,-0.024146,-0.999707,0.001804
510,proton,107.497131,107.497131,0.135969,-92.000000,-0.588597,91.012848,-84.175936,0.101458,-0.994683,-0.017677
714,neutron,6.839547,44.168164,-2.166500,-92.000000,-0.927823,102.476718,-30.595998,0.840449,-0.496961,-0.216043
517,proton,104.238295,104.238295,1.262045,-92.000000,-0.580406,90.592358,-90.135302,-0.002361,-0.999944,-0.010338
616,proton,105.092624,105.092624,-1.093841,-92.000000,2.024037,89.475718,-89.280779,0.012552,-0.999879,0.009150
618,proton,107.232077,107.232077,1.591449,-92.000000,0.139532,90.121884,-89.912278,0.001531,-0.999997,-0.002127
717,proton,108.977366,88.005824,-1.224692,-92.000000,-0.631543,90.964009,-90.467025,-0.008150,-0.999825,-0.016824
521,proton,105.852217,105.852217,-0.377830,-92.000000,0.460459,88.831575,-89.679301,0.005596,-0.999776,0.020391
522,proton,103.689738,103.689738,0.608929,-92.000000,-0.742148,89.637296,-89.059772,0.016409,-0.999845,0.006330
422,proton,105.011341,105.011341,-0.037915,-92.000000,2.427100,87.823485,-89.057822,0.016432,-0.999143,0.037978
423,proton,106.290759,106.290759,1.644519,-92.000000,1.678211,88.418703,-91.321636,-0.023056,-0.999353,0.027595
621,proton,102.248337,102.277158,-1.698364,-92.000000,2.069484,88.810254,-90.732071,-0.012774,-0.999703,0.020763
424,proton,105.239419,105.239419,-0.428481,-92.000000,0.400498,87.640057,-88.412176,0.027686,-0.998768,0.041177
721,proton,105.778451,105.778451,0.494688,-92.000000,-1.003148,91.067561,-88.497607,0.026214,-0.999483,-0.018631
622,proton,106.297735,106.297735,-0.206728,-92.000000,-2.901219,92.851049,-89.900521,0.001734,-0.998761,-0.049740
723,proton,105.083222,105.083222,0.781901,-92.000000,-2.425681,92.094437,-87.982353,0.035184,-0.998712,-0.036547
529,proton,110.064670,110.064670,-1.483319,-92.000000,0.819230,88.471046,-90.266252,-0.004645,-0.999633,0.026682
727,proton,107.527829,107.527829,-0.233584,-92.000000,-1.609290,91.777632,-90.044578,-0.000778,-0.999518,-0.031021
429,proton,107.517574,107.517574,0.088037,-92.000000,1.380838,84.281652,-90.562411,-0.009767,-0.994976,0.099638
531,proton,109.090193,109.090193,-0.606846,-92.000000,1.287727,88.716298,-91.179776,-0.020584,-0.999537,0.022403
629,proton,106.805789,106.805789,-2.030643,-92.000000,-1.537606,88.476974,-91.186750,-0.020704,-0.999432,0.026579
535,proton,105.864076,105.864076,-2.865286,-92.000000,-1.860091,91.706237,-91.860030,-0.032444,-0.999030,-0.029775
536,proton,107.393904,107.393904,-0.274796,-92.000000,2.955997,88.369556,-91.696764,-0.029598,-0.999157,0.028453
734,proton,105.390325,105.390325,2.267117,-92.000000,0.486673,90.897828,-89.099056,0.015722,-0.999754,-0.015669
634,proton,107.768436,107.768436,-1.224407,-92.000000,1.366967,87.052096,-89.166672,0.014525,-0.998571,0.051428
736,proton,105.342375,105.342375,0.909367,-92.000000,0.355036,89.941799,-87.723425,0.039723,-0.999210,0.001016
637,proton,105.856794,105.856794,0.898812,-92.000000,-1.342769,90.882672,-89.943321,0.000989,-0.999881,-0.015405
543,proton,106.248550,106.248550,2.222357,-92.000000,0.654739,90.087602,-93.008598,-0.052486,-0.998621,-0.001529
641,proton,109.042030,109.042030,-2.607726,-92.000000,0.920411,86.992438,-92.712185,-0.047254,-0.997504,0.052468
546,proton,103.174227,103.174227,0.792511,-92.000000,-0.339972,91.231065,-91.547074,-0.026992,-0.999405,-0.021484
548,proton,105.234163,105.234163,-2.875547,-92.000000,0.653993,86.952591,-90.778884,-0.013574,-0.998494,0.053162
746,proton,104.044592,104.044592,-0.911367,-92.000000,-0.130766,90.495177,-92.320748,-0.040492,-0.999142,-0.008642
646,proton,109.500898,109.500898,2.165737,-92.000000,-2.917031,91.913086,-88.076120,0.033553,-0.998879,-0.033383
449,proton,106.243870,106.243870,-2.628698,-92.000000,-2.309234,93.183173,-91.654060,-0.028820,-0.998041,-0.055528
550,proton,108.359417,108.359417,-1.809412,-92.000000,-1.668560,81.165889,-82.874101,0.122578,-0.980505,0.153574
451,proton,105.244890,105.267990,-1.031168,-92.000000,-1.272336,90.405266,-90.545123,-0.009514,-0.999930,-0.007073
552,proton,110.424476,110.424476,-1.946028,-92.000000,-2.506859,89.917735,-90.329878,-0.005757,-0.999982,0.001436
650,proton,103.220049,103.220049,0.947333,-92.000000,-2.464387,89.880065,-91.094341,-0.019099,-0.999815,0.002093
653,proton,106.334592,106.334592,-1.306111,-92.000000,0.179830,90.001644,-89.345455,0.011424,-0.999935,-0.000029
654,proton,105.613280,105.613280,2.943529,-92.000000,2.156265,90.287379,-89.532778,0.008154,-0.999954,-0.005016
558,proton,102.952474,102.952474,-0.290920,-92.000000,-1.192599,90.344641,-90.566081,-0.009880,-0.999933,-0.006015
758,proton,108.402648,108.402648,0.496246,-92.000000,-2.032736,99.780536,-83.049892,0.119246,-0.978224,-0.169875
459,proton,105.101522,105.101522,0.865141,-92.000000,0.584081,88.374826,-91.458405,-0.025441,-0.999274,0.028361
461,proton,108.936730,106.140408,0.449498,-92.000000,-0.029380,91.382233,-88.041131,0.034172,-0.999125,-0.024122
563,proton,106.658478,106.658478,0.282974,-92.000000,2.451370,90.986526,-88.764228,0.021563,-0.999619,-0.017217
661,proton,105.291810,105.291810,-2.517403,-92.000000,-0.659979,89.895413,-92.298669,-0.040109,-0.999194,0.001825
465,proton,103.497221,103.497221,1.504465,-92.000000,-1.133254,91.979186,-91.601741,-0.027935,-0.999013,-0.034536
662,proton,103.324717,103.324717,-2.422042,-92.000000,-2.706783,92.984350,-91.905521,-0.033206,-0.998092,-0.052063
663,proton,106.470468,106.470468,1.910623,-92.000000,-2.752604,89.088582,-90.571830,-0.009979,-0.999824,0.015907
766,proton,104.464816,104.464816,1.267204,-92.000000,1.987504,87.195143,-92.728321,-0.047543,-0.997670,0.048934
768,proton,106.713045,106.713045,-2.798580,-92.000000,2.962966,88.097730,-90.944731,-0.016479,-0.999313,0.033195
470,proton,103.949507,103.955136,2.841224,-92.000000,-1.573783,91.358915,-89.911563,0.001543,-0.999718,-0.023715
668,proton,105.924942,90.910458,0.155258,-92.000000,0.634833,89.920578,-87.988044,0.035108,-0.999383,0.001386
772,proton,104.880155,104.880155,-1.508283,-92.000000,-1.453619,90.469250,-93.932344,-0.068576,-0.997612,-0.008190
474,proton,105.059740,105.059740,0.609004,-92.000000,-0.761674,90.469322,-89.286756,0.012448,-0.999889,-0.008191
574,proton,104.779894,89.551914,1.964768,-92.000000,1.336692,86.687624,-87.244905,0.047987,-0.997175,0.057780
672,proton,108.381867,108.381867,-0.652835,-92.000000,-0.466109,88.932618,-89.133572,0.015119,-0.999712,0.018628
673,proton,105.564124,105.564124,2.552194,-92.000000,2.271728,87.143422,-91.465382,-0.025541,-0.998431,0.049836
577,proton,104.047305,95.558803,-2.293825,-92.000000,1.682653,90.061837,-90.458545,-0.008003,-0.999967,-0.001079
776,proton,104.323556,104.323556,0.898464,-92.000000,-1.515779,90.468945,-91.119667,-0.019540,-0.999776,-0.008185
480,proton,105.512949,105.512949,0.184675,-92.000000,-1.939023,91.204989,-88.643731,0.023664,-0.999499,-0.021029
481,proton,102.239902,102.239902,-2.216357,-92.000000,-2.790933,92.049936,-91.731527,-0.030197,-0.998904,-0.035770
581,proton,104.213912,104.213912,1.927402,-92.000000,-1.049084,90.254883,-88.944510,0.018421,-0.999820,-0.004449
482,proton,105.237043,105.237043,-1.271471,-92.000000,1.374996,85.220541,-91.479890,-0.025736,-0.996190,0.083321
680,proton,106.318327,106.318327,0.963914,-92.000000,-2.078658,90.018923,-90.171048,-0.002985,-0.999995,-0.000330
584,proton,104.627061,104.630435,0.579422,-92.000000,1.289784,89.963394,-88.116323,0.032870,-0.999459,0.000639
681,proton,105.632098,105.632098,-0.417879,-92.000000,-1.317193,90.470503,-89.737871,0.004575,-0.999956,-0.008212
682,proton,105.323551,105.323551,0.946668,-92.000000,0.908164,90.113232,-86.631047,0.058765,-0.998270,-0.001976
586,proton,104.309349,104.466501,2.627163,-92.000000,0.255561,88.521750,-86.681633,0.057865,-0.997991,0.025797
684,proton,107.170166,107.170166,0.765703,-92.000000,-2.724190,93.174700,-86.745687,0.056681,-0.996855,-0.055381
489,proton,103.861681,103.861681,-2.215712,-92.000000,-1.681812,90.303669,-90.205434,-0.003585,-0.999980,-0.005300
685,proton,106.365472,106.365472,-2.856384,-92.000000,-0.334043,89.963251,-91.905736,-0.033255,-0.999447,0.000641
787,proton,106.111562,106.111562,-2.142028,-92.000000,0.046215,88.120942,-90.410524,-0.007161,-0.999437,0.032790
686,proton,104.587856,104.591855,1.669195,-92.000000,-0.682218,91.264921,-88.566708,0.025007,-0.999444,-0.022075
492,proton,106.649820,106.649820,1.621075,-92.000000,-0.349277,90.842524,-90.627302,-0.010947,-0.999832,-0.014704
494,proton,105.151262,105.151262,-1.893130,-92.000000,0.749481,91.284171,-89.741819,0.004505,-0.999739,-0.022411
791,proton,105.928583,105.928583,2.981483,-92.000000,-2.834121,91.185229,-85.498649,0.078466,-0.996702,-0.020685
594,proton,106.064285,106.064285,1.846871,-92.000000,-2.300348,89.188583,-89.563266,0.007622,-0.999871,0.014161
795,proton,108.057578,108.057578,-0.939426,-92.000000,0.671533,90.345586,-88.542398,0.025437,-0.999658,-0.006032
598,proton,105.561723,105.561723,2.055895,-92.000000,-1.718924,92.621301,-87.875363,0.037035,-0.998267,-0.045734
599,proton,105.245007,105.245007,-2.087944,-92.000000,1.017484,88.256785,-90.675021,-0.011776,-0.999468,0.030420
697,proton,105.081978,105.081978,0.918572,-92.000000,0.151766,88.169829,-90.036734,-0.000641,-0.999490,0.031937
900,proton,105.641864,105.641864,-1.307198,-92.000000,-1.182428,90.020307,-92.411108,-0.042069,-0.999115,-0.000354
804,proton,102.459774,58.219286,1.234012,-92.000000,0.017035,106.523692,-88.045956,0.032690,-0.958145,-0.284412
1001,proton,106.571659,98.270410,2.029495,-92.000000,-0.683539,89.562872,-89.256777,0.012971,-0.999887,0.007629
902,proton,104.646704,104.646704,0.178276,-92.000000,-1.557498,86.271694,-80.669498,0.161786,-0.984681,0.065025
1101,proton,104.177973,104.177973,-2.518128,-92.000000,2.898766,87.607385,-92.347092,-0.040917,-0.998290,0.041747
1003,proton,107.277206,107.277206,-2.218661,-92.000000,0.827403,89.398162,-91.659484,-0.028958,-0.999525,0.010504
906,proton,107.069028,107.069028,-1.708433,-92.000000,-0.431747,90.350634,-89.048990,0.016597,-0.999844,-0.006120
1005,proton,103.741358,103.741358,-1.022479,-92.000000,0.739062,88.579382,-90.242306,-0.004228,-0.999684,0.024792
809,neutron,60.762668,50.612534,-2.948044,-92.000000,-1.284572,105.758222,-74.631595,0.255064,-0.928002,-0.271579
1105,proton,107.822351,80.744426,-2.657544,-92.000000,0.550706,90.217813,-92.438138,-0.042540,-0.999088,-0.003802
912,proton,108.571882,108.571882,-1.960118,-92.000000,-2.392889,93.407675,-89.381595,0.010774,-0.998174,-0.059440
817,proton,107.704459,107.704459,-1.959282,-92.000000,-1.281440,91.692165,-90.937849,-0.016361,-0.999430,-0.029530
917,proton,104.285288,104.285288,1.844439,-92.000000,-1.562823,89.863189,-89.852960,0.002566,-0.999994,0.002388
918,proton,107.937392,65.073099,2.607376,-92.000000,0.771178,91.039906,-89.906994,0.001623,-0.999834,-0.018149
1115,proton,105.335431,105.335431,-1.599878,-92.000000,0.053663,90.310561,-89.325311,0.011775,-0.999916,-0.005420
1017,proton,108.160508,108.160508,0.050056,-92.000000,-2.730436,93.348818,-88.449219,0.027017,-0.997927,-0.058415
1116,proton,104.591074,90.015972,2.107898,-92.000000,-1.422838,92.268907,-89.543215,0.007966,-0.999184,-0.039590
1117,gamma,0.637518,0.637518,0.403757,-92.000000,0.411599,112.284024,-101.589658,-0.185897,-0.906450,-0.379198
1019,proton,106.417944,106.417944,0.456756,-92.000000,1.295718,89.997942,-89.208855,0.013808,-0.999905,0.000036
1021,proton,105.464132,105.464132,-2.055795,-92.000000,1.916307,87.925366,-91.773446,-0.030927,-0.998866,0.036201
1119,proton,103.891078,95.415653,1.091035,-92.000000,-2.969775,91.915184,-89.404093,0.010395,-0.999387,-0.033420
924,proton,106.303698,106.303698,-1.050344,-92.000000,1.459296,90.317652,-91.372948,-0.023960,-0.999698,-0.005544
826,proton,105.827145,105.827145,2.731035,-92.000000,-1.086104,90.832581,-88.330493,0.029131,-0.999470,-0.014531
925,proton,109.334930,109.334930,2.851209,-92.000000,2.596267,91.116750,-88.467745,0.026735,-0.999453,-0.019490
827,proton,109.022988,109.022988,1.820181,-92.000000,2.760724,91.096845,-90.598264,-0.010440,-0.999762,-0.019142
1023,proton,103.572783,73.942841,-2.505521,-92.000000,-1.473080,89.681861,-92.961288,-0.051660,-0.998649,0.005553
828,proton,105.943505,81.673458,-0.793718,-92.000000,0.495414,90.658544,-90.858835,-0.014988,-0.999822,-0.011494
829,proton,104.715807,104.715807,-0.565214,-92.000000,0.738336,90.236027,-89.965516,0.000602,-0.999991,-0.004119
1123,proton,104.942755,104.942755,-0.325208,-92.000000,0.288752,91.668107,-90.560229,-0.009774,-0.999528,-0.029110
830,proton,105.122332,105.122332,-2.432608,-92.000000,-0.149160,95.165844,-86.221547,0.065631,-0.993773,-0.090039
1126,proton,105.290068,105.290068,2.506398,-92.000000,-1.006991,91.719108,-88.874061,0.019641,-0.999357,-0.030000
832,proton,104.731152,104.731152,2.403324,-92.000000,2.794218,88.793978,-86.636890,0.058651,-0.998057,0.021048
931,proton,105.245389,105.438916,2.576546,-92.000000,-1.298842,90.874911,-87.323433,0.046692,-0.998793,-0.015269
1029,proton,106.365489,106.370893,-2.835677,-92.000000,2.222893,87.922240,-91.232126,-0.021489,-0.999111,0.036256
1130,proton,105.076676,105.076676,0.570801,-92.000000,1.079961,89.839812,-89.264068,0.012844,-0.999914,0.002796
840,proton,107.565734,107.565734,-0.280017,-92.000000,0.879108,88.959525,-89.092188,0.015841,-0.999710,0.018159
937,proton,107.270657,107.270657,-2.473724,-92.000000,1.532980,89.725451,-90.695732,-0.012142,-0.999915,0.004792
939,proton,106.444542,106.444542,0.313493,-92.000000,1.143321,90.095716,-90.524534,-0.009155,-0.999957,-0.001671
1038,neutron,65.568530,0.338337,0.041434,-92.000000,0.920936,90.426036,-117.498668,-0.461715,-0.886997,-0.007436
