EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
2,neutron,103.000000,0.045137,0.751623,-92.000000,-1.698450,90.000000,-90.000000,0.000000,-1.000000,0.000000
4,gamma,0.269296,0.142402,-2.390395,-92.000000,1.974196,84.211220,-128.118555,-0.614143,-0.782723,0.100861
5,gamma,0.435904,0.182185,1.014022,-92.000000,2.956427,116.055328,-90.603171,-0.009457,-0.898321,-0.439239
301,neutron,101.901803,33.198348,-2.357140,-92.000000,1.831025,80.660572,-102.586296,-0.215021,-0.963032,0.162283
7,neutron,102.730893,65.375560,-1.346554,-92.000000,1.259148,79.852583,-95.178318,-0.088844,-0.980340,0.176181
8,gamma,0.260780,10.054149,-0.329163,-92.000000,-2.799755,141.407827,-122.548901,-0.335602,-0.525798,-0.781606
9,gamma,0.071980,3.276995,-2.905126,-92.000000,-2.330831,105.072407,-104.413002,-0.240347,-0.935207,-0.260040
202,neutron,59.717399,0.099364,2.534726,-92.000000,0.970876,71.699453,-76.878185,0.215540,-0.924633,0.314002
10,neutron,103.000000,1.834506,0.227619,-92.000000,0.625866,90.000000,-90.000000,0.000000,-1.000000,0.000000
11,neutron,103.000000,45.639938,-0.522656,-92.000000,1.269772,90.000000,-90.000000,0.000000,-1.000000,0.000000
205,neutron,102.738071,0.000000,2.350974,-92.000000,1.775688,107.517807,-90.456843,-0.007604,-0.953593,-0.301002
12,gamma,0.127889,0.238667,0.442003,-92.000000,-1.156222,93.671700,-94.425340,-0.077002,-0.994972,-0.064039
207,gamma,1.108345,1.108345,2.504149,-92.000000,-1.617446,82.179601,-42.678159,0.728336,-0.671575,0.136068
101,gamma,0.056130,0.056130,-1.314822,-92.000000,0.829715,104.244608,-137.034215,-0.709262,-0.660606,-0.246062
209,neutron,102.009130,0.168242,0.721825,-92.000000,0.145228,100.078397,-93.095002,-0.053159,-0.983133,-0.174996
210,neutron,102.885153,41.523458,-1.406474,-92.000000,2.197979,98.803770,-94.377336,-0.075425,-0.985336,-0.153051
