EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
161,neutron,66.000000,0.628251,-2.633611,-92.000000,-1.936255,90.000000,-90.000000,0.000000,-1.000000,0.000000
162,neutron,66.000000,0.000000,2.721690,-92.000000,-2.581680,90.000000,-90.000000,0.000000,-1.000000,0.000000
400,neutron,66.000000,0.060736,-0.193044,-92.000000,0.821745,90.000000,-90.000000,0.000000,-1.000000,0.000000
163,neutron,65.334152,25.771949,-1.616311,-92.000000,-1.968284,94.147658,-110.857359,-0.355110,-0.932022,-0.072327
164,neutron,66.000000,0.000000,-2.592880,-92.000000,0.861963,90.000000,-90.000000,0.000000,-1.000000,0.000000
165,neutron,66.000000,0.564424,1.549308,-92.000000,-2.156508,90.000000,-90.000000,0.000000,-1.000000,0.000000
171,neutron,66.000000,16.720488,2.335581,-92.000000,-0.836251,90.000000,-90.000000,0.000000,-1.000000,0.000000
173,neutron,66.000000,0.481380,0.230247,-92.000000,-0.369871,90.000000,-90.000000,0.000000,-1.000000,0.000000
175,neutron,66.000000,0.000000,0.477280,-92.000000,-2.116637,90.000000,-90.000000,0.000000,-1.000000,0.000000
177,neutron,66.000000,47.794422,1.959489,-92.000000,-0.421903,90.000000,-90.000000,0.000000,-1.000000,0.000000
401,neutron,66.000000,38.171054,2.678267,-92.000000,-1.613661,90.000000,-90.000000,0.000000,-1.000000,0.000000
402,neutron,66.000000,0.000000,-1.763088,-92.000000,-1.057959,90.000000,-90.000000,0.000000,-1.000000,0.000000
404,neutron,66.000000,0.832022,0.703987,-92.000000,-1.853856,90.000000,-90.000000,0.000000,-1.000000,0.000000
405,neutron,65.996337,26.791096,-2.022241,-92.000000,-1.285761,91.055961,-91.152536,-0.020111,-0.999628,-0.018429
406,neutron,66.000000,0.007802,-2.193817,-92.000000,-1.699639,90.000000,-90.000000,0.000000,-1.000000,0.000000
407,neutron,66.000000,22.644092,0.483986,-92.000000,-2.165653,90.000000,-90.000000,0.000000,-1.000000,0.000000
408,neutron,66.000000,0.267805,1.043880,-92.000000,0.251327,90.000000,-90.000000,0.000000,-1.000000,0.000000
412,neutron,66.000000,16.497912,-2.862557,-92.000000,1.758760,90.000000,-90.000000,0.000000,-1.000000,0.000000
415,neutron,66.000000,11.583277,2.691307,-92.000000,1.335959,90.000000,-90.000000,0.000000,-1.000000,0.000000
72,neutron,66.000000,39.849913,2.161147,-92.000000,2.900627,90.000000,-90.000000,0.000000,-1.000000,0.000000
381,neutron,66.000000,23.857415,0.643130,-92.000000,-2.243233,90.000000,-90.000000,0.000000,-1.000000,0.000000
382,neutron,66.000000,38.089062,2.317658,-92.000000,-1.348469,90.000000,-90.000000,0.000000,-1.000000,0.000000
383,neutron,66.000000,21.110905,2.219135,-92.000000,1.323063,90.000000,-90.000000,0.000000,-1.000000,0.000000
384,neutron,66.000000,0.000000,-2.765319,-92.000000,0.663619,90.000000,-90.000000,0.000000,-1.000000,0.000000
385,neutron,66.000000,0.569871,-0.607971,-92.000000,1.755483,90.000000,-90.000000,0.000000,-1.000000,0.000000
387,neutron,66.000000,0.559214,1.993537,-92.000000,-0.807997,90.000000,-90.000000,0.000000,-1.000000,0.000000
74,neutron,66.000000,17.493288,-0.322715,-92.000000,2.480355,90.000000,-90.000000,0.000000,-1.000000,0.000000
75,neutron,66.000000,18.711841,2.870837,-92.000000,0.205425,90.000000,-90.000000,0.000000,-1.000000,0.000000
84,neutron,66.000000,0.125999,2.940033,-92.000000,1.765927,90.000000,-90.000000,0.000000,-1.000000,0.000000
85,neutron,66.000000,0.000000,2.039963,-92.000000,-1.394399,90.000000,-90.000000,0.000000,-1.000000,0.000000
87,neutron,66.000000,0.000000,-1.458398,-92.000000,-0.683931,90.000000,-90.000000,0.000000,-1.000000,0.000000
88,neutron,66.000000,33.403072,2.378998,-92.000000,-0.842332,90.000000,-90.000000,0.000000,-1.000000,0.000000
184,neutron,66.000000,0.614250,1.046623,-92.000000,0.484953,90.000000,-90.000000,0.000000,-1.000000,0.000000
186,neutron,66.000000,0.024469,0.983202,-92.000000,1.909620,90.000000,-90.000000,0.000000,-1.000000,0.000000
187,neutron,66.000000,21.308979,-0.748951,-92.000000,1.728778,90.000000,-90.000000,0.000000,-1.000000,0.000000
91,neutron,66.000000,31.267538,-2.695249,-92.000000,-0.209955,90.000000,-90.000000,0.000000,-1.000000,0.000000
92,neutron,66.000000,0.000000,0.365692,-92.000000,-0.428180,90.000000,-90.000000,0.000000,-1.000000,0.000000
190,neutron,66.000000,0.586666,-1.197465,-92.000000,2.415388,90.000000,-90.000000,0.000000,-1.000000,0.000000
191,neutron,66.000000,0.525381,-1.635003,-92.000000,-1.279207,90.000000,-90.000000,0.000000,-1.000000,0.000000
422,neutron,66.000000,0.013633,-1.383659,-92.000000,0.641071,90.000000,-90.000000,0.000000,-1.000000,0.000000
423,neutron,66.000000,21.389742,1.475791,-92.000000,1.460736,90.000000,-90.000000,0.000000,-1.000000,0.000000
95,neutron,66.000000,34.301683,2.713657,-92.000000,-1.501783,90.000000,-90.000000,0.000000,-1.000000,0.000000
96,neutron,66.000000,0.002116,1.963301,-92.000000,2.183226,90.000000,-90.000000,0.000000,-1.000000,0.000000
97,neutron,66.000000,0.000000,0.692093,-92.000000,-1.190854,90.000000,-90.000000,0.000000,-1.000000,0.000000
99,neutron,66.000000,0.000000,-0.970777,-92.000000,-2.904420,90.000000,-90.000000,0.000000,-1.000000,0.000000
500,neutron,66.000000,0.288191,1.629177,-92.000000,-2.681016,90.000000,-90.000000,0.000000,-1.000000,0.000000
425,neutron,66.000000,28.836918,0.815531,-92.000000,-0.498659,90.000000,-90.000000,0.000000,-1.000000,0.000000
427,neutron,66.000000,0.058906,-1.152835,-92.000000,1.503641,90.000000,-90.000000,0.000000,-1.000000,0.000000
428,neutron,66.000000,0.000000,0.058749,-92.000000,-1.974476,90.000000,-90.000000,0.000000,-1.000000,0.000000
429,neutron,66.000000,8.098233,-0.804751,-92.000000,2.961729,90.000000,-90.000000,0.000000,-1.000000,0.000000
