EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
108,mu+,925.513635,0.000000,0.473206,-92.099900,0.100583,88.012559,-88.970948,0.017949,-0.999237,0.034680
25,gamma,0.122160,0.000000,0.708331,-92.099900,0.251965,63.325958,-102.388143,-0.191701,-0.872769,0.448914
153,mu+,917.791894,0.000000,-0.664666,-92.099900,0.266047,92.658561,-89.106518,0.015577,-0.998802,-0.046384
171,mu+,970.366027,0.000000,0.744728,-92.099900,0.190965,92.623791,-89.646972,0.006155,-0.998933,-0.045778
73,gamma,0.196280,0.000000,-0.465832,-92.099900,0.037764,89.699057,-75.691169,0.247145,-0.968964,0.005252
716,gamma,1.202264,0.000000,0.666973,-92.099900,0.279291,76.191974,-110.730400,-0.343742,-0.908228,0.238669
643,mu+,918.987832,0.000000,-0.748247,-92.099900,0.155924,89.836796,-87.106111,0.050486,-0.998721,0.002848
762,e-,1.914725,0.000000,-0.669757,-92.099900,0.315553,57.867294,-60.535431,0.416538,-0.737291,0.531882
578,gamma,0.153454,0.000000,0.647379,-92.099900,0.052569,97.238008,-133.068517,-0.677431,-0.724716,-0.125991
592,mu+,933.728942,0.000000,-0.118756,-92.099900,0.016472,91.207099,-85.109055,0.085241,-0.996138,-0.021066
688,gamma,0.285806,0.000000,0.191336,-92.099900,0.055990,62.054806,-90.796157,-0.012275,-0.883311,0.468627
1101,mu+,922.209808,0.000000,0.274086,-92.099900,0.007702,88.867263,-89.211197,0.013764,-0.999710,0.019769
1003,mu+,886.620292,0.000000,0.259994,-92.099900,-0.191552,91.088661,-93.270768,-0.057044,-0.998191,-0.019000
1121,mu+,910.769613,0.000000,-0.749061,-92.099900,0.102366,90.422663,-91.344839,-0.023469,-0.999697,-0.007377
863,mu+,908.202022,0.000000,0.691559,-92.099900,0.055526,90.540335,-91.758153,-0.030679,-0.999485,-0.009430
976,mu+,961.978353,0.000000,0.354981,-92.099900,-0.133774,91.806077,-90.955613,-0.016670,-0.999364,-0.031517
979,mu+,918.633500,0.000000,-0.392440,-92.099900,-0.206507,92.062766,-90.867999,-0.015139,-0.999237,-0.035994
1173,mu+,940.612348,0.000000,0.585942,-92.099900,-0.230592,88.651735,-87.207567,0.048704,-0.998536,0.023529
