EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
242,neutron,23.319626,0.000000,0.283773,-92.099900,-0.202561,118.998326,-44.458593,0.624276,-0.612588,-0.484784
1695,neutron,26.645895,0.000000,0.663349,-92.099900,0.324852,102.463828,-88.646582,0.023063,-0.976160,-0.215823
2044,gamma,0.231406,0.000000,-0.094679,-92.099900,-0.136654,81.034368,-84.985466,0.086340,-0.984001,0.155842
2207,neutron,16.975080,0.000000,0.090097,-92.099900,-0.303825,79.231112,-104.565374,-0.247056,-0.950816,0.186848
2224,neutron,8.330955,0.000000,0.105196,-92.099900,-0.224740,114.970082,-58.130435,0.478635,-0.769871,-0.422145
2834,gamma,4.355828,0.000000,0.162165,-92.099900,0.264111,117.353170,-116.354333,-0.394287,-0.795878,-0.459474
3219,gamma,0.275786,0.000000,0.417097,-92.099900,0.207171,95.971893,-53.508233,0.591480,-0.799579,-0.104041
3412,neutron,15.348458,0.000000,-0.603530,-92.099900,-0.204701,105.953803,-82.213407,0.130265,-0.952618,-0.274862
3524,neutron,27.294636,0.000000,-0.707046,-92.099900,-0.108259,97.948627,-90.657363,-0.011363,-0.990327,-0.138285
3801,gamma,0.109186,0.000000,0.272131,-92.099900,0.179976,127.166736,-129.159535,-0.503216,-0.617894,-0.604137
6429,neutron,27.313962,0.000000,0.317110,-92.099900,0.116082,90.000000,-90.000000,0.000000,-1.000000,0.000000
7207,gamma,0.129784,0.000000,0.246609,-92.099900,0.348976,98.821143,-111.837188,-0.367571,-0.917265,-0.153350
8072,neutron,1.507440,0.000000,-0.540272,-92.099900,-0.063057,102.053942,-54.620164,0.566228,-0.797355,-0.208832
8644,neutron,27.313962,0.000000,-0.232763,-92.099900,0.186554,90.000000,-90.000000,0.000000,-1.000000,0.000000
8766,gamma,1.489913,0.000000,-0.492698,-92.099900,-0.309732,69.436829,-70.504490,0.312469,-0.882606,0.351240
9787,neutron,10.916513,0.000000,0.556519,-92.099900,-0.173285,66.134465,-71.962575,0.283163,-0.869554,0.404592
