EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
110,1,0,proton,561.887212,0.162874,-92.099900,0.074567,90.016696,-90.341212,-0.005955,-0.999982,-0.000291,807.957074,0.000000
313,1,0,proton,562.252566,0.156622,-92.099900,-0.254824,89.743579,-90.105697,-0.001845,-0.999988,0.004475,808.187938,0.000000
256,1,0,proton,565.285318,-0.468887,-92.099900,-0.343044,90.017899,-89.168234,0.014517,-0.999895,-0.000312,807.406210,0.000000
366,1,0,proton,562.302975,0.277372,-92.099900,0.326780,89.042430,-90.606019,-0.010575,-0.999804,0.016712,807.977020,0.000000
427,1,0,proton,565.197755,0.315188,-92.099900,0.299670,89.920212,-90.595259,-0.010389,-0.999945,0.001393,807.235386,0.000000
545,2738,1,proton,483.425768,-0.512826,-92.099900,-0.158654,93.905239,-104.310822,-0.246608,-0.966719,-0.068107,810.840630,0.000000
477,1,0,proton,563.641854,-0.448649,-92.099900,-0.103974,88.694960,-89.104047,0.015633,-0.999618,0.022775,807.718658,0.000000
1010,1,0,proton,566.095963,0.165394,-92.099900,-0.043767,88.946315,-88.436478,0.027281,-0.999459,0.018389,807.064095,0.000000
914,1,0,proton,567.052879,0.558526,-92.099900,0.006024,90.636606,-89.649649,0.006114,-0.999920,-0.011111,807.121972,0.000000
1027,1,0,proton,567.756203,-0.718086,-92.099900,0.337225,89.339290,-89.846366,0.002681,-0.999930,0.011531,806.880332,0.000000
1037,1,0,proton,562.994665,-0.001965,-92.099900,0.103531,89.913721,-90.528737,-0.009228,-0.999956,0.001506,807.636261,0.000000
969,1,0,proton,564.480118,-0.381119,-92.099900,-0.201542,90.506679,-89.762285,0.004149,-0.999952,-0.008843,807.627992,0.000000
1305,1,0,proton,565.206602,-0.597542,-92.099900,0.104484,90.032184,-89.335185,0.011603,-0.999933,-0.000562,807.198256,0.000000
1328,1,0,proton,560.596860,0.652960,-92.099900,0.203604,90.366400,-89.733315,0.004654,-0.999969,-0.006395,807.928830,0.000000
1334,1,0,proton,563.835835,0.418954,-92.099900,0.191090,91.041188,-90.184442,-0.003219,-0.999830,-0.018171,807.774351,0.000000
1436,1,0,proton,565.299234,-0.686080,-92.099900,-0.036823,91.426916,-89.858839,0.002463,-0.999687,-0.024902,807.850215,0.000000
1361,1,0,proton,563.240625,-0.494065,-92.099900,0.229603,89.246308,-89.872051,0.002233,-0.999911,0.013154,807.461857,0.000000
1551,1,0,proton,564.959426,-0.381935,-92.099900,-0.274398,89.354171,-90.020272,-0.000354,-0.999936,0.011272,807.382533,0.000000
1586,1,0,proton,563.888819,-0.433490,-92.099900,0.181998,90.630675,-90.355704,-0.006208,-0.999920,-0.011007,807.683782,0.000000
1586,2846,1,e-,0.926803,-0.416035,-92.099900,0.281111,61.080774,-92.084688,-0.031841,-0.874723,0.483576,807.682108,-0.001675
1498,1,0,proton,565.127975,-0.401393,-92.099900,-0.152741,89.268225,-89.174680,0.014403,-0.999815,0.012772,807.556152,0.000000
1591,1,0,proton,562.054265,0.320700,-92.099900,-0.081074,89.716958,-91.130207,-0.019724,-0.999793,0.004940,808.005421,0.000000
1705,1,0,proton,561.030391,0.213075,-92.099900,-0.058110,90.145438,-90.777481,-0.013569,-0.999905,-0.002538,807.635653,0.000000
1637,1,0,proton,563.204550,0.538016,-92.099900,-0.283828,89.046620,-89.128137,0.015214,-0.999746,0.016639,807.628172,0.000000
1769,1,0,proton,564.434704,-0.058092,-92.099900,0.048046,90.802106,-91.762394,-0.030752,-0.999429,-0.013999,807.430977,0.000000
2017,1,0,proton,565.835943,-0.422795,-92.099900,-0.037299,89.494119,-90.511030,-0.008919,-0.999921,0.008829,807.468040,0.000000
2315,1,0,proton,563.959865,-0.019296,-92.099900,-0.024079,89.147193,-89.327538,0.011735,-0.999820,0.014884,807.485740,0.000000
2047,1,0,proton,562.607862,-0.448596,-92.099900,-0.065211,90.416469,-90.340588,-0.005944,-0.999956,-0.007269,808.009883,0.000000
2058,1,0,proton,566.848991,0.100935,-92.099900,0.004805,89.272173,-89.476628,0.009134,-0.999878,0.012703,807.043215,0.000000
2344,2977,1,proton,3.639984,0.045946,-92.100100,0.062538,74.359582,38.785453,0.750634,0.603212,0.269599,880.844070,0.000000
2502,1,0,proton,562.919376,-0.074490,-92.099900,0.289020,90.060742,-89.979673,0.000355,-0.999999,-0.001060,807.659324,0.000000
2439,1,0,proton,565.086891,-0.267565,-92.099900,0.194909,89.488865,-89.863902,0.002375,-0.999957,0.008921,807.344534,0.000000
2531,1,0,proton,567.107785,0.673040,-92.099900,-0.298896,89.279556,-90.308618,-0.005386,-0.999906,0.012574,806.998835,0.000000
2469,1,0,proton,564.861841,0.373854,-92.099900,-0.277451,89.332494,-90.606631,-0.010587,-0.999876,0.011650,807.683511,0.000000
2742,1,0,proton,565.273349,-0.050334,-92.099900,-0.327782,89.759333,-89.678779,0.005606,-0.999975,0.004200,807.288124,0.000000
2773,1,0,proton,562.678449,-0.397763,-92.099900,0.285974,89.062823,-89.475447,0.009154,-0.999824,0.016356,808.061993,0.000000
2779,1,0,proton,563.871123,0.005540,-92.099900,0.310256,88.821179,-90.109333,-0.001908,-0.999787,0.020573,807.595059,0.000000
2797,1,0,proton,563.839890,0.166158,-92.099900,-0.024145,90.462889,-91.375779,-0.024009,-0.999679,-0.008079,807.745125,0.000000
