EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
115,2127,2086,gamma,1.488019,-0.447496,-92.099900,0.012657,65.596747,-101.796745,-0.186176,-0.891426,0.413156,658.501487,0.000000
115,2310,2304,gamma,0.172209,0.178940,-92.099900,-0.038694,62.828112,-93.590835,-0.055719,-0.887894,0.456661,659.055914,0.554427
122,2054,2052,nu_e,32.429763,0.253038,-92.099900,0.177118,111.051473,-83.054072,0.112861,-0.926409,-0.359207,2494.944787,0.000000
122,2134,2028,neutron,67.612704,-0.018276,-92.099900,-0.172172,119.298039,-84.302354,0.086580,-0.867778,-0.489353,678.044170,-1816.900617
334,2139,1962,neutron,243.851551,-0.161767,-92.099900,-0.069704,46.058669,-127.798070,-0.441305,-0.568967,0.693921,675.663819,0.000000
337,2690,2603,neutron,179.616046,0.256165,-92.099900,-0.040790,40.097082,-61.161536,0.310669,-0.564207,0.764954,676.380106,0.000000
235,2893,2862,neutron,75.837458,-0.069755,-92.099900,0.136298,82.925202,-91.468986,-0.025441,-0.992060,0.123165,674.254957,0.000000
154,3460,3433,neutron,177.377596,0.203558,-92.099900,0.048956,95.704791,-103.096735,-0.225474,-0.969165,-0.099403,666.330259,0.000000
256,2928,2783,gamma,0.051841,-0.037295,-92.099900,0.174329,123.986040,-31.500712,0.706981,-0.433251,-0.558991,670.600585,0.000000
165,2891,1870,neutron,194.281233,0.129161,-92.099900,0.218995,87.749686,-45.014951,0.706377,-0.706746,0.039265,672.653479,0.000000
71,4229,4062,neutron,121.299334,-0.354702,-92.099900,-0.129180,133.312474,-104.320640,-0.179976,-0.705014,-0.685977,679.383252,0.000000
392,2335,2333,nu_e,15.572498,0.268357,-92.099900,0.100688,137.088554,-98.559106,-0.101333,-0.673284,-0.732407,6597.290674,0.000000
195,3657,3646,gamma,6.470716,-0.582268,-92.099900,0.166962,64.639844,-45.893855,0.628920,-0.648855,0.428307,662.276447,0.000000
195,3806,3789,gamma,12.322156,-0.576901,-92.099900,0.064974,66.074975,-45.833563,0.636879,-0.655685,0.405541,662.145873,-0.130574
502,2160,2132,gamma,0.199569,-0.137592,-92.099900,0.194806,105.607902,-131.139072,-0.633630,-0.725344,-0.269053,660.193540,0.000000
404,2012,1960,mu+,57.245050,-0.210591,-92.099900,-0.287279,101.927494,-50.934856,0.616597,-0.759667,-0.206674,663.383761,0.000000
514,3315,3305,gamma,0.174551,-0.369584,-92.099900,-0.290956,79.213036,-149.251104,-0.844230,-0.502242,0.187158,666.344365,0.000000
517,1847,1,proton,285.406331,0.671575,-92.099900,-0.224002,93.241907,-79.728977,0.178019,-0.982401,-0.056552,662.956565,0.000000
517,2220,1847,e-,0.004006,0.687443,-92.099900,-0.232802,146.619199,-18.893894,0.520556,-0.178164,-0.835032,663.321088,0.364523
517,2220,1847,e-,0.003571,0.688102,-92.100100,-0.233781,97.131516,18.071737,0.943314,0.307808,-0.124147,663.353613,0.397048
522,3628,3597,neutron,56.416275,-0.128599,-92.099900,-0.129624,53.013082,-107.256807,-0.236960,-0.762816,0.601633,692.155895,0.000000
423,2219,2024,gamma,0.084269,-0.743286,-92.099900,-0.177970,46.824820,-67.673154,0.277040,-0.674593,0.684231,661.251919,0.000000
