EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
201,1,0,proton,1063.740092,-1.285411,-92.000000,1.321023,89.796087,-90.518973,-0.009058,-0.999953,0.003559,719.017724,0.000000
2,1,0,proton,1063.064316,-1.970209,-92.000000,0.283804,90.601928,-90.382624,-0.006678,-0.999923,-0.010505,719.076702,0.000000
302,1,0,proton,1064.933738,-1.345157,-92.000000,2.487755,91.685123,-88.289052,0.029844,-0.999122,-0.029407,718.990412,0.000000
103,1,0,proton,1067.341210,1.778775,-92.000000,-2.808474,90.537800,-90.032761,-0.000572,-0.999956,-0.009386,718.803844,0.000000
103,2321,2293,gamma,0.091225,1.563516,-92.200000,-2.952687,115.046932,41.459991,0.678944,0.599834,-0.423360,732.336170,13.532326
203,1,0,proton,1064.528733,-1.399863,-92.000000,-2.342830,90.461171,-90.374706,-0.006540,-0.999946,-0.008049,718.838258,0.000000
4,1,0,proton,1056.304683,2.368055,-92.000000,-1.125952,89.730086,-89.763995,0.004119,-0.999980,0.004711,719.581771,0.000000
303,1,0,proton,1067.431185,1.623194,-92.000000,-1.358396,89.502895,-89.576685,0.007388,-0.999935,0.008676,718.896314,0.000000
303,2256,1,neutron,5.113649,1.096230,-92.000000,-1.197990,150.553987,-122.052304,-0.260891,-0.416665,-0.870819,759.864219,40.967905
104,1,0,proton,1062.422012,-2.156010,-92.000000,2.016434,89.316502,-90.052386,-0.000914,-0.999928,0.011929,719.079647,0.000000
204,1,0,proton,1065.999200,-1.983040,-92.000000,-2.188853,89.978787,-89.883083,0.002041,-0.999998,0.000370,718.989049,0.000000
204,2538,2231,e-,0.120585,-1.874813,-92.200000,-1.949363,61.235715,112.662847,-0.337763,0.808922,0.481207,720.632901,1.643852
204,2757,2722,e-,0.351292,-0.885507,-92.200000,0.762265,52.060083,90.754182,-0.010381,0.788588,0.614835,730.403556,11.414508
5,1,0,proton,1061.958356,-1.842854,-92.000000,-0.014486,90.630984,-90.268264,-0.004682,-0.999928,-0.011013,719.131090,0.000000
106,1,0,proton,1066.347688,-0.087247,-92.000000,2.358302,89.790969,-89.531938,0.008169,-0.999960,0.003648,718.904013,0.000000
305,1,0,proton,1067.149855,-0.210025,-92.000000,-0.533321,90.270340,-89.891594,0.001892,-0.999987,-0.004718,718.823725,0.000000
206,1,0,proton,1064.526020,0.568186,-92.000000,0.009278,89.794736,-90.236161,-0.004122,-0.999985,0.003583,718.978510,0.000000
107,1,0,proton,1063.408059,-1.042601,-92.000000,2.604479,89.953172,-89.902578,0.001700,-0.999998,0.000817,718.982022,0.000000
7,1,0,proton,1064.501883,-0.429111,-92.000000,1.985625,90.078074,-90.417586,-0.007288,-0.999973,-0.001363,718.957294,0.000000
8,1,0,proton,1065.545309,1.856948,-92.000000,2.658217,89.212946,-88.778611,0.021314,-0.999678,0.013736,718.957021,0.000000
109,1,0,proton,1063.869405,2.206096,-92.000000,-1.223159,89.354539,-89.997385,0.000046,-0.999937,0.011265,718.918723,0.000000
9,1,0,proton,1067.589288,1.292060,-92.000000,-1.479169,89.970082,-89.846183,0.002685,-0.999996,0.000522,718.746299,0.000000
110,1,0,proton,1057.937193,1.953847,-92.000000,-0.809504,89.595194,-89.821224,0.003120,-0.999970,0.007065,719.253936,0.000000
209,1,0,proton,1060.437374,-1.504648,-92.000000,-1.901833,89.799085,-90.357165,-0.006234,-0.999974,0.003507,719.152214,0.000000
308,1,0,proton,1064.905505,-0.677770,-92.000000,-1.682064,90.334615,-90.010597,-0.000185,-0.999983,-0.005840,719.039131,0.000000
10,1,0,proton,1064.762426,-1.272257,-92.000000,-0.435508,90.476109,-90.477075,-0.008326,-0.999931,-0.008310,718.934900,0.000000
111,1,0,proton,1062.915869,0.682100,-92.000000,-0.077418,89.810493,-89.936026,0.001117,-0.999994,0.003308,718.974150,0.000000
210,1,0,proton,1066.778384,-2.177707,-92.000000,-2.560192,89.915635,-90.681389,-0.011892,-0.999928,0.001472,718.854354,0.000000
11,1,0,proton,1061.645048,2.487472,-92.000000,-0.855708,90.682434,-90.414237,-0.007229,-0.999903,-0.011910,719.108821,0.000000
12,1,0,proton,1062.244170,-2.536630,-92.000000,-0.853507,90.223764,-89.695411,0.005316,-0.999978,-0.003905,719.122412,0.000000
113,1,0,proton,1057.704151,2.994077,-92.000000,0.653881,89.954965,-90.132423,-0.002311,-0.999997,0.000786,719.623738,0.000000
311,1,0,proton,1062.593702,0.681490,-92.000000,1.160898,89.595439,-90.732092,-0.012777,-0.999893,0.007061,719.172744,0.000000
114,1,0,proton,1063.055008,1.075581,-92.000000,-1.914117,89.988403,-90.312135,-0.005448,-0.999985,0.000202,719.062476,0.000000
213,1,0,proton,1063.884446,2.652673,-92.000000,1.119677,90.656710,-89.958338,0.000727,-0.999934,-0.011462,719.065371,0.000000
115,1,0,proton,1063.798160,-2.986192,-92.000000,-0.826578,90.784702,-90.396638,-0.006922,-0.999882,-0.013695,718.999352,0.000000
214,1,0,proton,1064.375509,2.296230,-92.000000,-0.943653,92.748597,-89.206808,0.013827,-0.998754,-0.047954,719.015664,0.000000
313,1,0,proton,1064.045094,-2.469089,-92.000000,-0.797867,89.656507,-89.962186,0.000660,-0.999982,0.005995,718.941000,0.000000
116,1,0,proton,1064.211473,-2.662195,-92.000000,-1.540670,89.831157,-90.279697,-0.004882,-0.999984,0.002947,718.925705,0.000000
314,1,0,proton,1061.384128,-2.179761,-92.000000,-1.913872,89.694319,-90.664514,-0.011598,-0.999919,0.005335,719.331349,0.000000
216,1,0,proton,1059.009954,1.145847,-92.000000,1.742379,89.979673,-90.415322,-0.007249,-0.999974,0.000355,719.081897,0.000000
316,1,0,proton,1061.956026,0.922121,-92.000000,-0.524425,90.648512,-89.542315,0.007988,-0.999904,-0.011318,719.235866,0.000000
120,2310,1,e-,0.125756,-0.513322,-92.200000,2.313484,115.495132,100.824078,-0.169507,0.886563,-0.430434,764.617762,0.000000
121,1,0,proton,1063.657524,-2.875046,-92.000000,0.514433,89.743772,-90.138070,-0.002410,-0.999987,0.004472,719.095046,0.000000
219,1,0,proton,1065.290372,-2.335018,-92.000000,2.521465,89.771610,-89.546237,0.007920,-0.999961,0.003986,718.945971,0.000000
122,1,0,proton,1065.536136,-1.697712,-92.000000,1.751714,89.966651,-90.347631,-0.006067,-0.999981,0.000582,719.016027,0.000000
18,1,0,proton,1060.581545,-0.344581,-92.000000,0.739612,89.832090,-90.272663,-0.004759,-0.999984,0.002931,719.253157,0.000000
220,1,0,proton,1061.069499,1.126504,-92.000000,2.273058,90.078754,-89.739363,0.004549,-0.999989,-0.001375,719.253716,0.000000
18,2255,2249,e-,0.013660,-0.383846,-92.200000,0.743860,93.607866,106.681968,-0.286490,0.956014,-0.062928,720.319789,1.066632
123,1,0,proton,1065.456752,0.347782,-92.000000,-1.099267,90.079026,-90.193921,-0.003385,-0.999993,-0.001379,718.951403,0.000000
221,1,0,proton,1064.180228,-0.640604,-92.000000,0.035419,89.544315,-90.294734,-0.005144,-0.999955,0.007953,719.011087,0.000000
319,1,0,proton,1066.906398,1.350769,-92.000000,2.340501,90.126498,-90.221998,-0.003875,-0.999990,-0.002208,718.823863,0.000000
19,1,0,proton,1068.219714,1.559858,-92.000000,-1.139237,90.289709,-89.836994,0.002845,-0.999983,-0.005056,718.779269,0.000000
320,1,0,proton,1063.855067,-1.260942,-92.000000,-0.075913,89.236315,-90.026179,-0.000457,-0.999911,0.013328,718.921291,0.000000
125,1,0,proton,1060.871265,-0.467396,-92.000000,-0.151482,89.970219,-90.368354,-0.006429,-0.999979,0.000520,719.118729,0.000000
223,1,0,proton,1065.138356,1.974829,-92.000000,-1.088838,89.893300,-90.315139,-0.005500,-0.999983,0.001862,719.047279,0.000000
20,1,0,proton,1066.602079,-0.070435,-92.000000,-1.100438,90.327610,-89.749587,0.004370,-0.999974,-0.005718,718.891965,0.000000
20,2310,2178,gamma,0.020896,0.979760,-92.200000,-0.888378,88.955674,64.018779,0.438004,0.898788,0.018226,724.870875,5.978910
321,1,0,proton,1062.110245,-0.401105,-92.000000,-0.665212,90.206060,-89.841900,0.002759,-0.999990,-0.003596,719.157501,0.000000
321,2577,2437,e+,4.374006,-0.593810,-92.200000,-0.880331,159.643022,179.906324,-0.347868,0.000569,-0.937543,720.366980,1.209478
127,1,0,proton,1063.629503,-2.472914,-92.000000,1.524172,89.985036,-90.375813,-0.006559,-0.999978,0.000261,719.071104,0.000000
322,1,0,proton,1063.084758,1.848382,-92.000000,-0.793949,89.616598,-90.175192,-0.003058,-0.999973,0.006692,719.110060,0.000000
322,2500,2496,gamma,0.065233,0.076572,-92.000000,-1.701231,102.854510,-118.049108,-0.458443,-0.860427,-0.222476,5562.707136,4843.597076
225,1,0,proton,1062.252456,-2.394704,-92.000000,2.385336,89.915697,-89.746956,0.004416,-0.999989,0.001471,719.199917,0.000000
226,1,0,proton,1061.766962,-1.743275,-92.000000,-2.332732,90.464199,-89.278104,0.012599,-0.999888,-0.008102,718.996422,0.000000
226,2278,1,e-,1.021691,-0.753957,-92.000000,-2.432379,94.620744,-51.444912,0.621241,-0.779468,-0.080560,720.277163,1.280741
130,1,0,proton,1065.390960,-1.542965,-92.000000,0.586977,89.605236,-90.025446,-0.000444,-0.999976,0.006890,719.015927,0.000000
23,1,0,proton,1064.881490,0.386624,-92.000000,2.754754,88.864484,-90.498360,-0.008696,-0.999766,0.019817,718.953625,0.000000
23,3213,3205,e-,0.109394,0.160077,-92.200000,2.078958,146.332394,107.439708,-0.166147,0.528891,-0.832268,723.063602,4.109978
24,1,0,proton,1064.059195,-1.325142,-92.000000,-0.983732,90.353766,-90.065602,-0.001145,-0.999980,-0.006174,718.876335,0.000000
132,1,0,proton,1064.665360,-1.189233,-92.000000,-2.130113,90.416555,-89.617703,0.006672,-0.999951,-0.007270,718.978954,0.000000
25,1,0,proton,1066.499626,1.424786,-92.000000,-0.310221,90.175973,-89.059720,0.016410,-0.999861,-0.003071,718.885586,0.000000
133,1,0,proton,1061.499379,-0.667153,-92.000000,-1.977746,93.981198,-86.400465,0.062631,-0.995619,-0.069429,719.128132,0.000000
26,1,0,proton,1067.566704,-0.956780,-92.000000,1.579110,90.368057,-89.917131,0.001446,-0.999978,-0.006424,718.854152,0.000000
134,1,0,proton,1063.528707,0.765243,-92.000000,2.489898,90.157204,-90.008838,-0.000154,-0.999996,-0.002744,718.925500,0.000000
27,1,0,proton,1060.270742,1.093549,-92.000000,-1.327243,89.341913,-90.141567,-0.002471,-0.999931,0.011486,719.013913,0.000000
232,1,0,proton,1064.979882,-0.626982,-92.000000,-0.290001,90.241602,-89.854321,0.002543,-0.999988,-0.004217,718.965469,0.000000
329,1,0,proton,1063.257392,2.409337,-92.000000,1.387800,89.334885,-90.021115,-0.000368,-0.999933,0.011608,719.029691,0.000000
135,1,0,proton,1063.853399,1.613725,-92.000000,-0.702092,91.270684,-90.454665,-0.007933,-0.999723,-0.022176,719.221381,0.000000
233,1,0,proton,1061.022649,-2.623469,-92.000000,-1.627605,90.243513,-89.930122,0.001220,-0.999990,-0.004250,719.181875,0.000000
330,1,0,proton,1064.615465,-2.381400,-92.000000,-0.260859,89.567179,-90.373225,-0.006514,-0.999950,0.007554,718.977237,0.000000
234,1,0,proton,1066.775134,-1.454743,-92.000000,1.042907,90.128232,-89.294426,0.012314,-0.999922,-0.002238,718.880435,0.000000
137,1,0,proton,1062.565197,2.320015,-92.000000,1.913268,90.261010,-90.143279,-0.002501,-0.999986,-0.004555,719.175264,0.000000
30,1,0,proton,1063.790230,-0.170062,-92.000000,0.251427,89.181819,-90.148539,-0.002592,-0.999895,0.014279,719.015050,0.000000
235,1,0,proton,1064.244253,-0.006256,-92.000000,-0.654739,90.281768,-89.814814,0.003232,-0.999983,-0.004918,718.962241,0.000000
236,1,0,proton,1064.307444,-1.824700,-92.000000,1.843786,89.339330,-89.832661,0.002920,-0.999929,0.011531,719.006626,0.000000
237,1,0,proton,1064.054316,1.870404,-92.000000,0.693631,89.927367,-90.620242,-0.010825,-0.999941,0.001268,719.106077,0.000000
33,1,0,proton,1065.867867,-1.333496,-92.000000,-0.687392,90.024053,-89.613883,0.006739,-0.999977,-0.000420,718.937870,0.000000
140,1,0,proton,1063.990915,-2.498308,-92.000000,1.378148,90.141985,-90.226598,-0.003955,-0.999989,-0.002478,718.999283,0.000000
238,1,0,proton,1065.777772,2.353755,-92.000000,1.688652,89.830795,-89.834786,0.002884,-0.999991,0.002953,718.965410,0.000000
336,1,0,proton,1067.644245,-1.563125,-92.000000,-0.970023,89.622490,-89.442004,0.009738,-0.999931,0.006589,718.824122,0.000000
34,1,0,proton,1061.583292,-0.064394,-92.000000,0.437256,90.135272,-89.861451,0.002418,-0.999994,-0.002361,719.095224,0.000000
239,1,0,proton,1063.575421,0.121337,-92.000000,-0.473032,90.005091,-89.801062,0.003472,-0.999994,-0.000089,719.009198,0.000000
141,1,0,proton,1065.842256,-0.929264,-92.000000,-0.227771,90.734582,-89.877421,0.002139,-0.999916,-0.012821,718.896108,0.000000
337,1,0,proton,1066.518130,-1.340489,-92.000000,-0.278928,90.655181,-89.440399,0.009766,-0.999887,-0.011435,718.882213,0.000000
35,1,0,proton,1058.123419,2.199487,-92.000000,-1.538951,89.135155,-89.728983,0.004730,-0.999875,0.015094,719.164716,0.000000
142,1,0,proton,1062.013239,-0.961571,-92.000000,1.194906,90.912060,-89.619088,0.006647,-0.999851,-0.015918,719.160927,0.000000
338,1,0,proton,1066.234689,0.530951,-92.000000,0.021153,90.091565,-89.444512,0.009695,-0.999952,-0.001598,718.876737,0.000000
36,1,0,proton,1067.166706,0.938709,-92.000000,1.068647,90.243134,-89.913504,0.001510,-0.999990,-0.004243,718.891156,0.000000
143,1,0,proton,1066.316410,-1.722948,-92.000000,-2.141724,90.006438,-89.885761,0.001994,-0.999998,-0.000112,718.856670,0.000000
241,1,0,proton,1062.631350,-2.818225,-92.000000,-2.249509,89.977373,-89.728797,0.004733,-0.999989,0.000395,719.052986,0.000000
339,1,0,proton,1065.646370,1.879909,-92.000000,-2.796048,89.856437,-89.925707,0.001297,-0.999996,0.002506,718.939318,0.000000
144,1,0,proton,1066.025929,0.481770,-92.000000,2.787733,90.141780,-90.024465,-0.000427,-0.999997,-0.002475,718.912489,0.000000
242,1,0,proton,1064.916696,-2.263904,-92.000000,1.912980,90.424795,-90.609132,-0.010631,-0.999916,-0.007414,718.825958,0.000000
38,1,0,proton,1062.406829,-1.124687,-92.000000,-0.705409,89.819736,-90.478578,-0.008353,-0.999960,0.003146,719.074954,0.000000
242,2218,1,e-,2.267587,-1.154505,-92.000000,2.298765,82.375189,-53.086968,0.595292,-0.792479,0.132686,718.353316,-0.472642
145,1,0,proton,1067.324300,1.398458,-92.000000,1.600153,90.118998,-89.920580,0.001386,-0.999997,-0.002077,718.786608,0.000000
341,1,0,proton,1065.223049,0.163650,-92.000000,-2.899271,90.822888,-90.426746,-0.007447,-0.999869,-0.014362,719.025619,0.000000
146,1,0,proton,1068.378973,1.146124,-92.000000,-2.205986,90.080526,-89.759198,0.004203,-0.999990,-0.001405,718.761887,0.000000
147,1,0,proton,1062.731603,-1.903541,-92.000000,0.366012,89.891127,-89.937627,0.001089,-0.999998,0.001900,718.966380,0.000000
147,2163,1,e-,0.307685,-1.687142,-92.000000,0.998059,21.582177,45.690752,0.256944,0.263216,0.929891,720.007362,1.040981
40,1,0,proton,1066.295888,1.143152,-92.000000,-1.114321,89.796372,-90.102343,-0.001786,-0.999992,0.003554,718.913008,0.000000
148,1,0,proton,1064.180238,0.026171,-92.000000,-0.595909,89.803977,-90.044795,-0.000782,-0.999994,0.003421,718.868963,0.000000
148,2298,1,gamma,0.348294,1.081953,-92.200000,0.671156,30.720983,65.679230,0.210394,0.465521,0.859665,727.082255,8.213293
41,1,0,proton,1062.919648,-2.096803,-92.000000,-0.298827,89.225679,-90.038197,-0.000667,-0.999908,0.013514,719.050536,0.000000
245,1,0,proton,1065.627370,-0.473765,-92.000000,2.927172,90.074362,-89.999416,0.000010,-0.999999,-0.001298,718.884093,0.000000
343,1,0,proton,1064.798196,2.499736,-92.000000,-0.807808,90.052885,-90.555138,-0.009689,-0.999953,-0.000923,718.974075,0.000000
43,1,0,proton,1063.421299,-0.223576,-92.000000,-2.366035,90.061274,-90.208017,-0.003631,-0.999993,-0.001069,719.010157,0.000000
150,1,0,proton,1064.139234,0.583541,-92.000000,-1.608848,90.469878,-89.607892,0.006843,-0.999943,-0.008201,718.866248,0.000000
150,2349,1,e-,0.604149,0.492683,-92.000000,-1.072952,32.042636,-90.021251,-0.000197,-0.530550,0.847654,719.992067,1.125819
150,2467,2349,e-,0.501102,0.471198,-92.000000,-1.648259,124.332303,-104.513652,-0.206949,-0.799428,-0.563992,719.011997,0.145749
345,1,0,proton,1060.850418,-0.901126,-92.000000,1.239379,90.367393,-90.573021,-0.010001,-0.999929,-0.006412,719.160048,0.000000
44,1,0,proton,1062.262736,1.550062,-92.000000,-1.134057,89.829099,-90.113703,-0.001984,-0.999994,0.002983,719.083899,0.000000
248,1,0,proton,1065.278563,2.111288,-92.000000,0.905530,89.880055,-90.180646,-0.003153,-0.999993,0.002093,718.998937,0.000000
44,2328,1,e-,0.030853,1.504512,-92.000000,-1.158055,70.362351,-128.808736,-0.590270,-0.733919,0.336071,719.623481,0.539582
151,1,0,proton,1060.947660,0.608719,-92.000000,-0.521000,90.425317,-89.872068,0.002233,-0.999970,-0.007423,719.232028,0.000000
45,1,0,proton,1066.973635,-1.478990,-92.000000,2.410362,90.371852,-89.588410,0.007183,-0.999953,-0.006490,718.878733,0.000000
249,1,0,proton,1067.984956,0.809106,-92.000000,0.139023,88.200397,-90.886880,-0.015471,-0.999387,0.031404,718.946871,0.000000
152,1,0,proton,1059.220063,2.908064,-92.000000,1.245700,90.128012,-90.003922,-0.000068,-0.999998,-0.002234,719.141682,0.000000
347,4457,2049,mu+,416.378722,-1.264452,-92.000000,1.765757,81.650408,-91.960162,-0.033842,-0.988822,0.145213,712.374639,0.000000
46,1,0,proton,1060.299120,2.943544,-92.000000,1.722777,89.914827,-89.711857,0.005029,-0.999986,0.001487,719.096567,0.000000
153,1,0,proton,1053.885546,0.244662,-92.000000,-2.475871,90.128616,-90.094720,-0.001653,-0.999996,-0.002245,719.578321,0.000000
153,2320,1,e-,2.793215,0.286698,-92.000000,-2.396701,97.367302,-84.612693,0.093113,-0.987364,-0.128230,718.861207,-0.717114
47,1,0,proton,1059.737615,0.947724,-92.000000,1.699162,89.384692,-89.701289,0.005213,-0.999929,0.010739,719.352942,0.000000
251,1,0,proton,1064.053920,2.944957,-92.000000,-0.099603,90.025645,-89.899155,0.001760,-0.999998,-0.000448,718.985596,0.000000
48,1,0,proton,1066.876705,-1.821130,-92.000000,-0.493377,92.869446,-94.004222,-0.069742,-0.996308,-0.050060,718.960292,0.000000
350,1,0,proton,1062.016076,0.578001,-92.000000,0.556892,90.002994,-90.402297,-0.007021,-0.999975,-0.000052,718.994647,0.000000
156,1,0,proton,1062.430041,0.016562,-92.000000,-1.199105,89.918926,-89.857177,0.002493,-0.999996,0.001415,719.108470,0.000000
255,1,0,proton,1065.222859,-1.237503,-92.000000,0.380752,89.961861,-89.560406,0.007672,-0.999970,0.000666,718.900813,0.000000
156,2304,1,e-,0.598118,0.338643,-92.000000,0.322837,87.671932,-22.692244,0.921829,-0.385463,0.040621,722.169197,3.060727
156,2304,1,e-,0.228935,0.894196,-92.000000,0.154209,105.143523,-24.914694,0.875442,-0.406640,-0.261238,725.045566,5.937096
351,1,0,proton,1066.699786,2.584876,-92.000000,0.577163,89.827509,-90.090385,-0.001578,-0.999994,0.003011,718.831326,0.000000
52,1,0,proton,1059.606746,-2.748168,-92.000000,-0.036027,89.968332,-89.953313,0.000815,-1.000000,0.000553,719.140041,0.000000
256,1,0,proton,1064.626500,0.511987,-92.000000,1.344158,89.120737,-90.214146,-0.003737,-0.999875,0.015345,718.973054,0.000000
