EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
0,proton,9480.556779,92.068316,2.406305,-92.000000,2.820151,90.024977,-90.007134,-0.000125,-1.000000,-0.000436
100,neutron,9395.913550,0.000000,1.261723,-92.000000,-1.297359,89.444444,-91.035395,-0.018069,-0.999790,0.009696
1,proton,9442.120625,287.942605,-1.507065,-92.000000,-2.219602,89.973749,-90.009073,-0.000158,-1.000000,0.000458
300,proton,9470.897253,1022.086389,-0.063068,-92.000000,0.482674,89.968387,-89.913478,0.001510,-0.999999,0.000552
102,mu-,1610.316238,118.477997,1.482721,-92.000000,0.096545,88.649015,-88.494455,0.026266,-0.999377,0.023577
2,proton,9476.756864,1596.527497,1.227571,-92.000000,-1.375351,90.021925,-90.049881,-0.000871,-1.000000,-0.000383
103,proton,9471.801034,1058.640681,-1.489284,-92.000000,-0.902382,89.976376,-89.928734,0.001244,-0.999999,0.000412
104,proton,9475.116067,100.270879,0.457966,-92.000000,2.080103,89.983543,-89.995939,0.000071,-1.000000,0.000287
105,proton,9480.441160,193.183833,1.335351,-92.000000,1.950726,89.935965,-90.044473,-0.000776,-0.999999,0.001118
201,proton,9476.956198,2615.229660,1.893634,-92.000000,-1.253328,89.982864,-89.952379,0.000831,-1.000000,0.000299
302,proton,9484.727328,119.011475,0.149426,-92.000000,-2.589771,90.020987,-89.978189,0.000381,-1.000000,-0.000366
106,proton,9475.660981,1040.644500,2.688185,-92.000000,0.592449,89.981251,-90.006543,-0.000114,-1.000000,0.000327
107,proton,9480.630664,94.093670,-0.715847,-92.000000,-2.203105,89.999031,-89.976990,0.000402,-1.000000,0.000017
303,proton,9486.011027,2200.710628,-2.433628,-92.000000,-0.842518,90.043838,-89.921663,0.001367,-0.999999,-0.000765
108,proton,9459.320521,85.209466,-1.018633,-92.000000,-1.336519,90.428324,-89.813028,0.003263,-0.999967,-0.007476
109,proton,9486.603463,88.136903,-0.066844,-92.000000,-0.669776,89.979196,-89.940511,0.001038,-0.999999,0.000363
203,proton,9487.297757,114.896388,-2.524825,-92.000000,-0.857547,90.029081,-89.939043,0.001064,-0.999999,-0.000508
110,proton,9480.251612,78.732818,-1.376171,-92.000000,0.447365,89.912464,-90.070857,-0.001237,-0.999998,0.001528
4,proton,9456.483233,1434.850529,0.975481,-92.000000,-1.347907,89.969134,-89.929519,0.001230,-0.999999,0.000539
305,proton,9479.945130,924.684779,2.947743,-92.000000,-0.250887,90.023503,-89.977287,0.000396,-1.000000,-0.000410
204,proton,9482.950328,176.831708,-2.006353,-92.000000,1.746489,90.068813,-89.959565,0.000706,-0.999999,-0.001201
5,proton,9476.040462,104.180478,1.178297,-92.000000,0.904006,89.991165,-90.067760,-0.001183,-0.999999,0.000154
113,proton,9482.867531,90.417164,-0.250915,-92.000000,1.922261,90.022661,-89.990034,0.000174,-1.000000,-0.000396
205,proton,9486.428579,93.019077,0.290167,-92.000000,-1.736185,89.981399,-90.016556,-0.000289,-1.000000,0.000325
206,proton,9482.598341,85.296106,-1.939417,-92.000000,-1.360074,90.045373,-90.047083,-0.000822,-0.999999,-0.000792
114,proton,9484.884179,440.601438,-1.436306,-92.000000,-0.885823,90.052228,-89.903299,0.001688,-0.999998,-0.000912
115,proton,9487.036878,86.931621,2.454619,-92.000000,-0.478893,89.908640,-89.929984,0.001222,-0.999998,0.001595
7,proton,9466.667413,2953.953382,0.323711,-92.000000,2.309817,89.982991,-90.110344,-0.001926,-0.999998,0.000297
307,proton,9483.702562,105.329726,2.358143,-92.000000,-0.504174,89.998014,-90.056750,-0.000990,-1.000000,0.000035
308,proton,9443.445747,85.155937,-0.037922,-92.000000,0.962009,89.874263,-90.066619,-0.001163,-0.999997,0.002195
8,proton,9480.233016,92.240273,0.766989,-92.000000,2.831302,90.108625,-90.055071,-0.000961,-0.999998,-0.001896
309,proton,9487.017064,98.332846,1.345519,-92.000000,2.533061,90.000690,-89.974284,0.000449,-1.000000,-0.000012
9,proton,9486.659621,99.862314,0.752625,-92.000000,1.063707,90.032507,-89.951378,0.000849,-0.999999,-0.000567
208,proton,9484.528398,153.491125,1.253068,-92.000000,-0.751903,89.539443,-89.699426,0.005246,-0.999954,0.008038
10,proton,9474.115277,127.550315,-0.355788,-92.000000,1.915931,90.007948,-89.968688,0.000546,-1.000000,-0.000139
310,proton,9473.556568,347.911282,-0.065595,-92.000000,2.139885,89.343706,-89.593553,0.007093,-0.999909,0.011454
209,proton,9484.278941,97.464416,-1.314085,-92.000000,2.589160,89.979266,-90.021823,-0.000381,-1.000000,0.000362
311,proton,9479.962727,268.430267,-1.962527,-92.000000,-1.474808,89.931104,-89.961183,0.000677,-0.999999,0.001202
116,proton,9443.843029,1245.530559,-1.909952,-92.000000,-2.493799,89.983640,-90.024408,-0.000426,-1.000000,0.000286
210,proton,9485.004907,82.303358,-2.029318,-92.000000,1.254172,89.988885,-90.064152,-0.001120,-0.999999,0.000194
