EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
201,gamma,9.757911,0.000000,-0.046918,-92.099900,0.285872,124.158512,-36.940683,0.661376,-0.497310,-0.561484
125,anti_nu_mu,45.801581,0.000000,0.209426,-92.099900,0.294929,112.629902,-38.754454,0.719796,-0.577789,-0.384777
29,gamma,6.982328,0.000000,-0.565218,-92.099900,0.186412,88.830942,-73.994604,0.275670,-0.961036,0.020402
359,gamma,0.267674,0.000000,-0.528780,-92.099900,-0.272504,113.249081,-130.637963,-0.598392,-0.697220,-0.394729
375,gamma,0.082119,0.000000,0.053864,-92.099900,0.203181,123.211435,-64.166862,0.364574,-0.753045,-0.547730
278,gamma,0.153360,0.000000,0.226471,-92.099900,0.120185,94.924021,-50.252963,0.637039,-0.766037,-0.085835
182,gamma,0.200943,0.000000,-0.387137,-92.099900,-0.226423,113.597126,-116.389645,-0.407308,-0.820888,-0.400303
186,anti_nu_mu,45.578126,0.000000,0.447778,-92.099900,-0.145516,108.837556,-54.634134,0.547794,-0.771794,-0.322886
289,nu_e,46.878259,0.000000,-0.039581,-92.099900,-0.023412,76.996204,-90.571529,-0.009719,-0.974307,0.225016
389,anti_nu_mu,23.253365,0.000000,-0.667610,-92.099900,0.200670,130.286634,-115.910441,-0.333326,-0.686139,-0.646612
92,nu_e,33.561838,0.000000,0.633436,-92.099900,0.245699,137.266616,-98.865485,-0.104581,-0.670481,-0.734519
613,gamma,0.258546,0.000000,0.645378,-92.099900,-0.088901,52.148263,-107.489890,-0.237305,-0.753098,0.613620
415,nu_e,42.047819,0.000000,-0.125522,-92.099900,-0.073383,88.909416,-86.206834,0.066143,-0.997629,0.019033
619,nu_e,29.886074,0.000000,-0.501663,-92.099900,0.062915,77.884919,-44.145444,0.701592,-0.680970,0.209876
623,e-,0.094772,0.000000,-0.664970,-92.099900,-0.109349,83.693314,-152.946405,-0.885192,-0.452071,0.109850
630,gamma,0.074984,0.000000,-0.330404,-92.099900,-0.208447,111.866082,-89.465499,0.008658,-0.928017,-0.372438
633,gamma,29.398906,0.000000,-0.066802,-92.099900,0.170492,132.471994,-72.839921,0.217625,-0.704772,-0.675230
641,gamma,0.594362,0.000000,-0.742619,-92.099900,0.289761,76.637738,-85.396080,0.078094,-0.969789,0.231107
754,nu_e,16.859801,0.000000,0.527331,-92.099900,-0.145765,91.441862,-59.917784,0.501083,-0.865033,-0.025163
654,anti_nu_mu,51.890007,0.000000,0.507128,-92.099900,0.169096,55.997305,-38.698268,0.647001,-0.518314,0.559232
584,gamma,0.510999,0.000000,0.149918,-92.099900,0.271863,68.928815,-67.847247,0.351864,-0.864252,0.359528
689,nu_e,33.751698,0.000000,0.191594,-92.099900,-0.275498,73.812291,-48.762605,0.633046,-0.722171,0.278785
