EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
111,mu+,512.387866,0.000000,0.421220,-92.099900,0.041012,90.658933,-91.199166,-0.020926,-0.999715,-0.011500
228,mu+,512.857706,0.000000,-0.298105,-92.099900,-0.132295,89.593398,-91.574487,-0.027476,-0.999597,0.007096
264,mu+,515.785659,0.000000,0.198238,-92.099900,-0.195893,89.647594,-90.156554,-0.002732,-0.999977,0.006151
82,mu+,514.574966,0.000000,-0.151986,-92.099900,-0.148474,88.825160,-90.335029,-0.005846,-0.999773,0.020503
389,mu+,515.914627,0.000000,0.503426,-92.099900,0.037526,90.294761,-89.476336,0.009139,-0.999945,-0.005145
191,mu+,512.010767,0.000000,-0.141885,-92.099900,-0.234900,89.841014,-89.824457,0.003064,-0.999991,0.002775
654,mu+,501.181805,0.000000,0.317079,-92.099900,-0.015311,89.903492,-90.519493,-0.009067,-0.999957,0.001684
461,mu+,505.595992,0.000000,-0.427767,-92.099900,-0.231292,89.817584,-90.361515,-0.006310,-0.999975,0.003184
568,mu+,513.973841,0.000000,-0.387398,-92.099900,0.065637,89.683423,-90.034927,-0.000610,-0.999985,0.005525
699,mu+,515.035740,0.000000,0.093009,-92.099900,-0.235898,88.913599,-90.620278,-0.010824,-0.999762,0.018960
799,mu+,516.762154,0.000000,-0.236445,-92.099900,0.169857,89.903888,-91.834214,-0.032008,-0.999486,0.001677
1009,mu+,511.572141,0.000000,0.265125,-92.099900,0.029936,89.196055,-90.177755,-0.003102,-0.999897,0.014031
931,mu+,514.100594,0.000000,-0.529206,-92.099900,0.184063,89.719098,-89.700117,0.005234,-0.999974,0.004903
953,mu+,500.955183,0.000000,-0.625827,-92.099900,-0.148781,88.898309,-90.282508,-0.004930,-0.999803,0.019227
955,mu+,516.533328,0.000000,0.181036,-92.099900,0.101687,90.604233,-89.511583,0.008524,-0.999908,-0.010546
975,mu+,515.672459,0.000000,-0.700504,-92.099900,-0.127094,89.803501,-90.134533,-0.002348,-0.999991,0.003430
1088,anti_nu_mu,341.146244,0.000000,0.162530,-92.099900,0.186278,84.120949,-88.935619,0.018478,-0.994569,0.102429
995,mu+,514.484289,0.000000,0.489605,-92.099900,-0.184574,88.306440,-91.078408,-0.018812,-0.999386,0.029554
1192,mu+,511.702245,0.000000,0.122938,-92.099900,-0.270894,91.202214,-90.319961,-0.005583,-0.999764,-0.020981
1426,e-,0.070801,0.000000,-0.352238,-92.100100,-0.233160,107.338202,113.223591,-0.376403,0.877217,-0.298011
1428,mu+,514.475030,0.000000,-0.571024,-92.099900,0.184276,88.190136,-90.415917,-0.007255,-0.999475,0.031583
1429,mu+,511.300231,0.000000,0.530271,-92.099900,-0.216010,90.161935,-89.911007,0.001553,-0.999995,-0.002826
