EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
0,mu-,155.312281,0.000000,-0.491287,-92.099900,-0.051702,86.837251,-85.287325,0.082034,-0.995101,0.055172
58,mu-,146.380762,0.000000,-0.632935,-92.099900,-0.173283,89.060673,-93.383091,-0.059004,-0.998123,0.016394
77,mu-,148.802943,0.000000,-0.399716,-92.099900,0.212969,99.683699,-88.767498,0.021203,-0.985523,-0.168209
530,mu-,146.992021,0.000000,-0.266489,-92.099900,-0.308552,87.426024,-86.156616,0.066962,-0.996744,0.044909
437,mu-,152.283985,0.000000,0.022558,-92.099900,-0.342875,88.920393,-86.706098,0.057448,-0.998171,0.018842
541,mu-,143.847994,0.000000,0.251192,-92.099900,0.176369,87.060443,-94.650955,-0.080979,-0.995396,0.051282
662,mu-,151.478866,0.000000,0.259248,-92.099900,-0.220638,90.417021,-84.661202,0.093042,-0.995636,-0.007278
1043,mu-,148.140086,0.000000,0.494575,-92.099900,-0.332027,97.098206,-93.378219,-0.058475,-0.990611,-0.123570
975,anti_nu_e,274.134601,0.000000,-0.134639,-92.099900,0.145099,88.730566,-91.323475,-0.023091,-0.999488,0.022154
1318,mu-,148.453327,0.000000,0.651946,-92.099900,0.085842,85.269920,-95.240580,-0.091027,-0.992428,0.082462
1415,mu-,148.628540,0.000000,-0.705905,-92.099900,-0.319088,90.670421,-84.681725,0.092682,-0.995627,-0.011701
1326,mu-,150.315710,0.000000,-0.620191,-92.099900,0.146548,97.257243,-95.020432,-0.086810,-0.988183,-0.126324
1533,mu-,154.559050,0.000000,-0.614746,-92.099900,0.216721,93.357485,-87.882460,0.036886,-0.997602,-0.058566
1453,mu-,150.230127,0.000000,0.100148,-92.099900,0.233786,91.581702,-85.825051,0.072774,-0.996966,-0.027602
1270,mu-,145.754317,0.000000,-0.648021,-92.099900,0.256596,93.621503,-88.876715,0.019565,-0.997811,-0.063165
1391,mu-,147.445034,0.000000,0.646692,-92.099900,0.005310,89.592813,-85.577247,0.077113,-0.996997,0.007107
1298,mu-,154.265810,0.000000,-0.149042,-92.099900,0.050371,98.873826,-89.720825,0.004814,-0.988019,-0.154259
1681,mu-,146.378708,0.000000,0.579453,-92.099900,0.276304,87.948027,-89.391446,0.010614,-0.999302,0.035806
1682,mu-,152.168894,0.000000,-0.743871,-92.099900,0.137212,87.159445,-97.938073,-0.137933,-0.989201,0.049557
1991,mu-,151.825220,0.000000,-0.094453,-92.099900,0.150210,90.512235,-89.210174,0.013784,-0.999865,-0.008940
2142,mu-,141.430217,0.000000,-0.591660,-92.099900,-0.170916,97.993495,-73.823438,0.275891,-0.951076,-0.139061
2070,mu-,143.358855,0.000000,-0.738877,-92.099900,-0.169544,95.410541,-92.563866,-0.044534,-0.994548,-0.094291
2196,mu-,150.928663,0.000000,-0.656496,-92.099900,0.239208,80.670256,-94.316091,-0.074263,-0.983973,0.162116
2701,mu-,144.702529,0.000000,0.041444,-92.099900,0.095685,96.971741,-93.387900,-0.058659,-0.990871,-0.121380
2613,mu-,153.563992,0.000000,-0.228054,-92.099900,0.292944,90.520034,-88.828205,0.020449,-0.999750,-0.009076
2748,mu-,155.690026,0.000000,0.536088,-92.099900,0.215870,86.049288,-89.785554,0.003734,-0.997617,0.068898
2587,mu-,151.316476,0.000000,-0.654346,-92.099900,-0.201949,85.892162,-85.807408,0.072921,-0.994762,0.071634
