EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
0,gamma,0.094895,0.000000,0.167959,-92.099900,-0.172282,75.281062,-86.686292,0.055906,-0.965567,0.254078
303,neutron,235.558711,0.000000,-0.362190,-92.099900,-0.121642,98.767016,-61.014326,0.478929,-0.864521,-0.152417
127,gamma,8.362621,0.000000,0.495916,-92.099900,-0.338101,69.744153,-105.815173,-0.255680,-0.902643,0.346213
272,neutron,0.015569,0.000000,-0.422093,-92.099900,-0.310388,136.799327,-69.824068,0.236106,-0.642550,-0.728961
384,neutron,283.320425,0.000000,-0.029088,-92.099900,0.141888,75.618929,-68.233640,0.359203,-0.899603,0.248370
192,gamma,1.143958,0.000000,0.651634,-92.099900,0.206942,122.935803,-81.102472,0.129810,-0.829181,-0.543699
630,proton,119.886508,0.000000,-0.171980,-92.099900,-0.302817,108.645434,-100.494930,-0.172588,-0.931664,-0.319711
546,neutron,214.963520,0.000000,-0.633919,-92.099900,0.265044,57.359256,-86.480269,0.051697,-0.840481,0.539370
459,neutron,17.380673,0.000000,-0.134159,-92.099900,0.132821,119.947151,-45.995626,0.601959,-0.623252,-0.499201
578,proton,250.026931,0.000000,0.063230,-92.099900,0.020019,92.114504,-91.398990,-0.024398,-0.999021,-0.036897
488,proton,259.478862,0.000000,0.461636,-92.099900,0.141637,85.542311,-97.141521,-0.123944,-0.989241,0.077723
588,proton,216.765770,0.000000,0.103936,-92.099900,-0.096098,96.228756,-82.864364,0.123485,-0.986397,-0.108498
590,gamma,0.056498,0.000000,-0.163963,-92.099900,-0.064870,85.830710,-103.037240,-0.224987,-0.971645,0.072704
496,gamma,3.223220,0.000000,-0.029746,-92.099900,-0.302083,99.788913,-74.034166,0.271059,-0.947428,-0.170019
1106,anti_nu_mu,13.028336,0.000000,-0.362385,-92.099900,0.242834,117.524951,-70.510890,0.295864,-0.836000,-0.462135
931,neutron,97.065560,0.000000,0.237501,-92.099900,0.071296,89.580995,-129.215861,-0.632227,-0.774749,0.007313
1044,neutron,245.038126,0.000000,-0.345574,-92.099900,0.233432,75.538548,-89.889661,0.001865,-0.968314,0.249729
958,neutron,107.915261,0.000000,0.322330,-92.099900,-0.199547,84.634743,-72.818029,0.294113,-0.951186,0.093505
961,gamma,2.854675,0.000000,-0.310962,-92.099900,0.190820,118.168114,-113.680999,-0.354076,-0.807335,-0.472060
1064,gamma,7.198598,0.000000,0.427234,-92.099900,0.146098,126.681538,-105.362749,-0.212465,-0.773312,-0.597367
865,neutron,3.313049,0.000000,0.654389,-92.099900,-0.110538,94.630226,-75.257009,0.253653,-0.963921,-0.080725
869,proton,255.289913,0.000000,-0.050441,-92.099900,0.297836,95.380855,-85.497794,0.078152,-0.992521,-0.093776
1503,gamma,0.518007,0.000000,0.129854,-92.099900,0.080331,111.985635,-38.781727,0.722848,-0.580805,-0.374374
1310,nu_e,46.353004,0.000000,0.068787,-92.099900,0.288492,120.460178,-118.907663,-0.416681,-0.754579,-0.506939
1516,neutron,0.008096,0.000000,0.550052,-92.099900,-0.284479,84.402537,-83.570152,0.111453,-0.988971,0.097539
1430,proton,249.811645,0.000000,0.466150,-92.099900,0.197288,90.659533,-95.955358,-0.103747,-0.994537,-0.011511
1356,gamma,0.321221,0.000000,-0.418709,-92.099900,-0.073291,98.116715,-58.701800,0.514288,-0.845915,-0.141190
1556,neutron,514.806483,0.000000,0.673656,-92.099900,0.286665,68.407603,-109.864194,-0.315947,-0.874501,0.368001
1571,neutron,34.468319,0.000000,0.573677,-92.099900,-0.060853,57.138321,-86.516860,0.051033,-0.838431,0.542613
1393,anti_nu_mu,48.469608,0.000000,0.519520,-92.099900,0.293125,60.028627,-104.687024,-0.219634,-0.837970,0.499567
1904,gamma,0.556719,0.000000,0.180995,-92.099900,-0.066666,66.141864,-137.280151,-0.671901,-0.620444,0.404473
1631,gamma,7.153816,0.000000,0.533178,-92.099900,-0.013058,58.511579,-132.282257,-0.573713,-0.630895,0.522326
1941,gamma,0.058688,0.000000,0.171089,-92.100100,-0.089884,139.268193,124.460519,-0.369220,0.538013,-0.757772
2049,gamma,1.193049,0.000000,0.056817,-92.099900,-0.337793,118.445158,-136.750894,-0.640447,-0.602453,-0.476317
2061,neutron,1.975146,0.000000,-0.423182,-92.099900,0.118856,91.683589,-75.057784,0.257733,-0.965769,-0.029380
2177,neutron,4.681862,0.000000,0.012973,-92.099900,0.327989,111.474787,-130.095458,-0.599351,-0.711867,-0.366092
2280,neutron,92.082347,0.000000,-0.592692,-92.099900,-0.132266,112.779079,-124.067846,-0.516483,-0.763765,-0.387179
2091,gamma,2.383105,0.000000,-0.507605,-92.099900,0.090407,99.858119,-87.996789,0.034439,-0.984633,-0.171209
2397,anti_nu_mu,41.908344,0.000000,-0.076892,-92.099900,-0.032820,88.271951,-49.439735,0.649952,-0.759377,0.030156
2516,gamma,1.066101,0.000000,0.160222,-92.099900,-0.270365,49.235738,-77.302078,0.166485,-0.738878,0.652948
2544,neutron,231.912974,0.000000,0.536940,-92.099900,0.182717,116.320928,-90.184866,-0.002892,-0.896320,-0.443399
2726,nu_mu,29.791916,0.000000,0.525518,-92.099900,0.174683,92.998707,-119.340448,-0.489327,-0.870530,-0.052313
2454,gamma,4.618672,0.000000,-0.433699,-92.099900,0.082957,95.402211,-74.123904,0.272343,-0.957583,-0.094147
3129,neutron,0.318088,0.000000,-0.096005,-92.099900,0.050706,111.614960,-70.339795,0.312783,-0.875484,-0.368367
3137,neutron,0.095443,0.000000,0.295676,-92.099900,0.221918,131.642863,-111.755742,-0.276988,-0.694073,-0.664485
3067,gamma,3.121391,0.000000,0.166963,-92.099900,0.028413,61.573134,-106.962476,-0.256568,-0.841167,0.476037
3083,gamma,0.113134,0.000000,0.593620,-92.100100,-0.100430,93.165776,122.721550,-0.539732,0.840024,-0.055225
2995,gamma,1.406398,0.000000,0.191456,-92.099900,-0.015247,108.273744,-39.331069,0.734489,-0.601837,-0.313557
3187,neutron,177.492331,0.000000,-0.598712,-92.099900,-0.179604,90.804904,-64.928241,0.423711,-0.905688,-0.014048
3099,neutron,156.415536,0.000000,0.384984,-92.099900,-0.052769,58.540360,-82.526391,0.110950,-0.845762,0.521898
3345,neutron,0.000000,0.000000,-0.010424,-92.099900,0.288801,102.580966,-91.859031,-0.031662,-0.975475,-0.217819
3367,gamma,3.411583,0.000000,0.437113,-92.099900,0.255922,118.221256,-52.172813,0.540380,-0.695971,-0.472878
3583,gamma,0.266798,0.000000,-0.395430,-92.099900,0.116364,120.369015,-110.921063,-0.308085,-0.805906,-0.505567
3805,proton,254.654761,0.000000,0.666612,-92.099900,0.193164,92.408225,-91.392315,-0.024277,-0.998822,-0.042019
3683,neutron,0.000009,0.000000,0.629610,-92.099900,-0.104017,68.706870,-113.449810,-0.370780,-0.854782,0.363140
3874,anti_nu_mu,39.413931,0.000000,0.299532,-92.099900,0.293672,56.964513,-99.519140,-0.138641,-0.826790,0.545158
3876,gamma,0.056131,0.000000,-0.629771,-92.099900,0.147091,93.116225,-139.448834,-0.758702,-0.649166,-0.054362
