EventID,ParticleName,Initial_Energy_MeV,Total_Energy_Deposit_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
110,mu-,707.804251,0.000000,0.535287,-92.099900,-0.063919,90.155497,-90.420727,-0.007343,-0.999969,-0.002714
326,mu-,719.714577,0.000000,-0.020195,-92.099900,-0.110977,90.117946,-89.434098,0.009877,-0.999949,-0.002059
329,mu-,711.873976,0.000000,-0.562792,-92.099900,0.272693,90.073987,-89.795385,0.003571,-0.999993,-0.001291
240,mu-,712.781884,0.000000,0.256485,-92.099900,-0.182619,90.851329,-90.035493,-0.000619,-0.999889,-0.014858
286,mu-,712.141599,0.000000,0.096723,-92.099900,-0.064292,89.814936,-90.315512,-0.005507,-0.999980,0.003230
507,mu-,717.414971,0.000000,-0.111642,-92.099900,-0.046880,90.398255,-90.173733,-0.003032,-0.999971,-0.006951
508,mu-,713.660922,0.000000,0.394281,-92.099900,-0.050815,89.492922,-89.611220,0.006785,-0.999938,0.008850
415,mu-,717.696139,0.000000,0.173264,-92.099900,0.047052,90.621301,-89.470125,0.009247,-0.999898,-0.010844
723,mu-,704.541658,0.000000,0.604839,-92.099900,-0.238867,90.314905,-90.573299,-0.010006,-0.999935,-0.005496
641,e-,0.083085,0.000000,-0.538235,-92.100100,0.332686,83.950608,49.097826,0.651123,0.751620,0.105386
465,mu-,716.178354,0.000000,0.213366,-92.099900,-0.074050,90.892078,-91.582402,-0.027611,-0.999497,-0.015569
588,mu-,719.197863,0.000000,0.552163,-92.099900,-0.298384,89.848152,-90.712819,-0.012441,-0.999919,0.002650
909,mu-,716.854580,0.000000,0.222423,-92.099900,-0.084328,89.715844,-88.815346,0.020674,-0.999774,0.004959
825,mu-,713.484071,0.000000,-0.047230,-92.099900,0.318434,90.487853,-89.755006,0.004276,-0.999955,-0.008515
1135,mu-,715.897885,0.000000,0.178873,-92.099900,0.297540,89.029508,-90.523284,-0.009132,-0.999815,0.016937
946,mu-,715.825419,0.000000,-0.164197,-92.099900,0.029045,90.576968,-90.099160,-0.001731,-0.999948,-0.010070
966,mu-,711.428596,0.000000,-0.585440,-92.099900,-0.091826,90.950227,-91.185723,-0.020690,-0.999648,-0.016584
968,mu-,717.111393,0.000000,0.117646,-92.099900,0.014731,89.755305,-89.688776,0.005432,-0.999976,0.004271
969,mu-,719.228705,0.000000,0.200198,-92.099900,-0.020456,90.849010,-89.433200,0.009891,-0.999841,-0.014817
1078,mu-,710.444495,0.000000,0.284863,-92.099900,0.227322,89.974925,-89.908352,0.001600,-0.999999,0.000438
1224,mu-,719.597330,0.000000,0.137311,-92.099900,0.134028,89.640609,-89.881138,0.002074,-0.999978,0.006273
1462,mu-,718.879483,0.000000,0.640141,-92.099900,-0.238259,89.211514,-89.841682,0.002763,-0.999901,0.013761
1272,e-,7.255985,0.000000,0.235839,-92.099900,-0.329559,92.034757,-66.333582,0.401158,-0.915321,-0.035506
1374,mu-,694.122718,0.000000,0.080763,-92.099900,-0.192554,89.643264,-90.723602,-0.012629,-0.999901,0.006226
1485,mu-,717.926225,0.000000,0.650385,-92.099900,-0.283187,89.970236,-90.583746,-0.010188,-0.999948,0.000519
1805,mu-,718.995855,0.000000,-0.409439,-92.099900,-0.029606,89.867780,-89.335113,0.011604,-0.999930,0.002308
1646,mu-,714.689482,0.000000,-0.214973,-92.099900,0.213886,89.164360,-91.970780,-0.034386,-0.999302,0.014584
2104,mu-,720.271466,0.000000,0.418970,-92.099900,0.130375,90.684933,-90.801498,-0.013987,-0.999831,-0.011954
2302,mu-,715.003746,0.000000,-0.638798,-92.099900,-0.215016,90.448088,-89.778744,0.003862,-0.999962,-0.007821
2319,mu-,705.450135,0.000000,0.650081,-92.099900,-0.340034,88.640792,-90.198741,-0.003468,-0.999713,0.023720
2331,mu-,718.180309,0.000000,-0.685634,-92.099900,-0.048896,89.453243,-89.589971,0.007156,-0.999929,0.009543
2148,mu-,716.793984,0.000000,0.105786,-92.099900,-0.169119,89.270220,-90.955251,-0.016670,-0.999780,0.012737
2247,mu-,717.393488,0.000000,0.384564,-92.099900,-0.061817,89.377239,-89.279923,0.012567,-0.999862,0.010869
2198,mu-,692.817614,0.000000,0.202319,-92.099900,-0.248277,89.296022,-89.534602,0.008122,-0.999892,0.012286
2514,mu-,719.537449,0.000000,0.394155,-92.099900,-0.222044,89.206745,-89.413436,0.010236,-0.999852,0.013844
2618,e-,1.288262,0.000000,0.145174,-92.099900,0.102435,108.749988,-49.826280,0.610872,-0.723542,-0.321439
2434,mu-,710.590390,0.000000,0.089168,-92.099900,0.024114,91.447671,-88.914233,0.018943,-0.999501,-0.025264
2751,e-,809.218580,0.000000,-0.362529,-92.099900,-0.165085,89.368170,-91.177237,-0.020544,-0.999728,0.011027
2468,mu-,716.418331,0.000000,0.045228,-92.099900,-0.146885,90.678896,-90.603722,-0.010536,-0.999874,-0.011849
2579,e-,2.222031,0.000000,-0.027600,-92.099900,0.285863,100.247301,-68.213047,0.365236,-0.913759,-0.177897
2778,mu-,719.273169,0.000000,0.441037,-92.099900,0.003028,89.732054,-90.264884,-0.004623,-0.999978,0.004677
2592,mu-,719.960210,0.000000,0.700771,-92.099900,-0.118988,90.054097,-89.474614,0.009170,-0.999958,-0.000944
2803,mu-,719.656187,0.000000,0.665095,-92.099900,-0.035154,90.638485,-91.141745,-0.019925,-0.999739,-0.011143
2798,mu-,717.177439,0.000000,-0.316586,-92.099900,0.194261,90.254625,-89.165661,0.014561,-0.999884,-0.004444
3009,mu-,719.697983,0.000000,0.034079,-92.099900,0.178669,90.759521,-90.685617,-0.011965,-0.999841,-0.013256
2911,mu-,708.784353,0.000000,0.456780,-92.099900,0.161077,90.433247,-88.721763,0.022307,-0.999723,-0.007562
3027,mu-,715.370555,0.000000,-0.274399,-92.099900,-0.293722,90.673584,-89.275133,0.012650,-0.999851,-0.011756
