EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
220,proton,14956.145552,87.364735,1.154485,-92.000000,-1.423145,90.058210,-90.014330,-0.000250,-0.999999,-0.001016
19,proton,14957.771115,3330.999757,-0.641892,-92.000000,-1.057032,90.000732,-90.003364,-0.000059,-1.000000,-0.000013
128,proton,14955.236167,109.358956,-1.154639,-92.000000,-0.915737,90.074796,-89.989436,0.000184,-0.999999,-0.001305
323,proton,14954.475169,203.866988,-0.372898,-92.000000,-2.061806,90.000355,-90.049239,-0.000859,-1.000000,-0.000006
20,proton,14952.035870,128.753284,-0.757042,-92.000000,2.853369,89.955362,-90.025225,-0.000440,-1.000000,0.000779
129,neutron,5504.029465,0.340758,1.125970,-92.000000,-1.105783,91.431835,-87.103795,0.050511,-0.998411,-0.024988
130,proton,14841.585561,82.694307,2.405375,-92.000000,-0.211429,90.010991,-90.010641,-0.000186,-1.000000,-0.000192
131,proton,14954.725774,99.859084,-2.222756,-92.000000,-1.127292,89.624031,-90.588527,-0.010271,-0.999926,0.006562
132,proton,14955.744274,144.126465,-2.627797,-92.000000,2.000657,90.006604,-90.022457,-0.000392,-1.000000,-0.000115
223,proton,14945.301420,419.452582,-1.538068,-92.000000,0.733532,89.995808,-89.960360,0.000692,-1.000000,0.000073
133,proton,14951.614722,1291.878637,-1.595615,-92.000000,-2.518144,89.987127,-90.041862,-0.000731,-1.000000,0.000225
325,neutron,12639.932309,0.000000,0.607242,-92.000000,2.001412,89.615862,-90.611936,-0.010680,-0.999920,0.006704
134,proton,14952.586817,353.791879,0.357237,-92.000000,0.382536,89.886262,-89.969415,0.000534,-0.999998,0.001985
135,proton,14943.489163,94.467209,-0.332564,-92.000000,-1.116859,89.784319,-89.998478,0.000027,-0.999993,0.003764
136,proton,14951.675872,1298.442154,-1.041022,-92.000000,2.397763,90.028033,-90.006609,-0.000115,-1.000000,-0.000489
327,proton,14931.156561,404.674703,-2.172515,-92.000000,0.157005,89.924428,-89.937246,0.001095,-0.999999,0.001319
22,proton,6805.765078,879.254648,-1.964147,-92.000000,1.197969,91.127343,-90.155178,-0.002708,-0.999803,-0.019675
137,proton,14957.093340,904.637691,-0.689824,-92.000000,-0.099070,90.004209,-90.026086,-0.000455,-1.000000,-0.000073
138,neutron,14602.803588,0.000000,1.479306,-92.000000,-1.916182,90.683203,-87.749336,0.039269,-0.999158,-0.011924
224,mu-,817.746514,1822.508262,1.765186,-92.000000,-0.209383,90.818754,-75.992442,0.242025,-0.970165,-0.014289
23,proton,14958.788760,345.023406,0.697098,-92.000000,-0.811000,90.001793,-90.262748,-0.004586,-0.999989,-0.000031
225,proton,14948.276884,629.836333,-1.132254,-92.000000,1.579389,90.015409,-90.042180,-0.000736,-1.000000,-0.000269
329,proton,14952.524709,83.858078,-1.330172,-92.000000,-0.447062,89.997052,-89.973889,0.000456,-1.000000,0.000051
226,proton,14957.497348,95.546171,2.054388,-92.000000,2.901656,89.973256,-90.015342,-0.000268,-1.000000,0.000467
330,proton,14949.489298,358.961714,0.947783,-92.000000,0.605782,89.972815,-90.004496,-0.000078,-1.000000,0.000474
139,e+,201.443885,1194.990276,-0.800909,-92.000000,-1.229896,90.009676,-86.811327,0.055624,-0.998452,-0.000169
24,proton,14946.079554,1679.706891,0.377215,-92.000000,1.900025,90.025501,-89.927866,0.001259,-0.999999,-0.000445
140,proton,14957.087737,82.229170,-1.386713,-92.000000,2.035219,90.029395,-89.954416,0.000796,-1.000000,-0.000513
141,proton,14946.124460,102.189071,2.838991,-92.000000,1.553105,90.027771,-90.042143,-0.000736,-1.000000,-0.000485
25,proton,14953.480836,87.792861,2.237001,-92.000000,-0.623756,90.012544,-90.032408,-0.000566,-1.000000,-0.000219
26,proton,14958.813714,679.567242,-1.864585,-92.000000,0.542082,89.988203,-89.971769,0.000493,-1.000000,0.000206
227,proton,14935.210659,3162.150223,1.151894,-92.000000,2.521721,89.914930,-90.316559,-0.005525,-0.999984,0.001485
143,proton,14958.498852,315.876112,0.619247,-92.000000,-1.697238,90.044887,-89.930481,0.001213,-0.999999,-0.000783
144,proton,14959.236333,87.619856,-2.333720,-92.000000,2.331939,89.985677,-90.009355,-0.000163,-1.000000,0.000250
145,proton,14957.271945,79.466588,2.540120,-92.000000,2.758826,89.977058,-89.962300,0.000658,-1.000000,0.000400
27,proton,14916.693380,496.534671,2.526341,-92.000000,0.218956,90.018750,-90.016702,-0.000292,-1.000000,-0.000327
332,proton,14957.826221,1744.472123,-0.549265,-92.000000,-0.927539,90.006389,-89.986138,0.000242,-1.000000,-0.000112
146,proton,14955.784307,143.986741,2.743461,-92.000000,-0.196530,90.032200,-89.962241,0.000659,-1.000000,-0.000562
147,proton,14951.691915,82.167809,1.738131,-92.000000,-1.818275,90.008428,-89.954814,0.000789,-1.000000,-0.000147
333,proton,14944.383860,760.090780,1.722293,-92.000000,1.331491,90.253697,-89.524578,0.008298,-0.999956,-0.004428
148,proton,14948.102763,89.642146,0.745774,-92.000000,-0.751039,90.009952,-90.008779,-0.000153,-1.000000,-0.000174
228,proton,7124.784294,82.238176,0.545956,-92.000000,0.873238,89.768896,-89.880708,0.002082,-0.999990,0.004034
334,proton,14948.423390,2222.382829,-1.680179,-92.000000,0.408239,89.989077,-90.041725,-0.000728,-1.000000,0.000191
230,proton,14950.192178,1832.478712,-2.922616,-92.000000,1.041210,89.771956,-90.090204,-0.001574,-0.999991,0.003980
29,proton,14956.315970,86.375693,0.942126,-92.000000,0.132252,90.246268,-90.321828,-0.005617,-0.999975,-0.004298
231,proton,14953.025779,514.650163,-2.841021,-92.000000,1.406611,89.951064,-90.021794,-0.000380,-1.000000,0.000854
149,proton,14951.992398,1198.332690,-1.807957,-92.000000,2.125895,89.964539,-89.958730,0.000720,-1.000000,0.000619
232,proton,14953.973875,82.138831,-0.997643,-92.000000,1.857679,89.998333,-90.035924,-0.000627,-1.000000,0.000029
150,proton,14957.389727,78.202098,2.008198,-92.000000,-0.484040,90.009705,-90.012115,-0.000211,-1.000000,-0.000169
151,proton,14950.605442,92.784267,2.275172,-92.000000,1.311908,89.951542,-89.946198,0.000939,-0.999999,0.000846
336,proton,14946.501099,94.335520,2.108852,-92.000000,2.983229,90.027464,-89.981885,0.000316,-1.000000,-0.000479
233,proton,14958.564887,85.423532,-2.759219,-92.000000,-1.966098,90.029650,-89.973963,0.000454,-1.000000,-0.000517
30,proton,14931.777160,1666.870452,-0.021429,-92.000000,2.029286,90.027571,-89.980754,0.000336,-1.000000,-0.000481
152,proton,14942.771481,102.333506,2.486105,-92.000000,1.898658,90.037643,-90.036875,-0.000644,-1.000000,-0.000657
337,proton,14955.903374,105.002094,-1.209956,-92.000000,0.919508,89.996302,-89.946266,0.000938,-1.000000,0.000065
234,proton,14950.963050,101.350267,1.685071,-92.000000,0.183709,90.019933,-89.977446,0.000394,-1.000000,-0.000348
235,proton,14957.745388,87.131278,2.810137,-92.000000,1.581438,89.967477,-90.000975,-0.000017,-1.000000,0.000568
31,proton,14945.623511,124.287495,-1.833119,-92.000000,-2.288325,90.018034,-89.963471,0.000638,-1.000000,-0.000315
236,proton,14951.820453,213.436091,-2.094155,-92.000000,1.931466,89.993433,-89.975812,0.000422,-1.000000,0.000115
237,proton,14954.709738,83.702031,-0.529075,-92.000000,-2.629413,89.988738,-90.085132,-0.001486,-0.999999,0.000197
238,proton,14955.513657,98.085796,0.488083,-92.000000,0.561272,90.048166,-89.982105,0.000312,-1.000000,-0.000841
239,proton,14958.584881,93.766739,2.657861,-92.000000,-0.083062,89.979188,-90.012007,-0.000210,-1.000000,0.000363
153,proton,14874.151738,1992.386072,-2.313464,-92.000000,-2.723028,90.039557,-90.006132,-0.000107,-1.000000,-0.000690
33,proton,14953.160119,126.666244,-0.385567,-92.000000,1.791386,89.956208,-90.042202,-0.000737,-0.999999,0.000764
154,proton,14956.845230,88.824482,1.535027,-92.000000,2.001633,90.019681,-90.008200,-0.000143,-1.000000,-0.000343
34,proton,14955.760509,84.207492,-2.897645,-92.000000,0.489916,89.990555,-90.026120,-0.000456,-1.000000,0.000165
35,proton,14947.964640,83.867381,0.566962,-92.000000,-1.599835,89.958509,-90.035527,-0.000620,-1.000000,0.000724
240,proton,14955.447500,625.429671,-0.163833,-92.000000,1.042068,90.268508,-89.883800,0.002028,-0.999987,-0.004686
36,proton,14957.930234,526.057182,-1.132980,-92.000000,2.470718,90.037709,-90.013602,-0.000237,-1.000000,-0.000658
241,proton,14958.815620,91.214502,2.540427,-92.000000,1.470546,90.033459,-90.033392,-0.000583,-1.000000,-0.000584
338,proton,14957.019085,2078.523732,0.124093,-92.000000,2.675290,89.951173,-89.985332,0.000256,-1.000000,0.000852
242,proton,14928.987110,107.578862,-2.347216,-92.000000,-1.535975,90.010071,-90.052165,-0.000910,-1.000000,-0.000176
339,proton,14936.884080,266.729814,1.479987,-92.000000,-2.787156,90.020828,-90.037991,-0.000663,-1.000000,-0.000364
155,e-,2.027056,2.027056,1.736692,-92.000000,-2.963119,77.579758,-132.316583,-0.657471,-0.722131,0.215080
37,proton,14918.710214,1753.883895,-0.137635,-92.000000,2.012992,89.940796,-89.937118,0.001097,-0.999999,0.001033
38,proton,14946.661156,170.689370,2.252169,-92.000000,-2.806869,89.968412,-90.048096,-0.000839,-0.999999,0.000551
341,proton,14946.808365,97.707293,1.751540,-92.000000,-2.208498,90.068041,-90.011150,-0.000195,-0.999999,-0.001188
39,proton,14958.808655,1741.021135,0.317475,-92.000000,-2.110303,90.008603,-89.953414,0.000813,-1.000000,-0.000150
40,proton,14958.813944,92.844512,0.385075,-92.000000,0.182244,89.950423,-89.983488,0.000288,-1.000000,0.000865
343,proton,14955.220683,631.729078,2.129459,-92.000000,2.159288,90.026737,-89.976357,0.000413,-1.000000,-0.000467
156,proton,14905.515493,3349.161521,0.107838,-92.000000,-0.289200,89.997535,-89.944266,0.000973,-1.000000,0.000043
41,proton,14948.401770,91.847464,-0.009064,-92.000000,-2.244595,89.910628,-89.967409,0.000569,-0.999999,0.001560
344,proton,14955.282491,82.358002,-0.777092,-92.000000,1.456903,89.933518,-89.990891,0.000159,-0.999999,0.001160
42,proton,14958.380315,322.968917,-0.308859,-92.000000,-1.292647,89.984574,-90.054458,-0.000950,-1.000000,0.000269
245,proton,14956.844832,744.678705,-1.919304,-92.000000,2.317177,90.013288,-89.994959,0.000088,-1.000000,-0.000232
43,proton,14957.504692,97.041628,0.816764,-92.000000,-2.668719,90.007773,-89.990189,0.000171,-1.000000,-0.000136
246,proton,14957.803300,107.769348,1.918495,-92.000000,1.002466,89.993815,-89.973802,0.000457,-1.000000,0.000108
158,proton,14957.919850,90.332245,-2.646789,-92.000000,1.607102,90.026318,-90.010517,-0.000184,-1.000000,-0.000459
345,proton,14956.432977,840.956047,2.453347,-92.000000,1.506473,90.056195,-89.997180,0.000049,-1.000000,-0.000981
44,proton,14938.707714,621.345642,-0.083911,-92.000000,1.252415,90.045417,-90.008838,-0.000154,-1.000000,-0.000793
159,proton,14955.406882,97.821885,-0.491337,-92.000000,-1.677420,90.010908,-89.954475,0.000795,-1.000000,-0.000190
247,proton,14953.953385,99.541771,2.883796,-92.000000,1.231198,90.068660,-89.915531,0.001474,-0.999998,-0.001198
45,proton,14949.894713,1352.497985,2.530377,-92.000000,-0.671190,90.014672,-89.950108,0.000871,-1.000000,-0.000256
46,proton,14949.694445,96.827017,0.239577,-92.000000,1.114820,89.954788,-89.963769,0.000632,-0.999999,0.000789
161,proton,14960.110653,124.369822,-2.004575,-92.000000,-0.092034,90.019113,-90.017949,-0.000313,-1.000000,-0.000334
248,proton,14954.343238,732.140738,1.913808,-92.000000,1.846856,90.043551,-89.974521,0.000445,-1.000000,-0.000760
47,proton,14959.326029,269.827286,-2.004315,-92.000000,1.261372,89.983886,-90.038515,-0.000672,-1.000000,0.000281
162,proton,14932.449505,107.956313,-0.510187,-92.000000,0.728609,89.997106,-89.984362,0.000273,-1.000000,0.000051
249,proton,14950.977101,265.858550,2.427318,-92.000000,2.500922,89.697341,-89.460201,0.009421,-0.999942,0.005282
48,proton,14950.328223,91.739225,-1.359635,-92.000000,2.349411,89.984020,-89.992618,0.000129,-1.000000,0.000279
49,proton,14959.225702,127.379268,-0.455997,-92.000000,-2.747593,90.353920,-90.104170,-0.001818,-0.999979,-0.006177
163,neutron,593.232487,134.896435,-2.498990,-92.000000,-2.537130,94.847953,-93.335560,-0.057975,-0.994734,-0.084512
51,proton,14953.537132,90.034209,-2.429519,-92.000000,-2.462975,90.011690,-89.956283,0.000763,-1.000000,-0.000204
52,proton,14955.264621,303.282765,-2.388269,-92.000000,-0.938910,90.039498,-89.984298,0.000274,-1.000000,-0.000689
251,proton,14954.691573,89.622970,-0.045105,-92.000000,1.080220,89.961936,-89.963680,0.000634,-1.000000,0.000664
53,proton,14909.940536,1235.621512,0.183066,-92.000000,1.481451,90.001018,-90.040911,-0.000714,-1.000000,-0.000018
347,proton,4855.697047,559.991607,2.763676,-92.000000,1.136824,92.213558,-84.518509,0.095453,-0.994684,-0.038624
54,proton,14957.173011,86.190757,0.007341,-92.000000,0.450763,90.052816,-90.047766,-0.000834,-0.999999,-0.000922
164,mu+,721.933433,91.652001,0.512269,-92.000000,2.655857,90.181275,-88.213422,0.031176,-0.999509,-0.003164
165,proton,14956.554176,153.283899,0.092690,-92.000000,-1.692934,90.002729,-90.003295,-0.000058,-1.000000,-0.000048
348,gamma,0.502101,49.368446,2.245262,-92.000000,-2.668236,90.938998,-88.722407,0.022293,-0.999617,-0.016388
56,proton,14958.437666,82.960812,2.116983,-92.000000,2.507202,89.953934,-90.005307,-0.000093,-1.000000,0.000804
254,proton,14930.346497,107.379168,-2.489332,-92.000000,2.866032,90.035770,-89.957743,0.000738,-1.000000,-0.000624
57,proton,14956.158354,111.332835,0.824660,-92.000000,2.651192,89.977112,-89.962666,0.000652,-1.000000,0.000399
58,proton,14953.376456,95.815115,-1.971965,-92.000000,-1.403647,90.015323,-89.997947,0.000036,-1.000000,-0.000267
255,proton,14944.078203,101.829466,0.973874,-92.000000,-2.389771,90.029585,-89.962997,0.000646,-1.000000,-0.000516
167,proton,14959.425386,735.210990,0.173166,-92.000000,1.189768,89.999449,-89.994721,0.000092,-1.000000,0.000010
349,proton,14228.372329,85.548278,0.678168,-92.000000,-1.945240,90.813317,-88.846604,0.020127,-0.999697,-0.014195
350,proton,14956.151409,126.440684,-0.198065,-92.000000,0.650367,89.953134,-89.992960,0.000123,-1.000000,0.000818
59,proton,14957.615722,554.407505,0.406023,-92.000000,-0.996232,90.035971,-90.016869,-0.000294,-1.000000,-0.000628
168,proton,14956.737859,508.742807,-2.365231,-92.000000,1.503684,89.984693,-89.967426,0.000569,-1.000000,0.000267
351,proton,14903.283756,104.683406,2.693034,-92.000000,-2.160824,89.995131,-90.058665,-0.001024,-0.999999,0.000085
256,proton,14948.622427,1214.024602,-1.727391,-92.000000,-0.599280,90.002926,-90.046963,-0.000820,-1.000000,-0.000051
60,proton,14954.313497,79.906343,-2.477271,-92.000000,2.296182,89.956942,-89.938724,0.001069,-0.999999,0.000751
169,proton,14953.782859,112.958559,0.152219,-92.000000,0.213958,89.969493,-89.986063,0.000243,-1.000000,0.000532
352,proton,14945.109203,95.769762,-0.717393,-92.000000,-2.555201,89.945227,-89.995895,0.000072,-1.000000,0.000956
353,proton,14956.055040,85.835054,0.651661,-92.000000,-2.382249,89.950830,-89.995936,0.000071,-1.000000,0.000858
170,e-,55.627468,46.518333,-2.160922,-92.000000,-2.238329,84.195515,-85.047892,0.085880,-0.991159,0.101134
171,proton,14951.066226,150.513810,2.837173,-92.000000,-0.670311,90.046993,-89.932550,0.001177,-0.999999,-0.000820
172,proton,14956.058765,488.398117,-1.173017,-92.000000,0.932390,90.001246,-89.952134,0.000835,-1.000000,-0.000022
61,proton,14958.076494,1189.786570,0.562963,-92.000000,2.381711,90.020948,-90.001706,-0.000030,-1.000000,-0.000366
62,proton,14956.388776,85.784417,-0.820119,-92.000000,-0.001304,90.009900,-90.050006,-0.000873,-1.000000,-0.000173
173,proton,14957.262226,571.177340,-2.330710,-92.000000,1.684086,90.001658,-89.992980,0.000123,-1.000000,-0.000029
354,proton,14945.530994,2639.446322,-2.691798,-92.000000,1.245635,89.987810,-90.057664,-0.001006,-0.999999,0.000213
63,proton,14959.570966,90.805456,0.813332,-92.000000,1.864246,90.004796,-90.013684,-0.000239,-1.000000,-0.000084
355,proton,14956.660806,109.399987,0.585799,-92.000000,0.218972,90.022025,-90.342794,-0.005983,-0.999982,-0.000384
64,proton,14960.271468,151.405238,-2.181333,-92.000000,2.338347,90.014333,-89.985018,0.000261,-1.000000,-0.000250
174,proton,14950.965869,120.860487,2.791278,-92.000000,-2.711752,89.978260,-90.034705,-0.000606,-1.000000,0.000379
356,proton,14948.551074,84.659217,-2.075796,-92.000000,-2.381453,89.957140,-89.976127,0.000417,-1.000000,0.000748
259,proton,14957.932405,87.681552,0.717459,-92.000000,-1.864805,89.997049,-89.985764,0.000248,-1.000000,0.000052
65,proton,14952.910401,3599.639803,0.894681,-92.000000,0.711845,90.025230,-89.884265,0.002020,-0.999998,-0.000440
357,nu_e,101.686198,630.291401,2.894302,-92.000000,2.988005,92.153939,-48.128043,0.666997,-0.744112,-0.037584
66,proton,14956.348957,85.427340,-2.500542,-92.000000,1.481794,90.012859,-90.002563,-0.000045,-1.000000,-0.000224
358,proton,14955.521983,109.417542,1.585496,-92.000000,1.395827,90.012663,-89.990551,0.000165,-1.000000,-0.000221
359,proton,14955.870725,88.700636,0.419906,-92.000000,0.075809,90.150962,-90.255917,-0.004467,-0.999987,-0.002635
67,proton,14943.927857,997.794139,-2.853730,-92.000000,-0.961653,89.970053,-90.024059,-0.000420,-1.000000,0.000523
176,proton,14955.150899,296.206874,1.482038,-92.000000,2.073887,89.974717,-90.006986,-0.000122,-1.000000,0.000441
360,proton,14937.723718,123.751580,-1.353314,-92.000000,-2.426205,90.007281,-90.020836,-0.000364,-1.000000,-0.000127
68,proton,14948.583282,96.336462,-1.509741,-92.000000,0.032986,90.028033,-89.930396,0.001215,-0.999999,-0.000489
