EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
434,gamma,1.871323,0.000000,1.811057,-92.000000,2.461907,89.486666,-89.929717,0.001227,-0.999959,0.008959
2937,neutron,48.780930,23.322950,2.779438,-92.000000,-1.730551,91.721770,-85.578684,0.077055,-0.996574,-0.030046
4937,gamma,7.489796,0.000000,1.091234,-92.000000,1.590851,88.686520,-91.947706,-0.033978,-0.999160,0.022923
8250,neutron,2.572933,0.285064,-0.363055,-92.000000,-1.606289,83.823237,-96.530656,-0.113075,-0.987743,0.107596
