EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
324,1,0,mu+,327.313099,0.625623,-92.099900,-0.264689,88.562831,-91.668402,-0.029106,-0.999262,0.025081,655.670261,0.000000
70,1,0,mu+,327.797049,0.067288,-92.099900,-0.267428,91.874969,-89.352946,0.011287,-0.999401,-0.032719,655.692677,0.000000
283,1,0,mu+,323.007055,0.140436,-92.099900,0.236510,89.537976,-91.374430,-0.023985,-0.999680,0.008064,655.840343,0.000000
399,1,0,mu+,326.363686,0.283538,-92.099900,-0.197206,87.753723,-89.986007,0.000244,-0.999232,0.039195,655.695585,0.000000
405,1,0,mu+,320.766310,0.387135,-92.099900,0.004358,92.765684,-90.193347,-0.003371,-0.998830,-0.048252,656.393698,0.000000
515,1,0,mu+,323.717278,0.511582,-92.099900,-0.265156,90.689200,-90.299745,-0.005231,-0.999914,-0.012029,655.730298,0.000000
550,1,0,mu+,326.652854,0.537980,-92.099900,-0.086278,88.778178,-91.287737,-0.022468,-0.999520,0.021323,655.719076,0.000000
695,1,0,mu+,327.502103,0.165795,-92.099900,-0.140773,88.567986,-88.191816,0.031544,-0.999190,0.024991,655.865954,0.000000
829,1,0,mu+,315.267318,0.712423,-92.099900,0.237709,90.782058,-89.647696,0.006148,-0.999888,-0.013649,656.372866,0.000000
1129,1,0,mu+,325.852457,0.141437,-92.099900,0.058831,90.565231,-91.866737,-0.032573,-0.999421,-0.009865,655.753670,0.000000
887,1,0,mu+,323.816346,-0.081215,-92.099900,-0.154558,89.852590,-89.589731,0.007160,-0.999971,0.002573,655.930180,0.000000
1186,1,0,mu+,329.280112,0.556858,-92.099900,0.171151,91.209935,-89.489178,0.008913,-0.999737,-0.021116,655.655584,0.000000
1538,1,0,mu+,328.067306,-0.079256,-92.099900,-0.179630,89.551147,-90.973959,-0.016997,-0.999825,0.007834,655.691763,0.000000
1259,1862,1,e-,2.800201,-0.186956,-92.099900,0.149342,79.538655,-107.424549,-0.294472,-0.938253,0.181572,656.493401,0.000000
1463,1,0,mu+,324.544714,-0.043458,-92.099900,-0.233710,90.097420,-90.492123,-0.008589,-0.999962,-0.001700,655.654818,0.000000
1708,1,0,mu+,326.470970,0.450141,-92.099900,-0.311795,91.333054,-92.261172,-0.039444,-0.998951,-0.023264,655.916624,0.000000
1930,1,0,mu+,319.908272,0.097120,-92.099900,-0.031594,90.799456,-88.532341,0.025610,-0.999575,-0.013953,656.033104,0.000000
1640,1,0,mu+,327.128207,0.126317,-92.099900,0.167410,90.548989,-90.097370,-0.001699,-0.999953,-0.009582,655.749765,0.000000
1977,1,0,mu+,327.517400,0.717945,-92.099900,-0.262641,90.814224,-91.427319,-0.024906,-0.999589,-0.014210,655.693219,0.000000
2069,1,0,mu+,323.805670,-0.379276,-92.099900,0.093147,89.162174,-89.364488,0.011090,-0.999832,0.014622,655.613657,0.000000
2376,1,0,mu+,323.241003,0.529585,-92.099900,-0.076832,90.129863,-88.887873,0.019409,-0.999809,-0.002267,655.715985,0.000000
2284,1,0,mu+,326.915996,-0.564667,-92.099900,-0.272306,90.605544,-90.124010,-0.002164,-0.999942,-0.010569,655.720445,0.000000
2284,1875,1,e-,0.123381,-0.566315,-92.099900,-0.330244,149.457737,-131.961894,-0.339783,-0.377873,-0.861255,655.961969,0.241523
2092,1,0,mu+,321.184000,0.224904,-92.099900,-0.209306,89.203545,-88.201397,0.031383,-0.999411,0.013900,656.051013,0.000000
2413,1,0,mu+,326.403936,-0.548351,-92.099900,0.312562,89.719860,-91.245414,-0.021735,-0.999752,0.004889,655.656930,0.000000
2612,1,0,mu+,328.393195,0.237877,-92.099900,0.241828,89.885477,-88.052072,0.033991,-0.999420,0.001999,655.702011,0.000000
2426,1,0,mu+,331.094118,-0.573391,-92.099900,-0.219335,88.248201,-88.521699,0.025786,-0.999200,0.030570,655.598257,0.000000
2730,1,0,mu+,329.851601,-0.685731,-92.099900,-0.140355,89.235678,-91.705002,-0.029751,-0.999468,0.013340,655.614863,0.000000
2535,1,0,mu+,325.279720,-0.388438,-92.099900,-0.117631,92.329674,-88.695226,0.022752,-0.998914,-0.040649,656.019662,0.000000
2545,1,0,mu+,325.971119,0.201635,-92.099900,0.216274,88.310597,-88.751288,0.021783,-0.999328,0.029481,655.836735,0.000000
2653,1945,1943,e-,2.847018,0.668926,-92.099900,0.150384,114.135063,-71.566421,0.288564,-0.865760,-0.408889,656.301092,0.000000
2578,1,0,mu+,323.443420,-0.323942,-92.099900,-0.314194,90.507128,-91.279833,-0.022335,-0.999711,-0.008851,655.870382,0.000000
2693,1,0,mu+,327.567679,0.320616,-92.099900,-0.167266,88.599492,-91.445041,-0.025211,-0.999383,0.024441,655.685734,0.000000
2498,1,0,mu+,320.204440,-0.710286,-92.099900,0.331554,89.067162,-89.819374,0.003152,-0.999862,0.016280,656.129123,0.000000
2799,1,0,mu+,328.516154,0.102898,-92.099900,0.245460,89.618055,-90.269502,-0.004704,-0.999967,0.006666,655.572367,0.000000
2799,1885,1,e-,0.235416,0.005220,-92.099900,0.290373,77.135516,-163.809154,-0.936233,-0.271839,0.222646,655.936031,0.363665
2799,1885,1,e-,0.205406,-0.092865,-92.100100,0.308097,83.840123,169.109205,-0.976319,0.187847,0.107303,656.390259,0.817892
2799,1885,1,e-,0.163628,-0.217542,-92.099900,0.278013,113.310907,-168.368172,-0.899511,-0.185164,-0.395720,657.016706,1.444339
3004,1,0,mu+,328.049450,0.139492,-92.099900,0.020379,89.730387,-89.869380,0.002280,-0.999986,0.004706,655.685284,0.000000
2916,1,0,mu+,317.230439,0.069202,-92.099900,0.144464,89.813833,-89.947883,0.000910,-0.999994,0.003249,655.803315,0.000000
3021,1,0,mu+,327.294623,-0.747128,-92.099900,0.309492,90.077229,-90.504184,-0.008800,-0.999960,-0.001348,655.602829,0.000000
2955,1,0,mu+,324.276655,0.433350,-92.099900,0.288924,90.683995,-88.282774,0.029965,-0.999480,-0.011938,656.025790,0.000000
