EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
5,1,0,mu+,410.239680,-0.182506,-92.099900,-0.209651,90.721175,-89.396052,0.010540,-0.999865,-0.012587,650.235437,0.000000
205,1,0,mu+,402.577385,0.327552,-92.099900,0.240719,89.281760,-89.950546,0.000863,-0.999921,0.012535,650.258391,0.000000
141,1930,1,e-,1.352866,-0.282532,-92.099900,0.085549,142.255887,-93.238852,-0.034585,-0.611158,-0.790752,651.151232,0.000000
151,1,0,mu+,412.618235,-0.446751,-92.099900,0.278475,91.126693,-89.278342,0.012593,-0.999727,-0.019663,650.266497,0.000000
353,1,0,mu+,411.429565,0.326173,-92.099900,0.061633,90.059510,-89.358648,0.011193,-0.999937,-0.001039,650.228441,0.000000
369,1,0,mu+,399.958421,0.359636,-92.099900,0.314431,90.552832,-89.421479,0.010096,-0.999902,-0.009649,650.485361,0.000000
743,1,0,mu+,407.318924,-0.745502,-92.099900,0.055185,89.434779,-89.648701,0.006131,-0.999933,0.009865,650.349306,0.000000
660,1,0,mu+,409.331040,0.621018,-92.099900,0.257237,89.692262,-89.980065,0.000348,-0.999986,0.005371,650.353101,0.000000
680,1,0,mu+,395.037861,0.337257,-92.099900,-0.097773,89.948178,-88.669565,0.023218,-0.999730,0.000904,650.470689,0.000000
782,1,0,mu+,413.832075,-0.140665,-92.099900,0.153639,90.523093,-88.642124,0.023696,-0.999678,-0.009130,650.236920,0.000000
856,1,0,mu+,409.403682,-0.235752,-92.099900,0.017235,92.017353,-90.375441,-0.006549,-0.999359,-0.035202,650.201218,0.000000
861,1,0,mu+,413.262477,0.015016,-92.099900,0.148266,89.273889,-89.014879,0.017191,-0.999772,0.012673,650.184058,0.000000
882,1,0,mu+,404.636166,0.493667,-92.099900,-0.213682,90.880648,-90.253441,-0.004423,-0.999872,-0.015370,650.334531,0.000000
