EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
301,21,5,neutron,0.427696,-0.369436,-92.000000,-1.950945,86.604779,-101.039730,-0.191154,-0.979772,0.059223,2858.432368,0.000000
301,21,5,neutron,0.000617,-2.021759,-92.200000,-2.448286,91.372413,145.918702,-0.828006,0.560208,-0.023951,7625.672124,4767.239755
2,1,0,neutron,45.722744,1.343460,-92.000000,-0.045117,109.206298,-46.987976,0.644183,-0.690512,-0.328970,2104.146825,0.000000
2,49,43,e-,0.184441,3.000000,-92.108820,0.308276,92.475544,101.559214,-0.200194,0.978804,-0.043193,2126.588057,22.441232
2,98,42,gamma,0.097855,0.460401,-92.200000,-0.470518,100.723672,126.778483,-0.588267,0.786968,-0.186073,2123.905803,19.758978
10,1,0,neutron,47.281124,0.084189,-92.000000,-0.177505,90.000000,-90.000000,0.000000,-1.000000,0.000000,2083.261544,0.000000
10,4,1,gamma,0.143017,-2.219707,-92.000000,0.403596,103.010281,-34.992004,0.798202,-0.558741,-0.225126,2103.211427,19.949883
10,4,1,gamma,0.085813,-0.692136,-92.000000,-2.793563,95.587757,-107.516587,-0.299552,-0.949098,-0.097370,2141.423159,58.161615
10,66,2,gamma,0.115843,0.371548,-92.000000,0.123452,113.767115,-49.262552,0.597248,-0.693448,-0.403020,2091.803165,8.541621
10,116,64,gamma,0.342186,-0.665046,-92.200000,0.240846,88.205922,94.037359,-0.070372,0.997029,0.031307,2110.059650,26.798106
10,116,64,gamma,0.058285,-0.254506,-92.200000,0.117270,92.593256,54.535620,0.579603,0.813642,-0.045245,2116.340918,33.079373
10,143,114,gamma,3.709952,-0.644365,-92.200000,0.215660,89.687636,92.520469,-0.043976,0.999018,0.005452,2110.463963,27.202419
11,4,1,gamma,0.088067,-0.931645,-92.000000,2.979612,59.078638,-89.089328,0.013635,-0.857765,0.513861,2049.148825,0.000000
15,22,5,neutron,0.550411,-0.189199,-92.000000,2.484375,45.768488,-113.924771,-0.290578,-0.654962,0.697559,2741.366912,0.000000
105,10,1,gamma,0.497534,-2.756751,-92.000000,-0.732873,119.905980,-121.014103,-0.446641,-0.742921,-0.498578,2060.220311,0.000000
105,203,7,neutron,3.361842,-0.837531,-92.000000,2.750429,50.490567,-66.615309,0.306218,-0.708148,0.636205,2353.171071,292.950761
105,218,203,neutron,0.541661,-1.821633,-92.000000,-1.289972,103.716166,-116.299907,-0.430434,-0.870921,-0.237112,3506.324180,1446.103869
105,218,203,neutron,0.176007,-1.342920,-92.200000,0.348652,24.200862,82.228395,0.055434,0.406171,0.912114,4050.571930,1990.351620
306,44,4,gamma,0.594304,0.158320,-92.000000,-0.561759,88.961538,-94.284934,-0.074704,-0.997041,0.018124,2046.568006,0.000000
19,24,3,gamma,4.231913,1.581399,-92.000000,-1.798225,125.441771,-99.500848,-0.134477,-0.803530,-0.579875,2055.418876,0.000000
19,24,3,gamma,0.236174,2.570029,-92.200000,-1.935496,66.351833,35.998945,0.741090,0.538413,0.401119,2065.014608,9.595732
213,1,0,neutron,46.493943,2.028044,-92.000000,-0.713029,81.774042,-61.550535,0.471482,-0.870192,0.143077,2092.210331,0.000000
213,89,44,neutron,0.025577,2.830860,-92.200000,-0.858049,49.485971,51.063962,0.477779,0.591357,0.649634,3172.480385,1080.270054
213,89,44,neutron,0.007251,1.873975,-92.200000,-2.151650,109.231045,76.321918,0.223271,0.917420,-0.329378,4804.546999,2712.336668
213,88,44,gamma,0.205051,2.043813,-92.200000,-1.654376,139.065414,101.197151,-0.127230,0.642725,-0.755458,2104.891317,12.680986
312,176,27,gamma,1.099235,2.879841,-92.000000,-1.053256,105.050419,-74.091718,0.264696,-0.928713,-0.259669,2050.084023,0.000000
313,1,0,neutron,47.238101,-1.689233,-92.000000,-0.449863,83.897376,-86.989867,0.052215,-0.992961,0.106310,2083.627283,0.000000
114,1,0,neutron,46.761370,-2.065972,-92.000000,-0.756226,80.929165,-77.608700,0.211903,-0.964490,0.157655,2085.085652,0.000000
218,10,1,gamma,0.094486,1.954916,-92.000000,1.122870,104.893494,-101.924297,-0.199678,-0.945552,-0.257023,2055.625555,0.000000
218,6,1,neutron,9.344439,-0.353509,-92.000000,2.306100,88.448296,-129.043484,-0.629679,-0.776383,0.027079,2159.216647,103.591092
218,67,6,neutron,1.252645,1.537844,-92.000000,1.335937,50.127404,-131.161099,-0.505133,-0.577800,0.641083,2954.182433,898.556879
220,1,0,neutron,46.895261,2.668021,-92.000000,0.133450,92.454247,-62.871825,0.455564,-0.889172,-0.042822,2091.287648,0.000000
220,15,1,gamma,0.086580,2.222851,-92.000000,2.434814,62.411500,-110.793953,-0.314643,-0.828566,0.463118,2129.195783,37.908135
220,69,10,neutron,0.000005,0.657217,-92.000000,0.613530,116.699914,-138.267493,-0.666688,-0.594677,-0.449318,155490.395925,153399.108277
232,6,1,gamma,1.455092,2.470642,-92.000000,-1.577677,89.288088,-71.897071,0.310701,-0.950426,0.012425,2045.031638,0.000000
327,228,2,neutron,14.267107,2.475302,-92.000000,2.476816,103.628057,-113.775472,-0.391803,-0.889367,-0.235618,2186.275263,0.000000
327,318,228,neutron,0.236870,0.680239,-92.000000,1.052511,83.619777,-115.112128,-0.421763,-0.899871,0.111126,3116.485818,930.210555
243,15,2,gamma,0.312595,1.655257,-92.000000,1.314563,72.170115,-63.488683,0.424935,-0.851867,0.306192,2050.459079,0.000000
244,3,1,neutron,0.446413,0.712354,-92.000000,2.341681,73.491492,-82.738225,0.121192,-0.951087,0.284158,2672.634892,0.000000
245,2,1,neutron,20.503754,0.734110,-92.000000,1.766492,100.286183,-66.221354,0.396724,-0.900402,-0.178565,2117.945192,0.000000
33,49,45,gamma,0.306353,1.751565,-92.000000,-1.039393,67.895652,-90.250531,-0.004051,-0.926491,0.376295,2051.206975,0.000000
33,76,22,gamma,0.649288,0.881218,-92.000000,1.219333,50.119634,-109.821764,-0.260217,-0.721919,0.641187,2058.788731,7.581756
33,75,22,neutron,0.000015,3.000000,-92.154591,2.628146,73.537844,-131.656433,-0.637416,-0.716516,0.283382,24929.551443,22878.344468
36,1,0,neutron,45.905479,1.205690,-92.000000,1.813892,82.761566,-83.541843,0.111581,-0.985735,0.125999,2085.233288,0.000000
44,1,0,neutron,45.995037,1.371374,-92.000000,0.973352,92.472121,-96.632469,-0.115393,-0.992383,-0.043133,2084.517139,0.000000
250,1,0,neutron,47.281124,0.477257,-92.000000,2.704110,90.000000,-90.000000,0.000000,-1.000000,0.000000,2083.261544,0.000000
263,1,0,neutron,47.148343,1.487853,-92.000000,-0.733731,78.269525,-81.654022,0.142119,-0.968746,0.203308,2085.142052,0.000000
263,12,1,neutron,2.532902,1.661284,-92.000000,-0.348425,64.244592,-141.721699,-0.707026,-0.557941,0.434530,2278.033200,192.891148
268,4,1,neutron,9.954299,-2.855371,-92.000000,-1.740119,96.430531,-86.928057,0.053253,-0.992280,-0.111998,2127.661998,0.000000
342,9,1,gamma,0.163299,0.900918,-92.000000,-2.358872,126.505929,-70.810586,0.264201,-0.759134,-0.594906,2050.535141,0.000000
60,5,1,gamma,0.434381,-1.991567,-92.000000,2.122348,77.025073,-60.585264,0.478589,-0.848847,0.224525,2082.226182,0.000000
60,4,1,gamma,4.929097,-2.535396,-92.000000,1.551019,133.748265,-133.105292,-0.493635,-0.527413,-0.691491,2083.094604,0.868422
60,3,1,proton,41.199266,-2.274720,-92.000000,2.068820,83.340634,-102.148065,-0.209019,-0.971011,0.115966,2085.123464,2.897281
60,72,3,e-,0.002098,-2.274712,-92.000000,2.068858,65.849687,-48.403343,0.605776,-0.682383,0.409132,2085.125433,2.899250
274,7,1,neutron,0.000001,2.188874,-92.200000,-2.752333,80.636158,102.367482,-0.211327,0.963778,0.162703,58590.244295,0.000000
342,49,5,gamma,0.127276,1.537353,-92.000000,-2.540710,68.627702,-142.720971,-0.740977,-0.564045,0.364427,2353.001719,302.466578
61,4,1,gamma,0.231511,0.150311,-92.000000,0.801016,91.974528,-124.242628,-0.562364,-0.826171,-0.034455,2055.977564,0.000000
141,29,2,neutron,0.720524,-0.773727,-92.000000,-1.628114,80.266772,-102.237504,-0.208913,-0.963210,0.169061,2515.676570,0.000000
145,6,1,gamma,0.087757,-0.946096,-92.000000,-2.515547,97.904208,-46.129664,0.686444,-0.714061,-0.137517,2107.626480,0.000000
345,13,1,gamma,0.149969,1.222506,-92.000000,-2.209725,95.602912,-76.541369,0.231631,-0.967892,-0.097633,2096.575673,0.000000
345,12,1,gamma,1.518101,1.970184,-92.000000,-1.739520,87.041396,-103.234734,-0.228636,-0.972143,0.051614,2093.043391,-3.532283
157,7,1,gamma,0.143631,-0.645154,-92.000000,-1.282769,136.937111,-153.206614,-0.609494,-0.307789,-0.730605,2072.765546,0.000000
162,1,0,neutron,47.087174,1.614258,-92.000000,-2.963901,106.988585,-81.716419,0.137786,-0.946385,-0.292181,2086.527661,0.000000
162,9,1,gamma,0.070139,0.914257,-92.200000,-2.888077,51.462997,85.602116,0.059981,0.779903,0.623020,2103.860689,17.333029
288,1,0,neutron,45.300089,-2.365748,-92.000000,2.138828,89.971646,-113.198504,-0.393918,-0.919146,0.000495,2090.245119,0.000000
168,5,1,neutron,0.234407,2.564653,-92.000000,-1.390325,76.713836,-55.606124,0.549759,-0.803088,0.229815,3000.473198,0.000000
175,4,1,gamma,0.677470,0.081423,-92.000000,2.935384,67.761571,-83.922288,0.098002,-0.920414,0.378462,2044.616622,0.000000
175,3,1,neutron,2.123051,2.997608,-92.000000,0.897715,88.775874,-62.825290,0.456601,-0.889415,0.021363,2369.930994,325.314372
368,29,3,gamma,0.150605,-2.953476,-92.000000,-1.698320,111.519847,-122.733344,-0.503036,-0.782557,-0.366824,2050.232933,0.000000
72,33,21,gamma,0.149824,0.224334,-92.000000,-1.086234,111.928034,-131.424682,-0.613768,-0.695579,-0.373442,2072.675431,0.000000
87,1,0,neutron,47.014276,1.706988,-92.000000,-1.634092,77.207935,-101.311133,-0.191269,-0.956239,0.221413,2085.411384,0.000000
374,1,0,neutron,47.281124,-1.188549,-92.000000,-1.706887,90.000000,-90.000000,0.000000,-1.000000,0.000000,2083.261544,0.000000
184,1,0,neutron,46.754651,-0.302388,-92.000000,0.323377,81.094787,-90.809267,-0.013954,-0.987847,0.154800,2084.365036,0.000000
184,39,28,gamma,0.076673,0.530841,-92.200000,-0.964949,150.195568,48.532311,0.329139,0.372447,-0.867727,2097.830637,13.465600
184,51,6,neutron,1.497598,0.015798,-92.200000,0.172165,91.849141,52.291045,0.611332,0.790716,-0.032268,2193.324836,108.959799
184,50,6,neutron,1.903884,0.864095,-92.200000,-0.191568,85.835253,82.848822,0.124159,0.989601,0.072625,2191.259158,106.894122
92,1,0,neutron,47.241337,-1.702646,-92.000000,-1.885967,95.010940,-82.935178,0.122522,-0.988615,-0.087346,2083.797498,0.000000
92,4,1,gamma,0.119983,0.192300,-92.000000,-2.537398,66.455924,-71.881490,0.285095,-0.871296,0.399454,2105.258003,21.460505
186,20,3,neutron,0.650877,0.886230,-92.000000,1.866477,129.936318,-88.277665,0.023046,-0.766412,-0.641936,2569.282095,0.000000
95,76,19,neutron,0.063088,-0.839285,-92.000000,1.463124,54.539215,-110.272736,-0.282220,-0.764057,0.580146,3915.313778,0.000000
97,1,0,neutron,47.281124,-0.739696,-92.000000,-0.470332,90.000000,-90.000000,0.000000,-1.000000,0.000000,2083.261544,0.000000
404,10,1,neutron,0.070988,-0.718212,-92.000000,0.183770,79.637231,-124.435493,-0.556254,-0.811310,0.179880,3483.007455,0.000000
99,10,1,neutron,0.011795,1.607366,-92.000000,0.642673,63.665440,-63.964935,0.393369,-0.805276,0.443612,6463.709454,0.000000
99,10,1,neutron,0.000872,-0.072223,-92.200000,-0.019791,51.277354,157.571717,-0.721168,0.297661,0.625551,15272.670011,8808.960557
408,1,0,neutron,46.589292,-1.132070,-92.000000,-1.568891,109.166710,-85.082256,0.080973,-0.941090,-0.328318,2086.972550,0.000000
503,1,0,neutron,47.178393,0.434500,-92.000000,-2.883356,98.101308,-96.738251,-0.116163,-0.983182,-0.140924,2084.243893,0.000000
190,1,0,neutron,46.814501,1.966966,-92.000000,-0.415873,84.649090,-78.764622,0.193991,-0.976561,0.093255,2084.884230,0.000000
190,7,1,gamma,0.160434,2.280035,-92.200000,-0.611633,112.497096,91.274733,-0.020553,0.923670,-0.382637,2100.871213,15.986983
190,18,4,gamma,0.851110,2.958355,-92.200000,-0.320599,101.118148,53.958716,0.577325,0.793417,-0.192833,2103.676191,18.791962
190,51,47,gamma,0.114873,2.115358,-92.200000,0.287079,56.143338,108.260607,-0.260208,0.788614,0.557117,2105.758665,20.874436
196,2,1,neutron,19.853174,-0.984031,-92.000000,-0.927743,74.390099,-62.804600,0.440170,-0.856647,0.269086,2115.536012,0.000000
196,23,9,gamma,0.119129,0.704637,-92.200000,-1.674864,40.294104,32.375121,0.546187,0.346288,0.762735,2130.469068,14.933056
198,9,3,neutron,7.926876,-1.704388,-92.000000,1.182350,70.440427,-134.590787,-0.661527,-0.671044,0.334787,2195.501236,0.000000
428,4,1,neutron,0.008183,-1.123446,-92.000000,-2.084966,129.391113,-96.567774,-0.088395,-0.767760,-0.634611,7615.873084,0.000000
