EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
2,6,1,neutron,1.348756,0.623985,-92.000000,1.282498,63.595498,-63.696072,0.396904,-0.802935,0.444706,2498.282616,0.000000
2,6,1,neutron,0.781767,0.592564,-92.200000,0.037829,118.710796,156.099225,-0.801847,0.355343,-0.480389,2853.111150,354.828534
2,6,1,neutron,0.000242,-0.124059,-92.200000,0.609162,120.200188,137.597831,-0.638205,0.582806,-0.503023,9596.452260,7098.169644
303,40,2,gamma,0.325954,-0.522990,-92.000000,-1.119116,45.457682,-152.283257,-0.630952,-0.331492,0.701436,2003.889807,0.000000
303,38,2,neutron,8.735264,-2.840421,-92.000000,-0.014750,89.951117,-137.840756,-0.741282,-0.671193,0.000853,2135.125436,131.235629
303,114,92,neutron,0.000005,-2.560852,-92.200000,-0.166711,91.185868,98.339068,-0.145000,0.989215,-0.020696,32493.248026,30489.358219
306,4,1,neutron,31.838648,2.992480,-92.000000,0.086398,96.179389,-69.296491,0.351478,-0.929987,-0.107642,1968.991490,0.000000
10,1,0,neutron,54.571274,-2.590167,-92.000000,-1.752177,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
10,5,1,gamma,0.067309,-1.630363,-92.000000,0.231823,75.323805,-131.488440,-0.640855,-0.724649,0.253356,1990.874879,41.111431
10,145,143,gamma,0.487964,-2.555260,-92.200000,-1.936401,117.898369,80.524120,0.145499,0.871720,-0.467905,1961.030932,11.267483
10,144,143,gamma,0.092216,-2.223978,-92.200000,-0.784691,52.640158,55.659757,0.448374,0.656301,0.606819,1962.616755,12.853306
104,9,1,gamma,0.247460,2.565869,-92.000000,1.463308,91.163156,-49.411229,0.650491,-0.759242,-0.020300,1923.010188,0.000000
104,6,1,neutron,6.167176,-0.407522,-92.000000,-2.563852,130.896311,-77.492894,0.163697,-0.737958,-0.654692,2088.087011,165.076823
11,3,1,neutron,21.709830,0.220478,-92.000000,2.344319,66.949774,-102.213871,-0.194671,-0.899334,0.391538,1985.306696,0.000000
205,1,0,neutron,54.232737,-1.062798,-92.000000,-1.144134,120.809137,-100.498211,-0.156492,-0.844501,-0.512180,1960.929964,0.000000
105,1,0,neutron,53.517250,-0.211535,-92.000000,0.752321,89.838176,-94.341266,-0.075697,-0.997127,0.002824,1950.570962,0.000000
105,9,1,neutron,0.007111,-0.581356,-92.000000,2.364555,100.584358,-105.168661,-0.257209,-0.948738,-0.183683,8295.950098,6345.379136
209,1,0,neutron,26.096623,0.408317,-92.000000,2.848016,113.480538,-57.641333,0.490899,-0.774768,-0.398438,1969.702419,0.000000
209,9,1,gamma,0.280030,1.282997,-92.200000,2.127583,102.675612,77.139682,0.217150,0.951155,-0.219431,1992.386544,22.684125
211,1,0,neutron,52.105061,-2.439000,-92.000000,0.197682,88.178036,-98.536278,-0.148361,-0.988422,0.031794,1951.946103,0.000000
212,207,4,neutron,3.992445,1.344828,-92.000000,2.385554,148.680634,-71.079215,0.168553,-0.491722,-0.854283,2099.195228,0.000000
212,254,237,neutron,0.604750,0.231075,-92.200000,2.959361,75.451402,138.597278,-0.726028,0.640141,0.251201,2317.109804,217.914576
313,1,0,neutron,54.529556,2.729775,-92.000000,0.783694,84.417267,-87.248219,0.047781,-0.994109,0.097283,1950.019816,0.000000
313,38,2,gamma,0.078250,0.176484,-92.000000,0.943844,111.087096,-127.763634,-0.571395,-0.737605,-0.359787,1982.844781,32.824964
215,3,1,neutron,31.743422,0.622699,-92.000000,-1.064450,72.912604,-96.565962,-0.109299,-0.949588,0.293830,1969.175243,0.000000
320,27,20,gamma,2.719958,-2.806064,-92.000000,-2.170317,85.933997,-121.626535,-0.523060,-0.849341,0.070906,1922.275409,0.000000
21,22,4,gamma,0.436556,0.487460,-92.000000,-0.544918,67.876057,-124.367638,-0.522937,-0.764657,0.376611,1929.765047,0.000000
21,20,4,neutron,9.384379,2.724108,-92.000000,-1.674210,80.001308,-93.453019,-0.059315,-0.983024,0.173626,2000.827829,71.062783
21,62,20,neutron,0.000917,1.883332,-92.000000,-2.979884,47.602291,-92.081708,-0.026825,-0.737995,0.674273,4909.599436,2979.834389
321,14,3,gamma,0.798331,-0.214836,-92.000000,0.072093,90.595068,-68.860855,0.360615,-0.932657,-0.010386,1922.139175,0.000000
321,14,3,gamma,0.098786,-2.335259,-92.000000,-2.969755,143.023892,-135.249379,-0.427159,-0.423457,-0.798886,1940.252703,18.113527
321,13,3,gamma,0.050433,-1.480470,-92.000000,0.064517,75.614659,-157.398883,-0.894257,-0.372264,0.248442,1947.331958,25.192783
321,12,3,neutron,1.653984,-1.449999,-92.000000,2.732935,59.004325,-84.145732,0.087434,-0.852735,0.514973,2193.887192,271.748017
321,12,3,neutron,0.472760,-1.395553,-92.200000,1.356517,121.713254,72.122034,0.261154,0.809612,-0.525668,2391.018716,468.879540
321,12,3,neutron,0.239978,-2.221966,-92.200000,-0.790600,137.108161,139.363938,-0.516494,0.443253,-0.732640,2831.817409,909.678233
218,5,1,neutron,12.202614,2.115385,-92.000000,-1.785334,109.310318,-53.122077,0.566351,-0.754914,-0.330684,2033.233158,0.000000
110,1,0,neutron,54.398026,-0.683088,-92.000000,-1.133676,106.554235,-93.088900,-0.051652,-0.957158,-0.284923,1952.299855,0.000000
110,6,1,gamma,2.045928,-0.494341,-92.200000,-1.812349,92.600466,85.173117,0.084059,0.995427,-0.045371,1967.523414,15.223559
110,83,4,gamma,0.137923,-1.505018,-92.200000,-1.938171,89.608765,138.443731,-0.748287,0.663340,0.006828,1971.203082,18.903227
110,82,4,gamma,5.063216,-1.011909,-92.200000,-2.578341,126.143997,114.297132,-0.332276,0.736009,-0.589817,1970.632714,18.332859
110,81,4,neutron,5.960664,-0.517120,-92.200000,-1.997738,99.906774,85.304699,0.080636,0.981783,-0.172046,1994.532146,42.232291
110,113,81,neutron,0.303309,-0.537193,-92.200000,-1.404940,60.193894,51.225536,0.543411,0.676484,0.497066,2279.886754,327.586899
231,34,12,gamma,0.386232,0.191052,-92.000000,0.676129,90.129620,-66.450532,0.399540,-0.916713,-0.002262,1928.942850,0.000000
232,2,1,neutron,26.605121,1.970083,-92.000000,-0.112921,103.688936,-69.051886,0.347367,-0.907377,-0.236651,1980.790580,0.000000
236,3,1,neutron,44.644424,1.965942,-92.000000,2.271362,84.873272,-61.194613,0.479908,-0.872756,0.089359,1963.330258,0.000000
236,93,24,gamma,0.053733,2.863164,-92.000000,2.456042,108.036085,-160.119570,-0.894194,-0.323348,-0.309616,1982.021838,18.691580
330,44,19,gamma,2.614043,-0.380112,-92.000000,-2.812520,125.682584,-89.727714,0.003860,-0.812252,-0.583294,1916.601645,0.000000
241,26,4,gamma,0.073432,-0.355069,-92.000000,-0.528386,42.615812,-72.665147,0.201740,-0.646326,0.735910,1939.961806,0.000000
241,25,4,neutron,0.000061,-1.983866,-92.000000,-0.024342,38.176631,-109.051334,-0.201753,-0.584233,0.786109,45951.913718,44011.951912
244,5,1,gamma,0.125803,0.573947,-92.000000,0.437365,109.286465,-66.616954,0.374603,-0.866360,-0.330291,1920.100346,0.000000
244,15,4,gamma,1.366388,-1.049194,-92.000000,-0.652879,121.645944,-85.508034,0.066674,-0.848692,-0.524669,1922.021674,1.921327
244,32,3,gamma,0.130113,1.729747,-92.000000,2.870306,16.629829,-99.029373,-0.044914,-0.282641,0.958174,2129.722304,209.621958
31,7,1,gamma,4.487784,2.950544,-92.000000,2.300862,65.353585,-74.005065,0.250449,-0.873712,0.417017,1920.134392,0.000000
31,45,5,neutron,16.460857,-2.234743,-92.000000,-0.454547,92.760366,-129.671867,-0.637649,-0.768820,-0.048159,2015.121745,94.987353
336,44,4,neutron,0.129387,-2.837682,-92.000000,0.445560,74.922333,-121.335197,-0.502141,-0.824735,0.260128,3239.381278,0.000000
336,44,4,neutron,0.002370,0.473265,-92.000000,-1.231684,108.694759,-61.667562,0.449547,-0.833769,-0.320526,12059.204066,8819.822788
250,1,0,neutron,54.571274,2.458760,-92.000000,-1.938154,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
255,1,0,neutron,53.564078,0.677589,-92.000000,-0.529815,86.050895,-92.454580,-0.042726,-0.996710,0.068870,1950.529154,0.000000
122,25,4,gamma,0.081314,2.797742,-92.000000,2.155649,73.476657,-45.737878,0.669120,-0.686580,0.284406,1929.545463,0.000000
36,1,0,neutron,53.172878,2.605237,-92.000000,1.840935,82.616427,-84.170780,0.100721,-0.986580,0.128511,1951.153967,0.000000
342,1,0,neutron,53.222486,2.019399,-92.000000,-0.739163,80.587692,-98.693394,-0.149112,-0.975203,0.163538,1951.311828,0.000000
44,1,0,neutron,53.716776,-0.092573,-92.000000,-1.889093,105.935528,-80.430845,0.159850,-0.948192,-0.274556,1953.143025,0.000000
263,1,0,neutron,54.571274,2.946586,-92.000000,-1.868505,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
268,4,1,neutron,12.694761,-0.920077,-92.000000,-2.179676,111.674732,-94.414978,-0.071537,-0.926538,-0.369337,2013.130877,0.000000
268,30,4,gamma,0.118022,0.107283,-92.200000,-1.977822,97.554386,101.084269,-0.190584,0.972828,-0.131467,2027.095488,13.964611
268,29,4,neutron,0.166841,2.794085,-92.200000,-1.625866,63.366990,38.191802,0.702554,0.552692,0.448274,2712.691696,699.560820
132,24,4,neutron,0.751685,0.967177,-92.000000,0.212652,138.147317,-53.375727,0.398039,-0.535485,-0.744863,2350.505030,0.000000
347,37,3,gamma,0.705127,0.413442,-92.000000,0.470968,86.074288,-56.752880,0.546965,-0.834351,0.068463,1928.459365,0.000000
347,60,36,neutron,0.000036,1.015946,-92.200000,2.650405,82.794950,144.175327,-0.804409,0.580685,0.125421,21737.035840,19808.576475
60,1,0,neutron,54.273292,-2.392408,-92.000000,1.076859,99.044397,-97.885210,-0.135483,-0.978229,-0.157200,1951.025247,0.000000
60,40,3,gamma,0.064775,-1.717994,-92.000000,2.841172,83.592702,-78.217063,0.202929,-0.972814,0.111596,1981.227754,30.202507
61,5,1,gamma,0.078733,0.035903,-92.000000,-2.343475,126.372682,-64.643312,0.344819,-0.727605,-0.593035,1925.903977,0.000000
274,1,0,neutron,54.460485,-2.420529,-92.000000,-2.264193,108.988554,-86.724640,0.054026,-0.944039,-0.325379,1952.159386,0.000000
274,80,59,gamma,0.193063,-0.467539,-92.200000,0.689476,121.442957,105.034286,-0.221307,0.823957,-0.521649,1973.317783,21.158397
65,35,2,gamma,0.089827,-1.110561,-92.000000,-1.476266,160.323178,-82.460349,0.044181,-0.333803,-0.941607,1918.692411,0.000000
361,4,1,gamma,0.225529,2.130121,-92.000000,-2.814955,106.432691,-93.793246,-0.063454,-0.957051,-0.282889,1922.375907,0.000000
374,1,0,neutron,54.571274,-1.548197,-92.000000,-0.231385,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
141,4,1,gamma,0.861816,0.225132,-92.000000,1.029028,70.442763,-97.312306,-0.119935,-0.934644,0.334748,1914.624489,0.000000
374,84,59,neutron,0.000180,-1.075603,-92.200000,-0.077444,99.166599,66.164760,0.398947,0.903030,-0.159306,7257.977827,5308.214379
374,82,59,gamma,2.076547,-1.895551,-92.200000,1.327682,36.848435,111.074043,-0.215637,0.559590,0.800225,2003.557500,53.794052
374,82,59,gamma,0.109843,-1.297881,-92.200000,1.248549,107.084731,47.513540,0.645611,0.704895,-0.293786,2010.901973,61.138525
145,1,0,neutron,54.272316,-0.101569,-92.000000,-0.274872,102.319364,-106.384805,-0.275592,-0.937297,-0.213361,1953.733718,0.000000
72,2,1,neutron,52.445750,1.971486,-92.000000,-1.016516,90.307779,-74.744366,0.263122,-0.964748,-0.005372,1952.940215,0.000000
72,16,2,gamma,0.165609,1.855116,-92.200000,-2.126967,95.428694,40.812700,0.753456,0.650657,-0.094607,1963.782587,10.842372
74,26,2,gamma,0.250129,1.503604,-92.000000,-2.529904,99.080862,-42.064893,0.733082,-0.661575,-0.157828,1930.203508,0.000000
74,51,23,neutron,2.143146,1.697206,-92.200000,2.558292,95.181444,121.852977,-0.525585,0.845934,-0.090310,2336.941535,406.738027
85,1,0,neutron,54.571274,-0.522679,-92.000000,1.584732,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
85,17,8,gamma,2.796709,-1.599290,-92.200000,0.951184,117.376894,109.210570,-0.292189,0.838553,-0.459842,1969.783910,20.020462
87,1,0,neutron,54.307325,1.004228,-92.000000,1.238537,78.177537,-100.417625,-0.176986,-0.962653,0.204880,1951.656734,0.000000
147,1,0,neutron,53.658826,-2.451855,-92.000000,0.443745,69.501208,-121.216652,-0.485458,-0.801061,0.350188,1963.813133,0.000000
88,2,1,gamma,8.663042,2.597976,-92.000000,1.756783,80.523423,-39.919359,0.756482,-0.632951,0.164644,1928.846926,0.000000
147,9,1,neutron,0.016919,-3.000000,-92.107040,-1.200213,105.382462,55.752654,0.542606,0.797004,-0.265261,2875.909721,912.096588
149,3,1,neutron,31.805836,-1.547824,-92.000000,-0.174754,95.467541,-85.302126,0.081529,-0.992106,-0.095282,1963.768931,0.000000
92,1,0,neutron,54.533617,2.225965,-92.000000,1.333223,94.530254,-83.618851,0.110795,-0.990700,-0.078985,1950.200919,0.000000
92,5,1,neutron,0.025096,0.762861,-92.200000,1.770268,60.566602,131.053275,-0.571991,0.656766,0.491412,2967.703592,1017.502672
97,1,0,neutron,54.571274,-2.853237,-92.000000,0.372982,90.000000,-90.000000,0.000000,-1.000000,0.000000,1949.763448,0.000000
97,5,1,gamma,0.088380,-2.990347,-92.200000,2.250733,46.660311,26.311440,0.651948,0.322375,0.686322,1962.837404,13.073955
97,4,1,gamma,0.118230,-1.654819,-92.200000,0.996357,94.211366,26.353658,0.893652,0.442712,-0.073436,1961.760961,11.997513
99,1,0,neutron,53.832309,0.915947,-92.000000,-1.482653,83.832806,-59.484560,0.504832,-0.856507,0.107430,1957.707259,0.000000
99,11,1,gamma,0.946488,2.457653,-92.200000,0.960512,42.860270,98.588897,-0.101586,0.672584,0.733015,1988.359007,30.651749
381,50,3,gamma,0.096050,0.606758,-92.000000,-1.233488,90.490115,-53.155940,0.599617,-0.800241,-0.008554,1924.659606,0.000000
400,86,50,neutron,0.016808,-1.551428,-92.000000,2.824220,107.964640,-68.878472,0.342779,-0.887341,-0.308430,5460.792339,0.000000
383,68,65,gamma,0.077603,-0.767832,-92.000000,-1.958416,101.835484,-65.164641,0.411083,-0.888225,-0.205102,1960.670215,0.000000
384,4,1,neutron,0.000069,-2.355316,-92.000000,2.549474,81.881753,-82.267583,0.133199,-0.980977,0.141217,34485.239641,0.000000
385,17,4,gamma,0.057453,2.682631,-92.000000,1.414518,125.989149,-151.555845,-0.711452,-0.385389,-0.587632,2078.212691,0.000000
387,1,0,neutron,52.117058,1.635638,-92.000000,2.413324,79.705063,-105.446735,-0.262055,-0.948361,0.178715,1952.909775,0.000000
408,1,0,neutron,53.859337,-0.585727,-92.000000,-1.712143,108.656925,-86.054847,0.065186,-0.945206,-0.319901,1953.228353,0.000000
408,27,16,gamma,0.681685,-0.415697,-92.200000,-1.698404,57.380577,69.567332,0.294042,0.789277,0.539056,9580.591424,7627.363070
408,15,7,gamma,0.588979,-0.684553,-92.200000,-2.151805,80.142025,92.996982,-0.051511,0.983888,0.171206,1976.097143,22.868789
288,35,7,neutron,23.402418,-0.442235,-92.000000,2.226238,67.572365,-55.611349,0.522083,-0.762807,0.381516,1987.106480,0.000000
162,10,1,gamma,0.191412,1.692099,-92.000000,2.279211,13.477799,-100.220636,-0.041356,-0.229370,0.972460,1957.593677,0.000000
415,15,2,neutron,3.379385,-0.490831,-92.000000,-1.475496,94.329987,-108.326269,-0.313530,-0.946572,-0.075501,2109.870512,0.000000
165,1,0,neutron,52.920643,-1.332009,-92.000000,-2.836956,114.168554,-94.580941,-0.072867,-0.909430,-0.409422,1956.977349,0.000000
392,7,1,gamma,0.881324,0.012684,-92.000000,-0.305392,89.936739,-69.166476,0.355654,-0.934617,0.001104,1919.899506,0.000000
392,37,4,gamma,0.399303,-0.568912,-92.000000,-0.670182,91.824078,-76.954185,0.225616,-0.973696,-0.031831,1925.306994,5.407488
392,76,3,gamma,4.673987,1.117132,-92.000000,1.090421,76.614540,-56.132004,0.542143,-0.807768,0.231501,1928.200152,8.300646
392,76,3,gamma,0.287046,2.593810,-92.200000,2.424054,37.563519,37.502978,0.483641,0.371151,0.792678,1939.626606,19.727099
291,39,25,gamma,0.086365,2.612918,-92.200000,2.865834,137.049766,129.314137,-0.431692,0.527159,-0.731946,2383.563654,0.000000
292,67,3,neutron,0.503413,-1.014888,-92.000000,-2.811554,101.007962,-94.980013,-0.085211,-0.977895,-0.190945,2468.820862,0.000000
171,69,41,neutron,1.819433,-0.972994,-92.000000,1.210812,110.157210,-81.206844,0.143505,-0.927717,-0.344597,2176.441248,0.000000
171,111,69,gamma,0.059038,0.371121,-92.200000,2.377263,45.981024,44.416755,0.513637,0.503285,0.694897,2191.452958,15.011710
