EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
306,1990,1757,gamma,47.593033,0.725348,-92.099900,-0.228166,86.239906,-94.059028,-0.070632,-0.995344,0.065579,638.362402,0.000000
313,1,0,mu+,1461.670240,0.550169,-92.099900,-0.297842,89.300989,-89.046047,0.016648,-0.999787,0.012200,638.336367,0.000000
28,2290,2261,gamma,0.092546,-0.352662,-92.099900,0.021844,133.545830,-75.302725,0.183896,-0.701107,-0.688935,642.248056,0.000000
329,1,0,mu+,1472.751799,-0.268068,-92.099900,0.117620,87.508913,-90.026440,-0.000461,-0.999055,0.043464,638.336591,0.000000
144,1,0,mu+,1320.125352,0.211937,-92.099900,-0.211959,93.297156,-89.295857,0.012269,-0.998269,-0.057514,638.353829,0.000000
151,1900,1722,gamma,0.209172,0.385350,-92.099900,-0.344802,68.953243,-75.919762,0.227051,-0.905248,0.359130,639.372994,0.000000
153,1899,1785,gamma,0.075708,-0.405228,-92.099900,-0.194830,104.257297,-126.361444,-0.574616,-0.780490,-0.246277,641.167330,0.000000
253,4287,4283,gamma,5.211989,0.165222,-92.099900,0.156578,90.260800,-87.814976,0.038126,-0.999263,-0.004552,637.870867,0.000000
378,1,0,mu+,1413.623494,-0.227633,-92.099900,-0.305462,90.641099,-90.187344,-0.003270,-0.999932,-0.011189,638.334214,0.000000
189,1,0,mu+,1453.377043,0.730996,-92.099900,0.266488,89.823585,-87.493392,0.043734,-0.999038,0.003079,638.344319,0.000000
722,2935,2933,gamma,0.070402,0.507143,-92.099900,-0.000516,88.155996,-96.316485,-0.109963,-0.993415,0.032178,638.967528,0.000000
722,3078,3073,gamma,11.333841,0.685180,-92.099900,-0.022917,85.696736,-90.926553,-0.016125,-0.997050,0.075036,638.213680,-0.753848
626,1,0,mu+,1471.392975,0.164614,-92.099900,-0.231105,91.422608,-88.535857,0.025543,-0.999365,-0.024827,638.338161,0.000000
745,1,0,mu+,1467.045285,0.201756,-92.099900,-0.184346,90.809252,-88.293920,0.029769,-0.999457,-0.014124,638.334392,0.000000
462,1,0,mu+,1394.729671,0.668579,-92.099900,-0.216154,88.808172,-88.462059,0.026833,-0.999424,0.020800,638.344151,0.000000
672,2000,1896,gamma,0.244970,-0.188094,-92.099900,-0.239784,106.694950,-136.061983,-0.689737,-0.664631,-0.287276,642.966204,0.000000
480,1,0,mu+,1450.850369,0.439158,-92.099900,-0.137161,91.029552,-90.998822,-0.017429,-0.999687,-0.017968,638.343588,0.000000
777,2059,1868,gamma,0.350099,0.550008,-92.099900,-0.098316,91.350780,-113.060488,-0.391594,-0.919836,-0.023573,639.211255,0.000000
591,1962,1807,gamma,0.117508,-0.577019,-92.099900,-0.141818,64.970609,-127.392024,-0.550237,-0.719888,0.423083,642.159601,0.000000
498,1942,1834,gamma,0.834854,0.729980,-92.099900,0.245278,79.833001,-58.488252,0.514466,-0.839146,0.176518,640.095073,0.000000
912,1946,1944,e-,2.524034,-0.064761,-92.099900,-0.161580,62.352645,-79.169173,0.166454,-0.870041,0.464028,640.609277,0.000000
921,1720,1,e-,0.328017,0.661464,-92.099900,0.193330,101.429003,-128.098381,-0.604779,-0.771348,-0.198154,638.827197,0.000000
921,1858,1684,gamma,5.590698,-0.463786,-92.099900,0.310214,93.532062,-113.460458,-0.397360,-0.915593,-0.061607,639.196310,0.369113
832,1,0,mu+,1445.925243,-0.248738,-92.099900,-0.214117,91.878887,-88.549611,0.025298,-0.999142,-0.032787,638.341868,0.000000
1040,1,0,mu+,1430.012416,0.495965,-92.099900,-0.238727,91.258607,-90.686704,-0.011982,-0.999687,-0.021965,638.344252,0.000000
844,1,0,mu+,1466.745862,-0.731470,-92.099900,-0.109255,90.831096,-89.471417,0.009224,-0.999852,-0.014505,638.330854,0.000000
1071,1,0,mu+,1500.499542,-0.260538,-92.099900,0.289700,90.370643,-89.296084,0.012285,-0.999904,-0.006469,638.331455,0.000000
874,1,0,mu+,1487.324380,-0.397998,-92.099900,0.052418,89.560776,-87.698458,0.040158,-0.999164,0.007666,638.357082,0.000000
1178,1861,1739,gamma,0.268478,-0.242834,-92.099900,-0.033822,66.586811,-48.460291,0.608538,-0.686868,0.397359,642.578129,0.000000
986,1,0,mu+,1487.850811,0.278872,-92.099900,-0.233431,89.478791,-90.725161,-0.012656,-0.999879,0.009097,638.330772,0.000000
1185,1795,1,e-,5.798563,0.722387,-92.099900,-0.092738,75.694698,-59.067168,0.498094,-0.831173,0.247089,639.938240,0.000000
1189,2011,1828,gamma,2.309940,-0.740028,-92.099900,0.084799,95.310977,-50.579051,0.632287,-0.769185,-0.092561,641.074770,0.000000
1195,1,0,mu+,1419.002284,-0.385983,-92.099900,0.192161,91.437423,-90.949359,-0.016563,-0.999548,-0.025085,638.344276,0.000000
1409,1,0,mu+,1432.774166,0.351296,-92.099900,-0.166586,91.214468,-91.861004,-0.032468,-0.999248,-0.021195,638.338839,0.000000
1509,1994,1820,gamma,0.975927,-0.285050,-92.099900,-0.193844,86.698088,-94.104725,-0.071461,-0.995779,0.057597,638.352496,0.000000
1509,1992,1820,gamma,7.084364,-0.219805,-92.099900,-0.312830,89.054370,-92.818723,-0.049169,-0.998654,0.016504,638.324646,-0.027850
1518,1440,1,nu_e,385.711518,-0.210978,-92.099900,-0.208798,87.453486,-88.822978,0.020521,-0.998802,0.044430,638.290972,0.000000
1522,1,0,mu+,1472.676021,0.243866,-92.099900,0.034913,91.340693,-90.804071,-0.014029,-0.999628,-0.023397,638.339299,0.000000
1522,1867,1,e-,0.063391,0.188171,-92.099900,0.033892,107.015470,-160.209394,-0.899748,-0.323762,-0.292630,638.670550,0.331251
1522,1867,1,e-,0.053193,0.171933,-92.100100,0.027070,119.322172,164.308897,-0.839388,0.235801,-0.489720,638.795485,0.456186
1522,1867,1,e-,0.044178,0.163394,-92.099900,0.017999,92.671197,-69.745841,0.345809,-0.937147,-0.046604,638.897983,0.558685
1433,1948,1806,gamma,0.062128,0.678494,-92.099900,-0.119650,52.420617,-123.208862,-0.434051,-0.663076,0.609860,643.016606,0.000000
1532,1,0,mu+,1421.091698,-0.747010,-92.099900,0.146131,87.945147,-90.282911,-0.004935,-0.999345,0.035856,638.452836,0.000000
1553,1,0,mu+,1483.765868,0.539541,-92.099900,0.248576,91.069132,-89.668428,0.005786,-0.999809,-0.018659,638.338678,0.000000
1376,1,0,mu+,1487.966914,-0.730514,-92.099900,-0.121113,89.343011,-87.756232,0.039149,-0.999168,0.011466,638.364336,0.000000
1482,1,0,mu+,1431.615087,0.504759,-92.099900,0.272055,92.206529,-89.872639,0.002221,-0.999256,-0.038502,638.348870,0.000000
1581,1756,1,e-,8.173447,0.587852,-92.099900,0.117346,42.552848,-89.017301,0.011598,-0.676170,0.736654,641.632317,0.000000
1394,1,0,mu+,1496.173247,0.721034,-92.099900,-0.244757,90.198606,-93.421271,-0.059677,-0.998212,-0.003466,638.347008,0.000000
1807,1,0,mu+,1504.863778,0.572832,-92.099900,-0.096424,89.316442,-90.567721,-0.009908,-0.999880,0.011930,638.330705,0.000000
1734,1,0,mu+,1450.586078,-0.450581,-92.099900,-0.339849,87.428017,-90.572801,-0.009987,-0.998943,0.044874,638.339326,0.000000
1835,1,0,mu+,1454.246537,-0.687050,-92.099900,0.343684,89.678819,-91.273584,-0.022226,-0.999737,0.005606,638.336572,0.000000
1835,1859,1,e-,23.895540,-0.706353,-92.099900,-0.200088,101.167517,-91.565000,-0.026794,-0.980699,-0.193678,638.491092,0.154520
1835,2153,1859,e-,0.002380,-0.706368,-92.099900,-0.199899,113.667553,-102.018252,-0.190710,-0.895815,-0.401429,638.498753,0.162181
1835,2125,1859,gamma,1.473528,-0.473564,-92.099900,-0.260961,102.086743,-86.818320,0.054272,-0.976324,-0.209392,638.535707,0.199135
1638,1,0,mu+,1359.042804,-0.343547,-92.099900,-0.164247,90.456830,-88.940269,0.018494,-0.999797,-0.007973,638.334971,0.000000
1931,1,0,mu+,1397.727191,0.146602,-92.099900,0.173830,91.426115,-89.702209,0.005196,-0.999677,-0.024888,638.333012,0.000000
1967,1,0,mu+,1473.219273,-0.289417,-92.099900,-0.286556,91.482461,-91.678442,-0.029280,-0.999236,-0.025871,638.354436,0.000000
1977,1,0,mu+,1429.996517,0.292825,-92.099900,-0.008610,90.643432,-94.092985,-0.071371,-0.997387,-0.011230,638.360371,0.000000
1985,1,0,mu+,1500.251377,-0.373885,-92.099900,-0.292079,87.793386,-89.952489,0.000829,-0.999258,0.038503,638.337079,0.000000
2204,1871,1739,gamma,0.112739,-0.591328,-92.099900,-0.237023,62.054918,-110.451981,-0.308679,-0.827713,0.468625,640.896506,0.000000
2014,1,0,mu+,1437.709985,0.225134,-92.099900,0.310135,88.322678,-87.901044,0.036610,-0.998901,0.029271,638.344200,0.000000
2014,1833,1,e-,0.069989,0.093104,-92.099900,0.247822,76.638824,-32.406880,0.821412,-0.521422,0.231089,639.363129,1.018929
2014,1833,1,e-,0.048241,0.136085,-92.100100,0.245590,139.928989,50.612648,0.408489,0.497527,-0.765247,639.682808,1.338608
2019,1,0,mu+,1351.056319,-0.358252,-92.099900,0.163942,89.705468,-89.274578,0.012660,-0.999907,0.005141,638.331960,0.000000
2126,1,0,mu+,1431.698381,0.188778,-92.099900,0.084598,89.105170,-90.117211,-0.002045,-0.999876,0.015617,638.334419,0.000000
2131,1,0,mu+,1448.689819,-0.201489,-92.099900,-0.187458,89.988072,-90.012975,-0.000226,-1.000000,0.000208,638.340377,0.000000
2343,1,0,mu+,1441.501533,0.696619,-92.099900,0.045188,90.751232,-92.170949,-0.037878,-0.999196,-0.013111,638.341369,0.000000
